Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_1.xlsx,0:26,10,['2'],2,TMTstop-control_1_1linestimulus7.png,TMTstop-control_1_1greenlinestimulus7.png,TMTstop-control_1_1redlinestimulus7.png,TMT_Control,1,10,0,0,0,0,0,9,9,9,,,,,,,1,1,14.737827599994489,None,['2'],1,[-0.0025326000031782314],14.737827599994489,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,11,['1'],1,TMTstop-control_1_1linestimulus8.png,TMTstop-control_1_1greenlinestimulus8.png,TMTstop-control_1_1redlinestimulus8.png,TMT_Control,1,11,0,0,0,0,0,10,10,10,,,,,,,1,1,14.77644169999985,None,['1'],1,[0.11263659999531228],14.77644169999985,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,12,['2'],2,TMTstop-control_1_1linestimulus9.png,TMTstop-control_1_1greenlinestimulus9.png,TMTstop-control_1_1redlinestimulus9.png,TMT_Control,1,12,0,0,0,0,0,11,11,11,,,,,,,2,0,14.926871300005587,None,"['3', '2']",1,"[0.10921900000539608, 0.15470070000446867]",14.926871300005587,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,13,['3'],3,TMTstop-control_1_1linestimulus10.png,TMTstop-control_1_1greenlinestimulus10.png,TMTstop-control_1_1redlinestimulus10.png,TMT_Control,1,13,0,0,0,0,0,12,12,12,,,,,,,2,0,15.130351700005122,None,"['1', '3']",1,"[0.11170509998919442, 0.2713305999932345]",15.130351700005122,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,14,['2'],2,TMTstop-control_1_1linestimulus11.png,TMTstop-control_1_1greenlinestimulus11.png,TMTstop-control_1_1redlinestimulus11.png,TMT_Control,1,14,0,0,0,0,0,13,13,13,,,,,,,1,1,15.461346299998695,None,['2'],1,[-0.016985900001600385],15.461346299998695,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,15,['3'],3,TMTstop-control_1_1linestimulus12.png,TMTstop-control_1_1greenlinestimulus12.png,TMTstop-control_1_1redlinestimulus12.png,TMT_Control,1,15,0,0,0,0,0,14,14,14,,,,,,,2,0,15.500293699995382,None,"['1', '3']",1,"[0.12015420000534505, 0.25878210000519175]",15.500293699995382,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,16,['2'],2,TMTstop-control_1_1linestimulus13.png,TMTstop-control_1_1greenlinestimulus13.png,TMTstop-control_1_1redlinestimulus13.png,TMT_Control,1,16,0,0,0,0,0,15,15,15,,,,,,,1,1,15.810870500004967,None,['2'],1,[0.004722500001662411],15.810870500004967,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,17,['3'],3,TMTstop-control_1_1linestimulus14.png,TMTstop-control_1_1greenlinestimulus14.png,TMTstop-control_1_1redlinestimulus14.png,TMT_Control,1,17,0,0,0,0,0,16,16,16,,,,,,,2,0,15.867006200001924,None,"['1', '3']",1,"[0.12318420001247432, 0.2691993000044022]",15.867006200001924,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,18,['2'],2,TMTstop-control_1_1linestimulus15.png,TMTstop-control_1_1greenlinestimulus15.png,TMTstop-control_1_1redlinestimulus15.png,TMT_Control,1,18,0,0,0,0,0,17,17,17,,,,,,,1,1,16.178773799998453,None,['2'],1,[-0.01537599999574013],16.178773799998453,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,19,['1'],1,TMTstop-control_1_1linestimulus16.png,TMTstop-control_1_1greenlinestimulus16.png,TMTstop-control_1_1redlinestimulus16.png,TMT_Control,1,19,0,0,0,0,0,18,18,18,,,,,,,1,1,16.21756469999673,None,['1'],1,[0.1535227999993367],16.21756469999673,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,20,['3'],3,TMTstop-control_1_1linestimulus17.png,TMTstop-control_1_1greenlinestimulus17.png,TMTstop-control_1_1redlinestimulus17.png,TMT_Control,1,20,0,0,0,0,0,19,19,19,,,,,,,1,1,16.408941799993045,None,['3'],1,[0.1697893000091426],16.408941799993045,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,21,['1'],1,TMTstop-control_1_1linestimulus18.png,TMTstop-control_1_1greenlinestimulus18.png,TMTstop-control_1_1redlinestimulus18.png,TMT_Control,1,21,0,0,0,0,0,20,20,20,,,,,,,2,0,16.61481270000513,None,"['2', '1']",1,"[-0.03159659999073483, 0.12300469999900088]",16.61481270000513,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,22,['2'],2,TMTstop-control_1_1linestimulus19.png,TMTstop-control_1_1greenlinestimulus19.png,TMTstop-control_1_1redlinestimulus19.png,TMT_Control,1,22,0,0,0,0,0,21,21,21,,,,,,,2,0,16.79287530000147,None,"['3', '2']",1,"[0.10966669999470469, 0.1406903000024613]",16.79287530000147,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,23,['3'],3,TMTstop-control_1_1linestimulus20.png,TMTstop-control_1_1greenlinestimulus20.png,TMTstop-control_1_1redlinestimulus20.png,TMT_Control,1,23,0,0,0,0,0,22,22,22,,,,,,,2,0,16.995242599994526,None,"['1', '3']",1,"[0.10175660000822973, 0.2545447000011336]",16.995242599994526,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,24,['2'],2,TMTstop-control_1_1linestimulus21.png,TMTstop-control_1_1greenlinestimulus21.png,TMTstop-control_1_1redlinestimulus21.png,TMT_Control,1,24,0,0,0,0,0,23,23,23,,,,,,,1,1,17.329326199993375,None,['2'],1,[-0.03767340000194963],17.329326199993375,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,25,['1'],1,TMTstop-control_1_1linestimulus22.png,TMTstop-control_1_1greenlinestimulus22.png,TMTstop-control_1_1redlinestimulus22.png,TMT_Control,1,25,0,0,0,0,0,24,24,24,,,,,,,1,1,17.380221700004768,None,['1'],1,[0.06416680000256747],17.380221700004768,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
TMTstop-Control_1_1.xlsx,0:26,None,None,None,TMTstop-control_1_1linestimulus23.png,TMTstop-control_1_1greenlinestimulus23.png,TMTstop-control_1_1redlinestimulus23.png,TMT_Control,1,Feedback_last,0,0,0,0,0,25,25,25,,,,,,,8,0,17.490205699999933,None,"['3', '2', '1', '3', '2', '1', '3', '2']",0,"[0.10965759999817237, 0.1423056999919936, 0.3072985999897355, 0.462152199994307, 0.4950492999923881, 0.66093230000115, 0.8211102999921422, 0.8525389999995241]",17.490205699999933,None,,001,2022_May_10_1516,TMT_fmri,2021.2.3,143.7882746327987,
,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
