Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Condition_trials.thisRepN,Condition_trials.thisTrialN,Condition_trials.thisN,Condition_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0:26,22,['3'],3,TMTstop-A_1_1linestimulus19.png,TMTstop-A_1_1greenlinestimulus19.png,TMTstop-A_1_1redlinestimulus19.png,1,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,23.241016200045124,None,"['2', '3']",1,"[-0.015720600029453635, 0.0693365999031812]",23.241016200045124,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,23,['1'],1,TMTstop-A_1_1linestimulus20.png,TMTstop-A_1_1greenlinestimulus20.png,TMTstop-A_1_1redlinestimulus20.png,1,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,23.40220050001517,None,['1'],1,[0.05601940001361072],23.40220050001517,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,24,['2'],2,TMTstop-A_1_1linestimulus21.png,TMTstop-A_1_1greenlinestimulus21.png,TMTstop-A_1_1redlinestimulus21.png,1,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,23.546911699930206,None,['2'],1,[-0.048612199956551194],23.546911699930206,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,25,['3'],3,TMTstop-A_1_1linestimulus22.png,TMTstop-A_1_1greenlinestimulus22.png,TMTstop-A_1_1redlinestimulus22.png,1,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,23.629786300007254,None,['3'],1,[-0.02270430000498891],23.629786300007254,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
0:26,None,None,None,TMTstop-A_1_1linestimulus23.png,TMTstop-A_1_1greenlinestimulus23.png,TMTstop-A_1_1redlinestimulus23.png,1,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,23.706569199915975,None,"['1', '2', '3', '1']",0,"[0.05461649992503226, 0.10272670001722872, 0.2497103998903185, 0.35858680005185306]",23.706569199915975,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,1,['3'],3,TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMTstop-A_1_2.png,2,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,24.773036299971864,None,,,,,,,,,,,,,27.823565499857068,None,"['1', '2', '3']",1,"[0.36603399994783103, 0.507943999953568, 0.6276540998369455]",27.823565499857068,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,2,['2'],2,TMTstop-A_1_2.png,TMTstop-A_1_2firstgreen.png,TMTstop-A_1_2firstred.png,2,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,28.55313379992731,None,"['1', '2']",1,"[0.09887700015679002, 0.18940290017053485]",28.55313379992731,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,3,['3'],3,TMTstop-A_1_2linestimulus0.png,TMTstop-A_1_2greenlinestimulus0.png,TMTstop-A_1_2redlinestimulus0.png,2,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,28.851460499921814,None,['3'],1,[0.04464360000565648],28.851460499921814,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,4,['1'],1,TMTstop-A_1_2linestimulus1.png,TMTstop-A_1_2greenlinestimulus1.png,TMTstop-A_1_2redlinestimulus1.png,2,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,28.97696159989573,None,['1'],1,[0.09087849990464747],28.97696159989573,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,5,['2'],2,TMTstop-A_1_2linestimulus2.png,TMTstop-A_1_2greenlinestimulus2.png,TMTstop-A_1_2redlinestimulus2.png,2,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,29.14359509991482,None,['2'],1,[0.021992099937051535],29.14359509991482,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,6,['3'],3,TMTstop-A_1_2linestimulus3.png,TMTstop-A_1_2greenlinestimulus3.png,TMTstop-A_1_2redlinestimulus3.png,2,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,29.240377299953252,None,"['1', '2', '3']",1,"[0.18952799984253943, 0.26461199996992946, 0.36831419984810054]",29.240377299953252,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,7,['2'],2,TMTstop-A_1_2linestimulus4.png,TMTstop-A_1_2greenlinestimulus4.png,TMTstop-A_1_2redlinestimulus4.png,2,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,29.71269609988667,None,"['1', '2']",1,"[0.05608300003223121, 0.11470370017923415]",29.71269609988667,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,8,['1'],1,TMTstop-A_1_2linestimulus5.png,TMTstop-A_1_2greenlinestimulus5.png,TMTstop-A_1_2redlinestimulus5.png,2,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,29.943210300058126,None,"['3', '1']",1,"[-0.017575300065800548, 0.11875169980339706]",29.943210300058126,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,9,['2'],2,TMTstop-A_1_2linestimulus6.png,TMTstop-A_1_2greenlinestimulus6.png,TMTstop-A_1_2redlinestimulus6.png,2,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,30.172324399929494,None,"['1', '2']",1,"[0.15587389981374145, 0.43632249999791384]",30.172324399929494,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,10,['3'],3,TMTstop-A_1_2linestimulus7.png,TMTstop-A_1_2greenlinestimulus7.png,TMTstop-A_1_2redlinestimulus7.png,2,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,30.698953500017524,None,"['1', '3']",1,"[-0.029723000014200807, 0.08806909993290901]",30.698953500017524,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,11,['1'],1,TMTstop-A_1_2linestimulus8.png,TMTstop-A_1_2greenlinestimulus8.png,TMTstop-A_1_2redlinestimulus8.png,2,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,30.89351119985804,None,['1'],1,[0.046179400058463216],30.89351119985804,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,12,['2'],2,TMTstop-A_1_2linestimulus9.png,TMTstop-A_1_2greenlinestimulus9.png,TMTstop-A_1_2redlinestimulus9.png,2,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,31.059814299922436,None,['2'],1,[-0.019594599958509207],31.059814299922436,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
