NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
G,['3'],TMTstop-B_1_1linestimulus11.png,TMTstop-B_1_1greenlinestimulus11.png,TMTstop-B_1_1redlinestimulus10.png,None,0,13,13,13,,,,,75.70441230002325,None,"['2', '3']",1,"[-0.03802209999412298, 0.07333249994553626]",75.70441230002325,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
8,['1'],TMTstop-B_1_1linestimulus12.png,TMTstop-B_1_1greenlinestimulus12.png,TMTstop-B_1_1redlinestimulus11.png,None,0,14,14,14,,,,,75.87814309995156,None,['1'],1,[0.09681810007896274],75.87814309995156,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
H,['2'],TMTstop-B_1_1linestimulus13.png,TMTstop-B_1_1greenlinestimulus13.png,TMTstop-B_1_1redlinestimulus12.png,None,0,15,15,15,,,,,76.06509920000099,None,['2'],1,[-0.0234330000821501],76.06509920000099,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
9,['3'],TMTstop-B_1_1linestimulus14.png,TMTstop-B_1_1greenlinestimulus14.png,TMTstop-B_1_1redlinestimulus13.png,None,0,16,16,16,,,,,76.16153060004581,None,['3'],1,[-0.03305209998507053],76.16153060004581,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
I,['2'],TMTstop-B_1_1linestimulus15.png,TMTstop-B_1_1greenlinestimulus15.png,TMTstop-B_1_1redlinestimulus14.png,None,0,17,17,17,,,,,76.24592679995112,None,"['1', '3', '2']",1,"[0.1170277000637725, 0.27168070001062006, 0.6099132000235841]",76.24592679995112,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
10,['1'],TMTstop-B_1_1linestimulus16.png,TMTstop-B_1_1greenlinestimulus16.png,TMTstop-B_1_1redlinestimulus15.png,None,0,18,18,18,,,,,76.93270310002845,None,['1'],1,[0.11951430002227426],76.93270310002845,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
J,['2'],TMTstop-B_1_1linestimulus17.png,TMTstop-B_1_1greenlinestimulus17.png,TMTstop-B_1_1redlinestimulus16.png,None,0,19,19,19,,,,,77.14116220001597,None,['2'],1,[0.27265029994305223],77.14116220001597,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
11,['3'],TMTstop-B_1_1linestimulus18.png,TMTstop-B_1_1greenlinestimulus18.png,TMTstop-B_1_1redlinestimulus17.png,None,0,20,20,20,,,,,77.50238790002186,None,['3'],1,[0.050364900031127036],77.50238790002186,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
K,['1'],TMTstop-B_1_1linestimulus19.png,TMTstop-B_1_1greenlinestimulus19.png,TMTstop-B_1_1redlinestimulus18.png,None,0,21,21,21,,,,,77.63416490005329,None,"['2', '1']",1,"[0.4820632999762893, 0.8886178999673575]",77.63416490005329,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
12,['3'],TMTstop-B_1_1linestimulus20.png,TMTstop-B_1_1greenlinestimulus20.png,TMTstop-B_1_1redlinestimulus19.png,None,0,22,22,22,,,,,78.60640369995963,None,"['2', '1', '3']",1,"[0.3092110001016408, 0.9559600000502542, 1.3664483000757173]",78.60640369995963,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
L,['1'],TMTstop-B_1_1linestimulus21.png,TMTstop-B_1_1greenlinestimulus21.png,TMTstop-B_1_1redlinestimulus20.png,None,0,23,23,23,,,,,80.06499290000647,None,"['3', '2', '1']",1,"[0.43417679995764047, 0.668752699973993, 0.8958132000407204]",80.06499290000647,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
13,['2'],TMTstop-B_1_1linestimulus22.png,TMTstop-B_1_1greenlinestimulus22.png,TMTstop-B_1_1redlinestimulus21.png,None,0,24,24,24,,,,,81.04392460000236,None,['2'],1,[0.3195805000141263],81.04392460000236,None,,001,2021_Nov_03_1535,TMTAB,2021.2.3,144.38765196138672,
