Block_paper,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,Blocks_Control1.thisRepN,Blocks_Control1.thisTrialN,Blocks_Control1.thisN,Blocks_Control1.thisIndex,trials_Control1.thisRepN,trials_Control1.thisTrialN,trials_Control1.thisN,trials_Control1.thisIndex,Blocks_TMTA1.thisRepN,Blocks_TMTA1.thisTrialN,Blocks_TMTA1.thisN,Blocks_TMTA1.thisIndex,trials_TMTA1.thisRepN,trials_TMTA1.thisTrialN,trials_TMTA1.thisN,trials_TMTA1.thisIndex,Blocks_Control2.thisRepN,Blocks_Control2.thisTrialN,Blocks_Control2.thisN,Blocks_Control2.thisIndex,trials_Control2.thisRepN,trials_Control2.thisTrialN,trials_Control2.thisN,trials_Control2.thisIndex,Blocks_TMTB1.thisRepN,Blocks_TMTB1.thisTrialN,Blocks_TMTB1.thisN,Blocks_TMTB1.thisIndex,trials_TMTB1.thisRepN,trials_TMTB1.thisTrialN,trials_TMTB1.thisN,trials_TMTB1.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,text_2.started,text_2.stopped,Attempts,First_attempt,ResponseClock,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,Info2.started,Info2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
A2,234:260,16,['3'],3,Images/TMTstop-A_1_2linestimulus13.png,Images/TMTstop-A_1_2greenlinestimulus13.png,Images/TMTstop-A_1_2redlinestimulus13.png,TMT_A,A2,41,None,2,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,2,0,70.90293189976364,97.97250089980662,None,"['2', '3']",1,"[-0.009497799910604954, 0.05478519992902875]",97.97250089980662,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A2,234:260,17,['1'],1,Images/TMTstop-A_1_2linestimulus14.png,Images/TMTstop-A_1_2greenlinestimulus14.png,Images/TMTstop-A_1_2redlinestimulus14.png,TMT_A,A2,42,None,2,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,1,1,71.07109049987048,98.12327509978786,None,['1'],1,[0.10577710019424558],98.12327509978786,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A2,234:260,18,['2'],2,Images/TMTstop-A_1_2linestimulus15.png,Images/TMTstop-A_1_2greenlinestimulus15.png,Images/TMTstop-A_1_2redlinestimulus15.png,TMT_A,A2,43,None,2,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,1,1,71.12111179996282,98.29011570010334,None,['2'],1,[-0.014764600433409214],98.29011570010334,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A2,234:260,19,['1'],1,Images/TMTstop-A_1_2linestimulus16.png,Images/TMTstop-A_1_2greenlinestimulus16.png,Images/TMTstop-A_1_2redlinestimulus16.png,TMT_A,A2,44,None,2,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,2,0,71.39408569969237,98.3567325999029,None,"['3', '1']",1,"[0.009544700384140015, 0.18795140041038394]",98.3567325999029,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A2,234:260,20,['2'],2,Images/TMTstop-A_1_2linestimulus17.png,Images/TMTstop-A_1_2greenlinestimulus17.png,Images/TMTstop-A_1_2redlinestimulus17.png,TMT_A,A2,45,None,2,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,1,1,71.44409139966592,98.61380839999765,None,['2'],1,[-0.008502900134772062],98.61380839999765,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A2,234:260,21,['3'],3,Images/TMTstop-A_1_2linestimulus18.png,Images/TMTstop-A_1_2greenlinestimulus18.png,Images/TMTstop-A_1_2redlinestimulus18.png,TMT_A,A2,46,None,2,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,1,71.53211519960314,98.66785900015384,None,['3'],1,[0.010427099652588367],98.66785900015384,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A2,234:260,22,['2'],2,Images/TMTstop-A_1_2linestimulus19.png,Images/TMTstop-A_1_2greenlinestimulus19.png,Images/TMTstop-A_1_2redlinestimulus19.png,TMT_A,A2,47,None,2,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,2,0,71.73207859974355,98.76801830017939,None,"['1', '2']",1,"[0.08113129995763302, 0.13010840024799109]",98.76801830017939,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A2,234:260,23,['3'],3,Images/TMTstop-A_1_2linestimulus20.png,Images/TMTstop-A_1_2greenlinestimulus20.png,Images/TMTstop-A_1_2redlinestimulus20.png,TMT_A,A2,48,None,2,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,1,1,71.83161429967731,98.95145499985665,None,['3'],1,[0.02737920032814145],98.95145499985665,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A2,234:260,24,['2'],2,Images/TMTstop-A_1_2linestimulus21.png,Images/TMTstop-A_1_2greenlinestimulus21.png,Images/TMTstop-A_1_2redlinestimulus21.png,TMT_A,A2,49,None,2,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,2,0,72.07356889965013,99.05065379990265,None,"['1', '2']",1,"[0.11937079997733235, 0.18072180030867457]",99.05065379990265,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A2,234:260,25,['3'],3,Images/TMTstop-A_1_2linestimulus22.png,Images/TMTstop-A_1_2greenlinestimulus22.png,Images/TMTstop-A_1_2redlinestimulus22.png,TMT_A,A2,50,None,2,,,,,,,,,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,1,1,72.1766025996767,99.30969179980457,None,['3'],1,[0.010613899677991867],99.30969179980457,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A2,234:260,None,None,None,Images/TMTstop-A_1_2linestimulus23.png,Images/TMTstop-A_1_2greenlinestimulus23.png,Images/TMTstop-A_1_2redlinestimulus23.png,TMT_A,A2,Feedback_last,None,2,,,,,,,,,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,99.4002644000575,None,"['1', '2', '3']",0,"[0.37503760028630495, 0.5452281003817916, 0.6610003001987934]",99.4002644000575,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,1,['1'],1,Images/TMTstop-A_1_3.png,Images/TMTstop-A_1_3.png,Images/TMTstop-A_1_3.png,TMT_A,A3,51,None,2,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,77.19329419964924,103.69467760017142,None,['1'],1,[0.6567349000833929],103.69467760017142,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,2,['3'],3,Images/TMTstop-A_1_3.png,Images/TMTstop-A_1_3firstgreen.png,Images/TMTstop-A_1_3firstred.png,TMT_A,A3,52,None,2,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,77.35551909962669,104.42023660009727,None,"['2', '3']",1,"[-0.005087800323963165, 0.07680849963799119]",104.42023660009727,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,3,['2'],2,Images/TMTstop-A_1_3linestimulus0.png,Images/TMTstop-A_1_3greenlinestimulus0.png,Images/TMTstop-A_1_3redlinestimulus0.png,TMT_A,A3,53,None,2,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,77.56230999995023,104.58152970019728,None,"['1', '2']",1,"[0.08775929966941476, 0.1287773996591568]",104.58152970019728,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,4,['3'],3,Images/TMTstop-A_1_3linestimulus1.png,Images/TMTstop-A_1_3greenlinestimulus1.png,Images/TMTstop-A_1_3redlinestimulus1.png,TMT_A,A3,54,None,2,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,77.61226789979264,104.78178060008213,None,['3'],1,[0.001255400013178587],104.78178060008213,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,5,['2'],2,Images/TMTstop-A_1_3linestimulus2.png,Images/TMTstop-A_1_3greenlinestimulus2.png,Images/TMTstop-A_1_3redlinestimulus2.png,TMT_A,A3,55,None,2,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,2,0,77.8512474000454,104.83758240006864,None,"['1', '2']",1,"[0.12083159992471337, 0.16177299991250038]",104.83758240006864,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,6,['1'],1,Images/TMTstop-A_1_3linestimulus3.png,Images/TMTstop-A_1_3greenlinestimulus3.png,Images/TMTstop-A_1_3redlinestimulus3.png,TMT_A,A3,56,None,2,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,2,0,78.14027410000563,105.07102000014856,None,"['3', '1']",1,"[0.006921299733221531, 0.19194939965382218]",105.07102000014856,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,7,['3'],3,Images/TMTstop-A_1_3linestimulus4.png,Images/TMTstop-A_1_3greenlinestimulus4.png,Images/TMTstop-A_1_3redlinestimulus4.png,TMT_A,A3,57,None,2,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,2,0,78.2412518998608,105.36077680019662,None,"['2', '3']",1,"[-0.04640799993649125, 0.037792500108480453]",105.36077680019662,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,8,['1'],1,Images/TMTstop-A_1_3linestimulus5.png,Images/TMTstop-A_1_3greenlinestimulus5.png,Images/TMTstop-A_1_3redlinestimulus5.png,TMT_A,A3,58,None,2,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1,1,78.40824319981039,105.46041199984029,None,['1'],1,[0.11221260018646717],105.46041199984029,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,9,['3'],3,Images/TMTstop-A_1_3linestimulus6.png,Images/TMTstop-A_1_3greenlinestimulus6.png,Images/TMTstop-A_1_3redlinestimulus6.png,TMT_A,A3,59,None,2,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,2,0,78.57025530003011,105.62796689989045,None,"['2', '3']",1,"[-0.0008677998557686806, 0.09325079992413521]",105.62796689989045,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,10,['2'],2,Images/TMTstop-A_1_3linestimulus7.png,Images/TMTstop-A_1_3greenlinestimulus7.png,Images/TMTstop-A_1_3redlinestimulus7.png,TMT_A,A3,60,None,2,,,,,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,2,0,78.81124569987878,105.78950389986858,None,"['1', '2']",1,"[0.12222279980778694, 0.18370770011097193]",105.78950389986858,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,11,['3'],3,Images/TMTstop-A_1_3linestimulus8.png,Images/TMTstop-A_1_3greenlinestimulus8.png,Images/TMTstop-A_1_3redlinestimulus8.png,TMT_A,A3,61,None,2,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,1,1,78.89527069963515,106.03047579992563,None,['3'],1,[0.01955190021544695],106.03047579992563,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,12,['2'],2,Images/TMTstop-A_1_3linestimulus9.png,Images/TMTstop-A_1_3greenlinestimulus9.png,Images/TMTstop-A_1_3redlinestimulus9.png,TMT_A,A3,62,None,2,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,2,0,79.15325379977003,106.11369509994984,None,"['1', '2']",1,"[0.13843580009415746, 0.16748449997976422]",106.11369509994984,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,13,['1'],1,Images/TMTstop-A_1_3linestimulus10.png,Images/TMTstop-A_1_3greenlinestimulus10.png,Images/TMTstop-A_1_3redlinestimulus10.png,TMT_A,A3,63,None,2,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,2,0,79.37724049994722,106.38894490012899,None,"['3', '1']",1,"[-0.031770000234246254, 0.15074849966913462]",106.38894490012899,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,14,['2'],2,Images/TMTstop-A_1_3linestimulus11.png,Images/TMTstop-A_1_3greenlinestimulus11.png,Images/TMTstop-A_1_3redlinestimulus11.png,TMT_A,A3,64,None,2,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,1,79.44321779999882,106.61284750001505,None,['2'],1,[-0.052047199569642544],106.61284750001505,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,15,['3'],3,Images/TMTstop-A_1_3linestimulus12.png,Images/TMTstop-A_1_3greenlinestimulus12.png,Images/TMTstop-A_1_3redlinestimulus12.png,TMT_A,A3,65,None,2,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,1,1,79.53126069996506,106.66687129996717,None,['3'],1,[0.00896980008110404],106.66687129996717,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,16,['2'],2,Images/TMTstop-A_1_3linestimulus13.png,Images/TMTstop-A_1_3greenlinestimulus13.png,Images/TMTstop-A_1_3redlinestimulus13.png,TMT_A,A3,66,None,2,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,2,0,79.77621849998832,106.76707819988951,None,"['1', '2']",1,"[0.066637699957937, 0.12998620001599193]",106.76707819988951,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,17,['3'],3,Images/TMTstop-A_1_3linestimulus14.png,Images/TMTstop-A_1_3greenlinestimulus14.png,Images/TMTstop-A_1_3redlinestimulus14.png,TMT_A,A3,67,None,2,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,1,1,79.84228159999475,107.01203999994323,None,['3'],1,[-0.02402730006724596],107.01203999994323,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,18,['2'],2,Images/TMTstop-A_1_3linestimulus15.png,Images/TMTstop-A_1_3greenlinestimulus15.png,Images/TMTstop-A_1_3redlinestimulus15.png,TMT_A,A3,68,None,2,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,2,0,80.0592192998156,107.06222230009735,None,"['1', '2']",1,"[0.11079810000956059, 0.15088220033794641]",107.06222230009735,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,19,['3'],3,Images/TMTstop-A_1_3linestimulus16.png,Images/TMTstop-A_1_3greenlinestimulus16.png,Images/TMTstop-A_1_3redlinestimulus16.png,TMT_A,A3,69,None,2,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,1,1,80.14726509992033,107.28364099981263,None,['3'],1,[0.02940629981458187],107.28364099981263,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,20,['1'],1,Images/TMTstop-A_1_3linestimulus17.png,Images/TMTstop-A_1_3greenlinestimulus17.png,Images/TMTstop-A_1_3redlinestimulus17.png,TMT_A,A3,70,None,2,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,1,1,80.33124749967828,107.36666340008378,None,['1'],1,[0.12006689980626106],107.36666340008378,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,21,['2'],2,Images/TMTstop-A_1_3linestimulus18.png,Images/TMTstop-A_1_3greenlinestimulus18.png,Images/TMTstop-A_1_3redlinestimulus18.png,TMT_A,A3,71,None,2,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,1,1,80.38922859961167,107.55857820017263,None,['2'],1,[-0.04695149976760149],107.55857820017263,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,22,['3'],3,Images/TMTstop-A_1_3linestimulus19.png,Images/TMTstop-A_1_3greenlinestimulus19.png,Images/TMTstop-A_1_3redlinestimulus19.png,TMT_A,A3,72,None,2,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,1,1,80.47224989999086,107.60857249982655,None,['3'],1,[0.03117450000718236],107.60857249982655,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,23,['2'],2,Images/TMTstop-A_1_3linestimulus20.png,Images/TMTstop-A_1_3greenlinestimulus20.png,Images/TMTstop-A_1_3redlinestimulus20.png,TMT_A,A3,73,None,2,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,2,0,80.71429869998246,107.69157479982823,None,"['1', '2']",1,"[0.13302520010620356, 0.1893601999618113]",107.69157479982823,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,24,['1'],1,Images/TMTstop-A_1_3linestimulus21.png,Images/TMTstop-A_1_3greenlinestimulus21.png,Images/TMTstop-A_1_3redlinestimulus21.png,TMT_A,A3,74,None,2,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,2,0,81.01974759995937,107.9499026001431,None,"['3', '1']",1,"[0.026384299620985985, 0.2099207998253405]",107.9499026001431,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,25,['2'],2,Images/TMTstop-A_1_3linestimulus22.png,Images/TMTstop-A_1_3greenlinestimulus22.png,Images/TMTstop-A_1_3redlinestimulus22.png,TMT_A,A3,75,None,2,,,,,,,,,0,2,2,2,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,1,1,81.07038719998673,108.23965900018811,None,['2'],1,[-0.020648600067943335],108.23965900018811,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
A3,260:286,None,None,None,Images/TMTstop-A_1_3linestimulus23.png,Images/TMTstop-A_1_3greenlinestimulus23.png,Images/TMTstop-A_1_3redlinestimulus23.png,TMT_A,A3,Feedback_last,None,2,,,,,,,,,0,2,2,2,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,108.29171760007739,None,['3'],0,[0.009517000056803226],108.29171760007739,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,1,['2'],2,Images/TMTstop-control_1_3.png,Images/TMTstop-control_1_3.png,Images/TMTstop-control_1_3.png,TMT_Control,C3,51,2,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,153.2868560999632,179.41487119998783,None,"['1', '3', '2']",1,"[0.8531002001836896, 1.0240321001037955, 1.0401294003240764]",179.41487119998783,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,2,['1'],1,Images/TMTstop-control_1_3.png,Images/TMTstop-control_1_3firstgreen.png,Images/TMTstop-control_1_3firstred.png,TMT_Control,C3,52,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,1,1,153.427857699804,180.513776099775,None,['1'],1,[0.06919930037111044],180.513776099775,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,3,['2'],2,Images/TMTstop-control_1_3linestimulus0.png,Images/TMTstop-control_1_3greenlinestimulus0.png,Images/TMTstop-control_1_3redlinestimulus0.png,TMT_Control,C3,53,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,2,0,153.61082889977843,180.6466565001756,None,"['3', '2']",1,"[0.07039729971438646, 0.1110573997721076]",180.6466565001756,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,4,['1'],1,Images/TMTstop-control_1_3linestimulus1.png,Images/TMTstop-control_1_3greenlinestimulus1.png,Images/TMTstop-control_1_3redlinestimulus1.png,TMT_Control,C3,54,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,1,1,153.7109115999192,180.82958579994738,None,['1'],1,[0.03587629972025752],180.82958579994738,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,5,['3'],3,Images/TMTstop-control_1_3linestimulus2.png,Images/TMTstop-control_1_3greenlinestimulus2.png,Images/TMTstop-control_1_3redlinestimulus2.png,TMT_Control,C3,55,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,1,1,153.84388979990035,180.9308278001845,None,['3'],1,[0.07971949968487024],180.9308278001845,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,6,['1'],1,Images/TMTstop-control_1_3linestimulus3.png,Images/TMTstop-control_1_3greenlinestimulus3.png,Images/TMTstop-control_1_3redlinestimulus3.png,TMT_Control,C3,56,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,2,0,154.00088849989697,181.06436569988728,None,"['2', '1']",1,"[-0.024478400126099586, 0.07967639993876219]",181.06436569988728,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,7,['2'],2,Images/TMTstop-control_1_3linestimulus4.png,Images/TMTstop-control_1_3greenlinestimulus4.png,Images/TMTstop-control_1_3redlinestimulus4.png,TMT_Control,C3,57,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,2,0,154.20086329989135,181.22014340013266,None,"['3', '2']",1,"[0.04658940015360713, 0.10449279984459281]",181.22014340013266,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,8,['3'],3,Images/TMTstop-control_1_3linestimulus4.png,Images/TMTstop-control_1_3greenlinestimulus5.png,Images/TMTstop-control_1_3redlinestimulus5.png,TMT_Control,C3,58,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,2,0,154.4238694999367,181.42037300020456,None,"['1', '3']",1,"[0.011670600157231092, 0.14445880008861423]",181.42037300020456,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,9,['1'],1,Images/TMTstop-control_1_3linestimulus6.png,Images/TMTstop-control_1_3greenlinestimulus6.png,Images/TMTstop-control_1_3redlinestimulus6.png,TMT_Control,C3,59,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,2,0,154.5738998996094,181.64331910014153,None,"['2', '1']",1,"[-0.047377100214362144, 0.07990980008617043]",181.64331910014153,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,10,['2'],2,Images/TMTstop-control_1_3linestimulus7.png,Images/TMTstop-control_1_3greenlinestimulus7.png,Images/TMTstop-control_1_3redlinestimulus7.png,TMT_Control,C3,60,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,2,0,154.8269491996616,181.80979500012472,None,"['3', '2']",1,"[0.17395339999347925, 0.18499930016696453]",181.80979500012472,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,11,['1'],1,Images/TMTstop-control_1_3linestimulus8.png,Images/TMTstop-control_1_3greenlinestimulus8.png,Images/TMTstop-control_1_3redlinestimulus8.png,TMT_Control,C3,61,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,1,1,154.99389439960942,182.0467170998454,None,['1'],1,[0.11141839995980263],182.0467170998454,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,12,['2'],2,Images/TMTstop-control_1_3linestimulus9.png,Images/TMTstop-control_1_3greenlinestimulus9.png,Images/TMTstop-control_1_3redlinestimulus9.png,TMT_Control,C3,62,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,2,0,155.24289629980922,182.221531199757,None,"['3', '2']",1,"[0.12286190036684275, 0.18859090004116297]",182.221531199757,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,13,['3'],3,Images/TMTstop-control_1_3linestimulus10.png,Images/TMTstop-control_1_3greenlinestimulus10.png,Images/TMTstop-control_1_3redlinestimulus10.png,TMT_Control,C3,63,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,2,0,155.52088759979233,182.46285759983584,None,"['1', '3']",1,"[0.062188899610191584, 0.2134459000080824]",182.46285759983584,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,14,['2'],2,Images/TMTstop-control_1_3linestimulus11.png,Images/TMTstop-control_1_3greenlinestimulus11.png,Images/TMTstop-control_1_3redlinestimulus11.png,TMT_Control,C3,64,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,1,1,155.57090819999576,182.73995300009847,None,['2'],1,[-0.028867200016975403],182.73995300009847,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,15,['1'],1,Images/TMTstop-control_1_3linestimulus12.png,Images/TMTstop-control_1_3greenlinestimulus12.png,Images/TMTstop-control_1_3redlinestimulus12.png,TMT_Control,C3,65,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,1,1,155.67090689996257,182.79047879995778,None,['1'],1,[0.03187950002029538],182.79047879995778,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
C3,52:78,16,['3'],3,Images/TMTstop-control_1_3linestimulus13.png,Images/TMTstop-control_1_3greenlinestimulus13.png,Images/TMTstop-control_1_3redlinestimulus13.png,TMT_Control,C3,66,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,1,1,155.8048915998079,182.89052319992334,None,['3'],1,[0.07140060001984239],182.89052319992334,None,,,,001,2022_Dec_12_1615,TMT_fmri,2021.2.3,60.52213660714845,
