Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Condition_trials.thisRepN,Condition_trials.thisTrialN,Condition_trials.thisN,Condition_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
26:52,None,None,None,TMTstop-A_1_2linestimulus23.png,TMTstop-A_1_2greenlinestimulus23.png,TMTstop-A_1_2redlinestimulus23.png,2,,,,,,,,,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,34.04694529995322,None,"['3', '1', '2', '3', '1', '2', '3']",0,"[0.005295600043609738, 0.12790079996921122, 0.21123609994538128, 0.3410982000641525, 0.46982140000909567, 0.5467201001010835, 0.6931314999237657]",34.04694529995322,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,1,['2'],2,TMTstop-A_1_3.png,TMTstop-A_1_3.png,TMTstop-A_1_3.png,3,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,35.155995700042695,None,,,,,,,,,,,,,38.185118900146335,None,"['3', '1', '2']",1,"[0.6948458000551909, 0.7945725999306887, 0.7992926000151783]",38.185118900146335,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,2,['1'],1,TMTstop-A_1_3.png,TMTstop-A_1_3firstgreen.png,TMTstop-A_1_3firstred.png,3,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,39.05382760008797,None,"['3', '1']",1,"[0.0950650000013411, 0.26350550004281104]",39.05382760008797,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,3,['3'],3,TMTstop-A_1_3linestimulus0.png,TMTstop-A_1_3greenlinestimulus0.png,TMTstop-A_1_3redlinestimulus0.png,3,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,39.3872370000463,None,"['2', '3']",1,"[-0.024645699886605144, 0.12137830001302063]",39.3872370000463,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,4,['2'],2,TMTstop-A_1_3linestimulus1.png,TMTstop-A_1_3greenlinestimulus1.png,TMTstop-A_1_3redlinestimulus1.png,3,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,39.581429900135845,None,"['1', '2']",1,"[0.4564139998983592, 0.5324488999322057]",39.581429900135845,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,5,['3'],3,TMTstop-A_1_3linestimulus2.png,TMTstop-A_1_3greenlinestimulus2.png,TMTstop-A_1_3redlinestimulus2.png,3,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,40.21307620010339,None,['3'],1,[0.04816960007883608],40.21307620010339,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,6,['2'],2,TMTstop-A_1_3linestimulus3.png,TMTstop-A_1_3greenlinestimulus3.png,TMTstop-A_1_3redlinestimulus3.png,3,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,40.33176900004037,None,"['1', '2']",1,"[0.09008380002342165, 0.15888110012747347]",40.33176900004037,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,7,['1'],1,TMTstop-A_1_3linestimulus4.png,TMTstop-A_1_3greenlinestimulus4.png,TMTstop-A_1_3redlinestimulus4.png,3,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,40.574485199991614,None,"['3', '1']",1,"[0.03310459991917014, 0.16621169983409345]",40.574485199991614,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,8,['2'],2,TMTstop-A_1_3linestimulus5.png,TMTstop-A_1_3greenlinestimulus5.png,TMTstop-A_1_3redlinestimulus5.png,3,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,40.810506500070915,None,['2'],1,[-0.014834299916401505],40.810506500070915,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,9,['3'],3,TMTstop-A_1_3linestimulus6.png,TMTstop-A_1_3greenlinestimulus6.png,TMTstop-A_1_3redlinestimulus6.png,3,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,40.880102100083604,None,['3'],1,[0.048134899931028485],40.880102100083604,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,10,['2'],2,TMTstop-A_1_3linestimulus7.png,TMTstop-A_1_3greenlinestimulus7.png,TMTstop-A_1_3redlinestimulus7.png,3,,,,,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,40.99818430002779,None,"['1', '2']",1,"[0.04772550007328391, 0.10141579993069172]",40.99818430002779,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,11,['3'],3,TMTstop-A_1_3linestimulus8.png,TMTstop-A_1_3greenlinestimulus8.png,TMTstop-A_1_3redlinestimulus8.png,3,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,41.20626060012728,None,['3'],1,[0.008718400029465556],41.20626060012728,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,12,['2'],2,TMTstop-A_1_3linestimulus9.png,TMTstop-A_1_3greenlinestimulus9.png,TMTstop-A_1_3redlinestimulus9.png,3,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,41.290048100054264,None,"['1', '2']",1,"[0.058654800057411194, 0.0992339001968503]",41.290048100054264,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,13,['1'],1,TMTstop-A_1_3linestimulus10.png,TMTstop-A_1_3greenlinestimulus10.png,TMTstop-A_1_3redlinestimulus10.png,3,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,41.47124220011756,None,"['3', '1']",1,"[0.03299939981661737, 0.1612233999185264]",41.47124220011756,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,14,['2'],2,TMTstop-A_1_3linestimulus11.png,TMTstop-A_1_3greenlinestimulus11.png,TMTstop-A_1_3redlinestimulus11.png,3,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,41.71427660016343,None,['2'],1,[-0.03705510008148849],41.71427660016343,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,15,['1'],1,TMTstop-A_1_3linestimulus12.png,TMTstop-A_1_3greenlinestimulus12.png,TMTstop-A_1_3redlinestimulus12.png,3,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,41.797594900010154,None,"['3', '1']",1,"[-0.004983199993148446, 0.13061779993586242]",41.797594900010154,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,16,['2'],2,TMTstop-A_1_3linestimulus13.png,TMTstop-A_1_3greenlinestimulus13.png,TMTstop-A_1_3redlinestimulus13.png,3,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,42.03280570008792,None,['2'],1,[-0.053314700024202466],42.03280570008792,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,17,['3'],3,TMTstop-A_1_3linestimulus14.png,TMTstop-A_1_3greenlinestimulus14.png,TMTstop-A_1_3redlinestimulus14.png,3,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,42.10223089996725,None,['3'],1,[-0.004750599851831794],42.10223089996725,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,18,['2'],2,TMTstop-A_1_3linestimulus15.png,TMTstop-A_1_3greenlinestimulus15.png,TMTstop-A_1_3redlinestimulus15.png,3,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,42.17195700015873,None,"['1', '2']",1,"[0.09084059996530414, 0.12327639991417527]",42.17195700015873,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,19,['1'],1,TMTstop-A_1_3linestimulus16.png,TMTstop-A_1_3greenlinestimulus16.png,TMTstop-A_1_3redlinestimulus16.png,3,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,42.40917160012759,None,"['3', '1', '2', '1', '2', '3', '1']",1,"[0.008718399796634912, 0.19595189997926354, 0.20044229994527996, 0.4641620998736471, 0.47126609995029867, 0.6125267997849733, 0.7725699997972697]",42.40917160012759,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,20,['2'],2,TMTstop-A_1_3linestimulus17.png,TMTstop-A_1_3greenlinestimulus17.png,TMTstop-A_1_3redlinestimulus17.png,3,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,43.27591730002314,None,['2'],1,[-0.04210299998521805],43.27591730002314,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,21,['3'],3,TMTstop-A_1_3linestimulus18.png,TMTstop-A_1_3greenlinestimulus18.png,TMTstop-A_1_3redlinestimulus18.png,3,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,43.3530127000995,None,['3'],1,[0.016417699865996838],43.3530127000995,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,22,['1'],1,TMTstop-A_1_3linestimulus19.png,TMTstop-A_1_3greenlinestimulus19.png,TMTstop-A_1_3redlinestimulus19.png,3,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,43.45118109998293,None,['1'],1,[0.05583809991367161],43.45118109998293,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,23,['3'],3,TMTstop-A_1_3linestimulus20.png,TMTstop-A_1_3greenlinestimulus20.png,TMTstop-A_1_3redlinestimulus20.png,3,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,43.595231800107285,None,"['2', '3']",1,"[-0.0273221000097692, 0.0891946000047028]",43.595231800107285,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,24,['1'],1,TMTstop-A_1_3linestimulus21.png,TMTstop-A_1_3greenlinestimulus21.png,TMTstop-A_1_3redlinestimulus21.png,3,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,43.7966481000185,None,['1'],1,[0.01603209995664656],43.7966481000185,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,25,['3'],3,TMTstop-A_1_3linestimulus22.png,TMTstop-A_1_3greenlinestimulus22.png,TMTstop-A_1_3redlinestimulus22.png,3,,,,,,,,,0,2,2,2,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,43.89384809997864,None,"['2', '3']",1,"[-0.00688360002823174, 0.11716729984618723]",43.89384809997864,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
52:78,None,None,None,TMTstop-A_1_3linestimulus23.png,TMTstop-A_1_3greenlinestimulus23.png,TMTstop-A_1_3redlinestimulus23.png,3,,,,,,,,,0,2,2,2,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,44.103414400015026,None,"['1', '2', '3']",0,"[0.06254500010982156, 0.12303770007565618, 0.2570943001192063]",44.103414400015026,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,1,['3'],3,TMTstop-A_1_4.png,TMTstop-A_1_4.png,TMTstop-A_1_4.png,4,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,45.21093620010652,None,,,,,,,,,,,,,48.22775960015133,None,"['1', '2', '3']",1,"[0.4278102999087423, 0.5211716999765486, 0.6374520999379456]",48.22775960015133,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,2,['1'],1,TMTstop-A_1_4.png,TMTstop-A_1_4firstgreen.png,TMTstop-A_1_4firstred.png,4,,,,,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,48.96994099998847,None,['1'],1,[0.051569600123912096],48.96994099998847,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,3,['3'],3,TMTstop-A_1_4linestimulus0.png,TMTstop-A_1_4greenlinestimulus0.png,TMTstop-A_1_4redlinestimulus0.png,4,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,49.10194419999607,None,"['2', '3']",1,"[-0.021249699871987104, 0.09394440008327365]",49.10194419999607,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,4,['1'],1,TMTstop-A_1_4linestimulus1.png,TMTstop-A_1_4greenlinestimulus1.png,TMTstop-A_1_4redlinestimulus1.png,4,,,,,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,49.283350800164044,None,['1'],1,[0.09452589997090399],49.283350800164044,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,5,['2'],2,TMTstop-A_1_4linestimulus2.png,TMTstop-A_1_4greenlinestimulus2.png,TMTstop-A_1_4redlinestimulus2.png,4,,,,,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,49.45603560004383,None,['2'],1,[0.0010036998428404331],49.45603560004383,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,6,['3'],3,TMTstop-A_1_4linestimulus3.png,TMTstop-A_1_4greenlinestimulus3.png,TMTstop-A_1_4redlinestimulus3.png,4,,,,,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,49.52539880014956,None,['3'],1,[0.04619309981353581],49.52539880014956,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,7,['2'],2,TMTstop-A_1_4linestimulus4.png,TMTstop-A_1_4greenlinestimulus4.png,TMTstop-A_1_4redlinestimulus4.png,4,,,,,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,49.64453519997187,None,"['1', '2']",1,"[0.12437990005128086, 0.16931440006010234]",49.64453519997187,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,8,['3'],3,TMTstop-A_1_4linestimulus5.png,TMTstop-A_1_4greenlinestimulus5.png,TMTstop-A_1_4redlinestimulus5.png,4,,,,,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,49.921270800055936,None,"['1', '2', '3']",1,"[0.19287730008363724, 0.22418950009159744, 0.36226730002090335]",49.921270800055936,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,9,['1'],1,TMTstop-A_1_4linestimulus6.png,TMTstop-A_1_4greenlinestimulus6.png,TMTstop-A_1_4redlinestimulus6.png,4,,,,,,,,,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,50.36580629996024,None,['1'],1,[0.10028359992429614],50.36580629996024,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,10,['2'],2,TMTstop-A_1_4linestimulus7.png,TMTstop-A_1_4greenlinestimulus7.png,TMTstop-A_1_4redlinestimulus7.png,4,,,,,,,,,0,3,3,3,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,50.54687330010347,None,['2'],1,[-0.045731000136584044],50.54687330010347,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,11,['3'],3,TMTstop-A_1_4linestimulus8.png,TMTstop-A_1_4greenlinestimulus8.png,TMTstop-A_1_4redlinestimulus8.png,4,,,,,,,,,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,50.6159229001496,None,['3'],1,[0.04243579995818436],50.6159229001496,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,12,['1'],1,TMTstop-A_1_4linestimulus9.png,TMTstop-A_1_4greenlinestimulus9.png,TMTstop-A_1_4redlinestimulus9.png,4,,,,,,,,,0,3,3,3,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,50.74148240010254,None,['1'],1,[0.052133699879050255],50.74148240010254,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,13,['2'],2,TMTstop-A_1_4linestimulus10.png,TMTstop-A_1_4greenlinestimulus10.png,TMTstop-A_1_4redlinestimulus10.png,4,,,,,,,,,0,3,3,3,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,50.866086000110954,None,['2'],1,[0.02420889982022345],50.866086000110954,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,14,['1'],1,TMTstop-A_1_4linestimulus11.png,TMTstop-A_1_4greenlinestimulus11.png,TMTstop-A_1_4redlinestimulus11.png,4,,,,,,,,,0,3,3,3,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,50.969817199977115,None,"['3', '1']",1,"[0.03359680017456412, 0.1875374000519514]",50.969817199977115,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,15,['2'],2,TMTstop-A_1_4linestimulus12.png,TMTstop-A_1_4greenlinestimulus12.png,TMTstop-A_1_4redlinestimulus12.png,4,,,,,,,,,0,3,3,3,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,51.25517560006119,None,['2'],1,[-0.03921799990348518],51.25517560006119,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,16,['3'],3,TMTstop-A_1_4linestimulus13.png,TMTstop-A_1_4greenlinestimulus13.png,TMTstop-A_1_4redlinestimulus13.png,4,,,,,,,,,0,3,3,3,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,51.331302399979904,None,['3'],1,[0.030647499952465296],51.331302399979904,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,17,['1'],1,TMTstop-A_1_4linestimulus14.png,TMTstop-A_1_4greenlinestimulus14.png,TMTstop-A_1_4redlinestimulus14.png,4,,,,,,,,,0,3,3,3,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,51.4423126000911,None,['1'],1,[0.04656370007432997],51.4423126000911,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,18,['2'],2,TMTstop-A_1_4linestimulus15.png,TMTstop-A_1_4greenlinestimulus15.png,TMTstop-A_1_4redlinestimulus15.png,4,,,,,,,,,0,3,3,3,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,51.56718120002188,None,['2'],1,[0.012879699934273958],51.56718120002188,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,19,['1'],1,TMTstop-A_1_4linestimulus16.png,TMTstop-A_1_4greenlinestimulus16.png,TMTstop-A_1_4redlinestimulus16.png,4,,,,,,,,,0,3,3,3,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,51.650576000101864,None,"['3', '1']",1,"[0.06028770003467798, 0.24152060016058385]",51.650576000101864,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,20,['3'],3,TMTstop-A_1_4linestimulus17.png,TMTstop-A_1_4greenlinestimulus17.png,TMTstop-A_1_4redlinestimulus17.png,4,,,,,,,,,0,3,3,3,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,52.00467019993812,None,"['2', '3']",1,"[-0.03577010007575154, 0.0833638000767678]",52.00467019993812,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,21,['1'],1,TMTstop-A_1_4linestimulus18.png,TMTstop-A_1_4greenlinestimulus18.png,TMTstop-A_1_4redlinestimulus18.png,4,,,,,,,,,0,3,3,3,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,52.15823940001428,None,['1'],1,[0.09891739999875426],52.15823940001428,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,22,['3'],3,TMTstop-A_1_4linestimulus19.png,TMTstop-A_1_4greenlinestimulus19.png,TMTstop-A_1_4redlinestimulus19.png,4,,,,,,,,,0,3,3,3,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,52.33118740003556,None,"['2', '3']",1,"[-0.029775300063192844, 0.14232879993505776]",52.33118740003556,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,23,['2'],2,TMTstop-A_1_4linestimulus20.png,TMTstop-A_1_4greenlinestimulus20.png,TMTstop-A_1_4redlinestimulus20.png,4,,,,,,,,,0,3,3,3,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,52.57433860003948,None,"['1', '2']",1,"[0.03856729995459318, 0.12646409985609353]",52.57433860003948,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,24,['3'],3,TMTstop-A_1_4linestimulus21.png,TMTstop-A_1_4greenlinestimulus21.png,TMTstop-A_1_4redlinestimulus21.png,4,,,,,,,,,0,3,3,3,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,52.81729590008035,None,['3'],1,[0.00750730000436306],52.81729590008035,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,25,['2'],2,TMTstop-A_1_4linestimulus22.png,TMTstop-A_1_4greenlinestimulus22.png,TMTstop-A_1_4redlinestimulus22.png,4,,,,,,,,,0,3,3,3,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,52.90072360006161,None,['2'],1,[0.14058000012300909],52.90072360006161,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
78:104,None,None,None,TMTstop-A_1_4linestimulus23.png,TMTstop-A_1_4greenlinestimulus23.png,TMTstop-A_1_4redlinestimulus23.png,4,,,,,,,,,0,3,3,3,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,53.1229569001589,None,"['3', '1', '2']",0,"[0.04899829998612404, 0.19464630004949868, 0.23924640007317066]",53.1229569001589,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,1,['2'],2,TMTstop-A_1_5.png,TMTstop-A_1_5.png,TMTstop-A_1_5.png,5,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,54.238264800049365,None,,,,,,,,,,,,,57.24030390009284,None,"['1', '2']",1,"[0.43909400003030896, 0.4959570001810789]",57.24030390009284,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,2,['1'],1,TMTstop-A_1_5.png,TMTstop-A_1_5firstgreen.png,TMTstop-A_1_5firstred.png,5,,,,,,,,,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,57.83112070010975,None,"['3', '1']",1,"[0.029034300008788705, 0.17648090003058314]",57.83112070010975,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,3,['3'],3,TMTstop-A_1_5linestimulus0.png,TMTstop-A_1_5greenlinestimulus0.png,TMTstop-A_1_5redlinestimulus0.png,5,,,,,,,,,0,4,4,4,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,58.10181830008514,None,"['2', '3']",1,"[-0.04411890008486807, 0.06675949995405972]",58.10181830008514,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,4,['2'],2,TMTstop-A_1_5linestimulus1.png,TMTstop-A_1_5greenlinestimulus1.png,TMTstop-A_1_5redlinestimulus1.png,5,,,,,,,,,0,4,4,4,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,58.25457590003498,None,"['1', '2']",1,"[0.050027000019326806, 0.0965635001193732]",58.25457590003498,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,5,['3'],3,TMTstop-A_1_5linestimulus2.png,TMTstop-A_1_5greenlinestimulus2.png,TMTstop-A_1_5redlinestimulus2.png,5,,,,,,,,,0,4,4,4,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,58.45588849997148,None,['3'],1,[0.019393800059333444],58.45588849997148,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,6,['1'],1,TMTstop-A_1_5linestimulus3.png,TMTstop-A_1_5greenlinestimulus3.png,TMTstop-A_1_5redlinestimulus3.png,5,,,,,,,,,0,4,4,4,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,58.55315429996699,None,['1'],1,[0.048949999967589974],58.55315429996699,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,7,['3'],3,TMTstop-A_1_5linestimulus4.png,TMTstop-A_1_5greenlinestimulus4.png,TMTstop-A_1_5redlinestimulus4.png,5,,,,,,,,,0,4,4,4,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,58.67811230011284,None,"['2', '3']",1,"[-0.01320699998177588, 0.11666459986008704]",58.67811230011284,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,8,['2'],2,TMTstop-A_1_5linestimulus5.png,TMTstop-A_1_5greenlinestimulus5.png,TMTstop-A_1_5redlinestimulus5.png,5,,,,,,,,,0,4,4,4,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,58.87279359996319,None,"['1', '2']",1,"[0.06835870002396405, 0.15435870015062392]",58.87279359996319,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,9,['1'],1,TMTstop-A_1_5linestimulus6.png,TMTstop-A_1_5greenlinestimulus6.png,TMTstop-A_1_5redlinestimulus6.png,5,,,,,,,,,0,4,4,4,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,59.13658310007304,None,"['3', '1']",1,"[0.023128700209781528, 0.14652479998767376]",59.13658310007304,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,10,['3'],3,TMTstop-A_1_5linestimulus7.png,TMTstop-A_1_5greenlinestimulus7.png,TMTstop-A_1_5redlinestimulus7.png,5,,,,,,,,,0,4,4,4,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,59.35170940007083,None,"['2', '3']",1,"[-0.009847800014540553, 0.11830940004438162]",59.35170940007083,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
