NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
22,['3'],TMTstop-A_1_1linestimulus19.png,TMTstop-A_1_1greenlinestimulus19.png,TMTstop-A_1_1redlinestimulus19.png,None,0,21,21,21,,,,,,,,,10.315628899959847,None,"['2', '3']",1,"[0.04588410002179444, 0.12182090000715107]",10.315628899959847,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
23,['1'],TMTstop-A_1_1linestimulus20.png,TMTstop-A_1_1greenlinestimulus20.png,TMTstop-A_1_1redlinestimulus20.png,None,0,22,22,22,,,,,,,,,10.530319700017571,None,['1'],1,[0.38366329995915294],10.530319700017571,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
24,['2'],TMTstop-A_1_1linestimulus21.png,TMTstop-A_1_1greenlinestimulus21.png,TMTstop-A_1_1redlinestimulus21.png,None,0,23,23,23,,,,,,,,,10.995667799958028,None,['2'],1,[0.006064799963496625],10.995667799958028,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
25,['3'],TMTstop-A_1_1linestimulus22.png,TMTstop-A_1_1greenlinestimulus22.png,TMTstop-A_1_1redlinestimulus22.png,None,0,24,24,24,,,,,,,,,11.085585699998774,None,['3'],1,[0.015883799991570413],11.085585699998774,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
None,None,TMTstop-A_1_1linestimulus23.png,TMTstop-A_1_1greenlinestimulus23.png,TMTstop-A_1_1redlinestimulus23.png,None,0,25,25,25,,,,,,,,,11.190814399975352,None,None,1,,11.190814399975352,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
A,['3'],TMTstop-A_1_a.png,TMTstop-A_1_a.png,TMTstop-A_1_a.png,10,,,,,0,0,0,0,,,,,15.273072800016962,None,['3'],1,[2.3558298000134528],15.273072800016962,None,12.201336700003594,None,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
B,['1'],TMTstop-A_1_a.png,TMTstop-A_1_afirstgreen.png,TMTstop-A_1_afirstred.png,10,,,,,0,1,1,1,,,,,17.7105304999277,None,"['2', '2', '1']",1,"[2.0199333000928164, 2.5680934000993147, 2.7099430999951437]",17.7105304999277,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
C,['3'],TMTstop-A_1_alinestimulus0.png,TMTstop-A_1_agreenlinestimulus0.png,TMTstop-A_1_aredlinestimulus0.png,10,,,,,0,2,2,2,,,,,20.537521800026298,None,['3'],1,[0.0998074000235647],20.537521800026298,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
D,['1'],TMTstop-A_1_alinestimulus1.png,TMTstop-A_1_agreenlinestimulus1.png,TMTstop-A_1_aredlinestimulus1.png,10,,,,,0,3,3,3,,,,,20.732580399955623,None,['1'],1,[0.14571690000593662],20.732580399955623,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
E,['2'],TMTstop-A_1_alinestimulus2.png,TMTstop-A_1_agreenlinestimulus2.png,TMTstop-A_1_aredlinestimulus2.png,10,,,,,0,4,4,4,,,,,20.9537492999807,None,['2'],1,[0.025823400006629527],20.9537492999807,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
F,['1'],TMTstop-A_1_alinestimulus3.png,TMTstop-A_1_agreenlinestimulus3.png,TMTstop-A_1_aredlinestimulus3.png,10,,,,,0,5,5,5,,,,,21.05766519997269,None,"['3', '1']",1,"[0.025739399949088693, 0.45392170001287013]",21.05766519997269,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
G,['2'],TMTstop-A_1_alinestimulus4.png,TMTstop-A_1_agreenlinestimulus4.png,TMTstop-A_1_aredlinestimulus4.png,10,,,,,0,6,6,6,,,,,21.606532700010575,None,['2'],1,[0.0464778000023216],21.606532700010575,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
H,['3'],TMTstop-A_1_alinestimulus5.png,TMTstop-A_1_agreenlinestimulus5.png,TMTstop-A_1_aredlinestimulus5.png,10,,,,,0,7,7,7,,,,,21.73187329992652,None,['3'],1,[0.018119200016371906],21.73187329992652,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
I,['1'],TMTstop-A_1_alinestimulus6.png,TMTstop-A_1_agreenlinestimulus6.png,TMTstop-A_1_aredlinestimulus6.png,10,,,,,0,8,8,8,,,,,21.829217999940738,None,['1'],1,[0.5879928000504151],21.829217999940738,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
J,['3'],TMTstop-A_1_alinestimulus7.png,TMTstop-A_1_agreenlinestimulus7.png,TMTstop-A_1_aredlinestimulus7.png,10,,,,,0,9,9,9,,,,,22.488576699979603,None,"['2', '3']",1,"[0.0604641999816522, 0.16624849999789149]",22.488576699979603,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
K,['1'],TMTstop-A_1_alinestimulus8.png,TMTstop-A_1_agreenlinestimulus8.png,TMTstop-A_1_aredlinestimulus8.png,10,,,,,0,10,10,10,,,,,22.759702499955893,None,['1'],1,[0.08254820003639907],22.759702499955893,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
L,['3'],TMTstop-A_1_alinestimulus9.png,TMTstop-A_1_agreenlinestimulus9.png,TMTstop-A_1_aredlinestimulus9.png,10,,,,,0,11,11,11,,,,,22.912201099912636,None,"['2', '3']",1,"[-0.0015884999884292483, 0.10673090000636876]",22.912201099912636,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
M,['2'],TMTstop-A_1_alinestimulus10.png,TMTstop-A_1_agreenlinestimulus10.png,TMTstop-A_1_aredlinestimulus10.png,1,,,,,0,12,12,12,,,,,23.113254999974743,None,"['1', '2']",1,"[0.08968279999680817, 0.1638752999715507]",23.113254999974743,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
N,['1'],TMTstop-A_1_alinestimulus11.png,TMTstop-A_1_agreenlinestimulus11.png,TMTstop-A_1_aredlinestimulus11.png,None,,,,,0,13,13,13,,,,,23.37016239995137,None,"['3', '1']",1,"[0.03655680001247674, 0.2286922000348568]",23.37016239995137,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
O,['3'],TMTstop-A_1_alinestimulus12.png,TMTstop-A_1_agreenlinestimulus12.png,TMTstop-A_1_aredlinestimulus12.png,None,,,,,0,14,14,14,,,,,23.683153299964033,None,"['2', '3']",1,"[-0.03514209995046258, 0.1165370000526309]",23.683153299964033,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
P,['1'],TMTstop-A_1_alinestimulus13.png,TMTstop-A_1_agreenlinestimulus13.png,TMTstop-A_1_aredlinestimulus13.png,None,,,,,0,15,15,15,,,,,23.88425240002107,None,['1'],1,[0.05081179994158447],23.88425240002107,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
Q,['3'],TMTstop-A_1_alinestimulus14.png,TMTstop-A_1_agreenlinestimulus14.png,TMTstop-A_1_aredlinestimulus14.png,None,,,,,0,16,16,16,,,,,24.01630259992089,None,"['2', '3']",1,"[0.024751300108619034, 0.1471853000111878]",24.01630259992089,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
R,['1'],TMTstop-A_1_alinestimulus15.png,TMTstop-A_1_agreenlinestimulus15.png,TMTstop-A_1_aredlinestimulus15.png,None,,,,,0,17,17,17,,,,,24.238383000018075,None,['1'],1,[0.08494749991223216],24.238383000018075,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
S,['3'],TMTstop-A_1_alinestimulus16.png,TMTstop-A_1_agreenlinestimulus16.png,TMTstop-A_1_aredlinestimulus16.png,None,,,,,0,18,18,18,,,,,24.405090700020082,None,"['2', '3']",1,"[0.0025298999389633536, 0.12658509996253997]",24.405090700020082,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
T,['1'],TMTstop-A_1_alinestimulus17.png,TMTstop-A_1_agreenlinestimulus17.png,TMTstop-A_1_aredlinestimulus17.png,None,,,,,0,19,19,19,,,,,24.620440699975006,None,['1'],1,[0.05126510001718998],24.620440699975006,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
U,['2'],TMTstop-A_1_alinestimulus18.png,TMTstop-A_1_agreenlinestimulus18.png,TMTstop-A_1_aredlinestimulus18.png,None,,,,,0,20,20,20,,,,,24.745738399913535,None,['2'],1,[-0.007748399977572262],24.745738399913535,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
V,['1'],TMTstop-A_1_alinestimulus19.png,TMTstop-A_1_agreenlinestimulus19.png,TMTstop-A_1_aredlinestimulus19.png,None,,,,,0,21,21,21,,,,,24.8284616000019,None,"['3', '1']",1,"[0.053886399953626096, 0.19255249993875623]",24.8284616000019,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
W,['3'],TMTstop-A_1_alinestimulus20.png,TMTstop-A_1_agreenlinestimulus20.png,TMTstop-A_1_aredlinestimulus20.png,None,,,,,0,22,22,22,,,,,25.120465999934822,None,"['2', '3']",1,"[-0.019218300003558397, 0.1386170000769198]",25.120465999934822,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
X,['1'],TMTstop-A_1_alinestimulus21.png,TMTstop-A_1_agreenlinestimulus21.png,TMTstop-A_1_aredlinestimulus21.png,None,,,,,0,23,23,23,,,,,25.36343109991867,None,['1'],1,[0.15757780009880662],25.36343109991867,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
Y,['3'],TMTstop-A_1_alinestimulus22.png,TMTstop-A_1_agreenlinestimulus22.png,TMTstop-A_1_aredlinestimulus22.png,None,,,,,0,24,24,24,,,,,25.606492699938826,None,"['1', '2', '3']",1,"[0.3862623000750318, 0.8410642000380903, 2.4735352999996394]",25.606492699938826,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
None,None,TMTstop-A_1_alinestimulus23.png,TMTstop-A_1_agreenlinestimulus23.png,TMTstop-A_1_aredlinestimulus23.png,None,,,,,0,25,25,25,,,,,28.147907399921678,None,None,1,,28.147907399921678,None,,,,001,2021_Nov_03_1719,TMTAB,2021.2.3,143.36670903466126,
