Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_3.xlsx,52:78,2,['1'],1,TMTstop-control_1_3.png,TMTstop-control_1_3firstgreen.png,TMTstop-control_1_3firstred.png,TMT_Control,3,52,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,2,0,44.45021400001133,None,"['3', '1']",1,"[-0.13491959999373648, -0.010414799995487556]",44.45021400001133,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,3,['2'],2,TMTstop-control_1_3linestimulus0.png,TMTstop-control_1_3greenlinestimulus0.png,TMTstop-control_1_3redlinestimulus0.png,TMT_Control,3,53,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,4,0,44.57576930000505,None,"['2', '3', '1', '2']",1,"[-0.06923039999674074, -0.004506199999013916, 0.12989500000549015, 0.16612810001242906]",44.57576930000505,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,4,['1'],1,TMTstop-control_1_3linestimulus1.png,TMTstop-control_1_3greenlinestimulus1.png,TMTstop-control_1_3redlinestimulus1.png,TMT_Control,3,54,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,2,0,44.855583299999125,None,"['3', '1']",1,"[-0.014178400000673719, 0.11401469999691471]",44.855583299999125,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,5,['3'],3,TMTstop-control_1_3linestimulus2.png,TMTstop-control_1_3greenlinestimulus2.png,TMTstop-control_1_3redlinestimulus2.png,TMT_Control,3,55,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,2,0,45.125881700005266,None,"['2', '3']",1,"[-0.11470350000308827, -0.025679400001536123]",45.125881700005266,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,6,['1'],1,TMTstop-control_1_3linestimulus3.png,TMTstop-control_1_3greenlinestimulus3.png,TMTstop-control_1_3redlinestimulus3.png,TMT_Control,3,56,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,1,1,45.25175970001146,None,['1'],1,[-0.01409090000379365],45.25175970001146,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,7,['2'],2,TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus4.png,TMTstop-control_1_3redlinestimulus4.png,TMT_Control,3,57,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,4,0,45.37946280000324,None,"['2', '3', '1', '2']",1,"[-0.1161506000062218, -0.01110319999861531, 0.10787049999635201, 0.16068169999925885]",45.37946280000324,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,8,['3'],3,TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus5.png,TMTstop-control_1_3redlinestimulus5.png,TMT_Control,3,58,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,1,1,45.70987849999801,None,['3'],1,[-0.0851156999997329],45.70987849999801,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,9,['1'],1,TMTstop-control_1_3linestimulus6.png,TMTstop-control_1_3greenlinestimulus6.png,TMTstop-control_1_3redlinestimulus6.png,TMT_Control,3,59,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,4,0,45.835556899997755,None,"['1', '2', '3', '1']",1,"[-0.08639599999878556, -0.032647200001520105, 0.03250000000116415, 0.17603329999838024]",45.835556899997755,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,10,['2'],2,TMTstop-control_1_3linestimulus7.png,TMTstop-control_1_3greenlinestimulus7.png,TMTstop-control_1_3redlinestimulus7.png,TMT_Control,3,60,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,4,0,46.1657952000096,None,"['2', '3', '1', '2']",1,"[-0.12661439999646973, -0.03473060000396799, 0.10575630000676028, 0.1193829999974696]",46.1657952000096,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,11,['1'],1,TMTstop-control_1_3linestimulus8.png,TMTstop-control_1_3greenlinestimulus8.png,TMTstop-control_1_3redlinestimulus8.png,TMT_Control,3,61,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,8,0,46.44573659999878,None,"['3', '1', '2', '3', '1', '2', '3', '1']",1,"[-0.06076170000596903, 0.09574789999169298, 0.13367949999519624, 0.21564139999100007, 0.3659783999901265, 0.3799029999936465, 0.5053848999959882, 0.654812499997206]",46.44573659999878,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,12,['2'],2,TMTstop-control_1_3linestimulus9.png,TMTstop-control_1_3greenlinestimulus9.png,TMTstop-control_1_3redlinestimulus9.png,TMT_Control,3,62,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,1,1,47.25423320000118,None,['2'],1,[-0.1310213999968255],47.25423320000118,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,13,['3'],3,TMTstop-control_1_3linestimulus10.png,TMTstop-control_1_3greenlinestimulus10.png,TMTstop-control_1_3redlinestimulus10.png,TMT_Control,3,63,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,4,0,47.39659750000283,None,"['3', '1', '2', '3']",1,"[-0.07196960000146646, -0.011638700001640245, 0.018284899997524917, 0.19654089999676216]",47.39659750000283,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,14,['2'],2,TMTstop-control_1_3linestimulus11.png,TMTstop-control_1_3greenlinestimulus11.png,TMTstop-control_1_3redlinestimulus11.png,TMT_Control,3,64,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,1,1,47.79080570000224,None,['2'],1,[-0.10286179999820888],47.79080570000224,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,15,['1'],1,TMTstop-control_1_3linestimulus12.png,TMTstop-control_1_3greenlinestimulus12.png,TMTstop-control_1_3redlinestimulus12.png,TMT_Control,3,65,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,1,1,47.930048000009265,None,['1'],1,[-0.12813300000561867],47.930048000009265,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,16,['3'],3,TMTstop-control_1_3linestimulus13.png,TMTstop-control_1_3greenlinestimulus13.png,TMTstop-control_1_3redlinestimulus13.png,TMT_Control,3,66,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,1,1,48.07040440000128,None,['3'],1,[-0.09927760000573471],48.07040440000128,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,17,['1'],1,TMTstop-control_1_3linestimulus14.png,TMTstop-control_1_3greenlinestimulus14.png,TMTstop-control_1_3redlinestimulus14.png,TMT_Control,3,67,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,4,0,48.21208350000961,None,"['1', '2', '3', '1']",1,"[-0.12482090000412427, -0.07122440000239294, 0.058513700001640245, 0.17255499999737367]",48.21208350000961,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,18,['3'],3,TMTstop-control_1_3linestimulus15.png,TMTstop-control_1_3greenlinestimulus15.png,TMTstop-control_1_3redlinestimulus15.png,TMT_Control,3,68,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,2,0,48.49942570000712,None,"['2', '3']",1,"[-0.04059940000297502, 0.055999999996856786]",48.49942570000712,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,19,['2'],2,TMTstop-control_1_3linestimulus16.png,TMTstop-control_1_3greenlinestimulus16.png,TMTstop-control_1_3redlinestimulus16.png,TMT_Control,3,69,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,2,0,48.75921870001184,None,"['1', '2']",1,"[-0.08856970000488218, -0.04514460000791587]",48.75921870001184,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,20,['1'],1,TMTstop-control_1_3linestimulus17.png,TMTstop-control_1_3greenlinestimulus17.png,TMTstop-control_1_3redlinestimulus17.png,TMT_Control,3,70,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,2,0,48.88520580000477,None,"['3', '1']",1,"[-0.061226399993756786, 0.05317140000988729]",48.88520580000477,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,21,['3'],3,TMTstop-control_1_3linestimulus18.png,TMTstop-control_1_3greenlinestimulus18.png,TMTstop-control_1_3redlinestimulus18.png,TMT_Control,3,71,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,2,0,49.02850910001143,None,"['2', '3']",1,"[-0.01471309999760706, 0.07599350000964478]",49.02850910001143,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,22,['2'],2,TMTstop-control_1_3linestimulus19.png,TMTstop-control_1_3greenlinestimulus19.png,TMTstop-control_1_3redlinestimulus19.png,TMT_Control,3,72,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,2,0,49.28742500000226,None,"['1', '2']",1,"[-0.048352300000260584, -0.009126400007517077]",49.28742500000226,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,23,['3'],3,TMTstop-control_1_3linestimulus20.png,TMTstop-control_1_3greenlinestimulus20.png,TMTstop-control_1_3redlinestimulus20.png,TMT_Control,3,73,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,1,1,49.413498800000525,None,['3'],1,[-0.024333300010766834],49.413498800000525,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,24,['1'],1,TMTstop-control_1_3linestimulus21.png,TMTstop-control_1_3greenlinestimulus21.png,TMTstop-control_1_3redlinestimulus21.png,TMT_Control,3,74,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,4,0,49.55375869999989,None,"['1', '2', '3', '1']",1,"[-0.05469829999492504, -0.00040639999497216195, 0.12136520000058226, 0.21426969999447465]",49.55375869999989,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,25,['2'],2,TMTstop-control_1_3linestimulus22.png,TMTstop-control_1_3greenlinestimulus22.png,TMTstop-control_1_3redlinestimulus22.png,TMT_Control,3,75,0,2,2,2,0,24,24,24,,,,,,,,,,,,,,,1,1,49.88341580000997,None,['2'],1,[-0.054751999996369705],49.88341580000997,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,None,None,None,TMTstop-control_1_3linestimulus23.png,TMTstop-control_1_3greenlinestimulus23.png,TMTstop-control_1_3redlinestimulus23.png,TMT_Control,3,Feedback_last,0,2,2,2,0,25,25,25,,,,,,,,,,,,,,,3,0,50.011911100009456,None,"['3', '2', '1']",0,"[-0.10081360000185668, 0.15356430000974797, 0.20975829999952111]",50.011911100009456,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,1,['2'],2,TMTstop-control_1_4.png,TMTstop-control_1_4.png,TMTstop-control_1_4.png,TMT_Control,4,76,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,2,0,54.093908200011356,None,"['1', '2']",1,"[0.33880369999678805, 0.41825669999525417]",54.093908200011356,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,2,['1'],1,TMTstop-control_1_4.png,TMTstop-control_1_4firstgreen.png,TMTstop-control_1_4firstred.png,TMT_Control,4,77,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,5,0,54.649981800001115,None,"['3', '1', '2', '3', '1']",1,"[-0.05026789999101311, 0.09635970000817906, 0.13143829999899026, 0.24277209999854676, 0.3677447000081884]",54.649981800001115,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,3,['3'],3,TMTstop-control_1_4linestimulus0.png,TMTstop-control_1_4greenlinestimulus0.png,TMTstop-control_1_4redlinestimulus0.png,TMT_Control,4,78,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,2,0,55.201608000003034,None,"['2', '3']",1,"[-0.12190100000589155, -0.039038800008711405]",55.201608000003034,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,4,['1'],1,TMTstop-control_1_4linestimulus1.png,TMTstop-control_1_4greenlinestimulus1.png,TMTstop-control_1_4redlinestimulus1.png,TMT_Control,4,79,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,1,1,55.32870310000726,None,['1'],1,[-0.02714890000061132],55.32870310000726,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,5,['3'],3,TMTstop-control_1_4linestimulus2.png,TMTstop-control_1_4greenlinestimulus2.png,TMTstop-control_1_4redlinestimulus2.png,TMT_Control,4,80,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,2,0,55.46805780001159,None,"['2', '3']",1,"[-0.12284340000769589, -0.02158400000189431]",55.46805780001159,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,6,['1'],1,TMTstop-control_1_4linestimulus3.png,TMTstop-control_1_4greenlinestimulus3.png,TMTstop-control_1_4redlinestimulus3.png,TMT_Control,4,81,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,1,1,55.59416570000758,None,['1'],1,[-0.01578729999891948],55.59416570000758,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,7,['3'],3,TMTstop-control_1_4linestimulus4.png,TMTstop-control_1_4greenlinestimulus4.png,TMTstop-control_1_4redlinestimulus4.png,TMT_Control,4,82,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,2,0,55.732724600005895,None,"['2', '3']",1,"[-0.1174038000026485, 0.007313099995371886]",55.732724600005895,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,8,['1'],1,TMTstop-control_1_4linestimulus4.png,TMTstop-control_1_4greenlinestimulus5.png,TMTstop-control_1_4redlinestimulus5.png,TMT_Control,4,83,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,1,1,55.87527210000553,None,['1'],1,[0.0036226000083843246],55.87527210000553,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,9,['3'],3,TMTstop-control_1_4linestimulus6.png,TMTstop-control_1_4greenlinestimulus6.png,TMTstop-control_1_4redlinestimulus6.png,TMT_Control,4,84,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,4,0,56.00854710000567,None,"['2', '1', '2', '3']",1,"[-0.04763610000372864, 0.19423809999716468, 0.2400805999932345, 0.35420329999760725]",56.00854710000567,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,10,['2'],2,TMTstop-control_1_4linestimulus7.png,TMTstop-control_1_4greenlinestimulus7.png,TMTstop-control_1_4redlinestimulus7.png,TMT_Control,4,85,0,3,3,3,0,9,9,9,,,,,,,,,,,,,,,2,0,56.56654580000031,None,"['1', '2']",1,"[-0.08299700000497978, -0.03681390000565443]",56.56654580000031,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,11,['1'],1,TMTstop-control_1_4linestimulus8.png,TMTstop-control_1_4greenlinestimulus8.png,TMTstop-control_1_4redlinestimulus8.png,TMT_Control,4,86,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,5,0,56.708210800003144,None,"['3', '1', '2', '3', '1']",1,"[-0.054772999996203, 0.07143399999768008, 0.12236249999841675, 0.2362101999897277, 0.37935960000322666]",56.708210800003144,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_4.xlsx,78:104,12,['3'],3,TMTstop-control_1_4linestimulus9.png,TMTstop-control_1_4greenlinestimulus9.png,TMTstop-control_1_4redlinestimulus9.png,TMT_Control,4,87,0,3,3,3,0,11,11,11,,,,,,,,,,,,,,,0,0,57.17603366667851,None,None,0,,57.17603366667851,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,1,['1'],1,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMTstop-A_1_1.png,TMT_A,1,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,5,0,70.3606998000032,None,"['2', '3', '1', '2', '1']",1,"[-13.214466000004904, -13.09790459999931, -12.919376800011378, -12.879637400008505, 0.8104902999912156]",70.3606998000032,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,2,['3'],3,TMTstop-A_1_1.png,TMTstop-A_1_1firstgreen.png,TMTstop-A_1_1firstred.png,TMT_A,1,2,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,2,0,71.37843180001073,None,"['2', '3']",1,"[-0.10648599998967256, 0.08173220000753645]",71.37843180001073,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,3,['1'],1,TMTstop-A_1_1linestimulus0.png,TMTstop-A_1_1greenlinestimulus0.png,TMTstop-A_1_1redlinestimulus0.png,TMT_A,1,3,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,1,1,71.64390090000234,None,['1'],1,[0.004092799994396046],71.64390090000234,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,4,['3'],3,TMTstop-A_1_1linestimulus1.png,TMTstop-A_1_1greenlinestimulus1.png,TMTstop-A_1_1redlinestimulus1.png,TMT_A,1,4,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,2,0,71.77916520000144,None,"['2', '3']",1,"[-0.05634060000011232, 0.056147600000258535]",71.77916520000144,None,,001,2022_May_10_1059,TMT_fmri,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,
