Block_file,Condition_rows,NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,Correct,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Blocks_loop.thisRepN,Blocks_loop.thisTrialN,Blocks_loop.thisN,Blocks_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_practice.keys,key_resp_practice.rt,key_resp_5.keys,key_resp_5.rt,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_2.xlsx,26:52,6,['3'],TMTstop-A_1_2linestimulus3.png,TMTstop-A_1_2greenlinestimulus3.png,TMTstop-A_1_2redlinestimulus3.png,10,3,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,1,1,30.767476700013503,None,['3'],1,[-0.0005942999850958586],30.767476700013503,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,7,['2'],TMTstop-A_1_2linestimulus4.png,TMTstop-A_1_2greenlinestimulus4.png,TMTstop-A_1_2redlinestimulus4.png,10,2,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,2,1,30.84337649983354,None,"['1', '2']",1,"[0.04416400007903576, 0.09427749994210899]",30.84337649983354,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,8,['1'],TMTstop-A_1_2linestimulus5.png,TMTstop-A_1_2greenlinestimulus5.png,TMTstop-A_1_2redlinestimulus5.png,10,1,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,2,1,31.009294799994677,None,"['3', '1']",1,"[0.033379700034856796, 0.1596768000163138]",31.009294799994677,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,9,['2'],TMTstop-A_1_2linestimulus6.png,TMTstop-A_1_2greenlinestimulus6.png,TMTstop-A_1_2redlinestimulus6.png,10,2,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,1,1,31.238724899943918,None,['2'],1,[-0.02469270001165569],31.238724899943918,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,10,['3'],TMTstop-A_1_2linestimulus7.png,TMTstop-A_1_2greenlinestimulus7.png,TMTstop-A_1_2redlinestimulus7.png,10,3,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,1,1,31.35203789989464,None,['3'],1,[-0.019934199983254075],31.35203789989464,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,11,['1'],TMTstop-A_1_2linestimulus8.png,TMTstop-A_1_2greenlinestimulus8.png,TMTstop-A_1_2redlinestimulus8.png,10,1,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,1,1,31.418818099889904,None,['1'],1,[0.04249639995396137],31.418818099889904,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,12,['2'],TMTstop-A_1_2linestimulus9.png,TMTstop-A_1_2greenlinestimulus9.png,TMTstop-A_1_2redlinestimulus9.png,10,2,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,1,1,31.53680059988983,None,['2'],1,[-0.00992670003324747],31.53680059988983,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,13,['3'],TMTstop-A_1_2linestimulus10.png,TMTstop-A_1_2greenlinestimulus10.png,TMTstop-A_1_2redlinestimulus10.png,1,3,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,1,1,31.606254199985415,None,['3'],1,[0.018108100164681673],31.606254199985415,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,14,['1'],TMTstop-A_1_2linestimulus11.png,TMTstop-A_1_2greenlinestimulus11.png,TMTstop-A_1_2redlinestimulus11.png,None,1,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,1,1,31.69732389994897,None,['1'],1,[0.07703340006992221],31.69732389994897,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,15,['3'],TMTstop-A_1_2linestimulus12.png,TMTstop-A_1_2greenlinestimulus12.png,TMTstop-A_1_2redlinestimulus12.png,None,3,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,2,1,31.84938049991615,None,"['2', '3']",1,"[-0.0061512000393122435, 0.10413470002822578]",31.84938049991615,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,16,['1'],TMTstop-A_1_2linestimulus13.png,TMTstop-A_1_2greenlinestimulus13.png,TMTstop-A_1_2redlinestimulus13.png,None,1,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,1,1,32.04399269982241,None,['1'],1,[0.08298099995590746],32.04399269982241,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,17,['2'],TMTstop-A_1_2linestimulus14.png,TMTstop-A_1_2greenlinestimulus14.png,TMTstop-A_1_2redlinestimulus14.png,None,2,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,1,1,32.19782179989852,None,['2'],1,[-0.034692600136622787],32.19782179989852,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,18,['1'],TMTstop-A_1_2linestimulus15.png,TMTstop-A_1_2greenlinestimulus15.png,TMTstop-A_1_2redlinestimulus15.png,None,1,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,3,1,32.268967599840835,None,"['3', '2', '1']",1,"[0.034248500131070614, 0.3250539000146091, 0.3924774001352489]",32.268967599840835,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,19,['3'],TMTstop-A_1_2linestimulus16.png,TMTstop-A_1_2greenlinestimulus16.png,TMTstop-A_1_2redlinestimulus16.png,None,3,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,1,1,32.76614509988576,None,['3'],1,[0.09132500016130507],32.76614509988576,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,20,['1'],TMTstop-A_1_2linestimulus17.png,TMTstop-A_1_2greenlinestimulus17.png,TMTstop-A_1_2redlinestimulus17.png,None,1,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,1,1,32.925695499870926,None,['1'],1,[0.07005750015377998],32.925695499870926,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,21,['2'],TMTstop-A_1_2linestimulus18.png,TMTstop-A_1_2greenlinestimulus18.png,TMTstop-A_1_2redlinestimulus18.png,None,2,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,1,1,33.06464500003494,None,['2'],1,[0.020831699948757887],33.06464500003494,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,22,['1'],TMTstop-A_1_2linestimulus19.png,TMTstop-A_1_2greenlinestimulus19.png,TMTstop-A_1_2redlinestimulus19.png,None,1,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,2,1,33.15489179990254,None,"['3', '1']",1,"[0.04686119989491999, 0.18566620000638068]",33.15489179990254,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,23,['2'],TMTstop-A_1_2linestimulus20.png,TMTstop-A_1_2greenlinestimulus20.png,TMTstop-A_1_2redlinestimulus20.png,None,2,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,1,1,33.44647610001266,None,['2'],1,[-0.03932789992541075],33.44647610001266,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,24,['1'],TMTstop-A_1_2linestimulus21.png,TMTstop-A_1_2greenlinestimulus21.png,TMTstop-A_1_2redlinestimulus21.png,None,1,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,2,1,33.5227779999841,None,"['3', '1']",1,"[-0.006000899942591786, 0.13520969985984266]",33.5227779999841,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,25,['2'],TMTstop-A_1_2linestimulus22.png,TMTstop-A_1_2greenlinestimulus22.png,TMTstop-A_1_2redlinestimulus22.png,None,2,,,,,,,,,0,1,1,1,0,24,24,24,,,,,,,1,1,33.76577309984714,None,['2'],1,[-0.029799400130286813],33.76577309984714,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
TMTstop-A_1_2.xlsx,26:52,None,None,TMTstop-A_1_2linestimulus23.png,TMTstop-A_1_2greenlinestimulus23.png,TMTstop-A_1_2redlinestimulus23.png,None,None,,,,,,,,,0,1,1,1,0,25,25,25,,,,,,,0,1,33.842539499979466,None,None,1,,33.842539499979466,None,,001,2022_Feb_02_1221,TMTAstop-A,2021.2.3,148.29160660595073,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,
