Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_2.xlsx,26:52,8,['1'],1,TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus5.png,TMTstop-control_1_2redlinestimulus5.png,TMT_Control,2,33,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,2,0,24.404496000002837,None,"['3', '1']",1,"[0.05450080000446178, 0.0758817000023555]",24.404496000002837,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,9,['3'],3,TMTstop-control_1_2linestimulus6.png,TMTstop-control_1_2greenlinestimulus6.png,TMTstop-control_1_2redlinestimulus6.png,TMT_Control,2,34,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,3,0,24.68097719999787,None,"['1', '2', '3']",1,"[0.06653590001224075, 0.10401650000130758, 0.28270640000118874]",24.68097719999787,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,10,['2'],2,TMTstop-control_1_2linestimulus7.png,TMTstop-control_1_2greenlinestimulus7.png,TMTstop-control_1_2redlinestimulus7.png,TMT_Control,2,35,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,2,0,25.097995599993737,None,"['1', '2']",1,"[0.08616059999621939, 0.14060280000558123]",25.097995599993737,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,11,['3'],3,TMTstop-control_1_2linestimulus8.png,TMTstop-control_1_2greenlinestimulus8.png,TMTstop-control_1_2redlinestimulus8.png,TMT_Control,2,36,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,1,1,25.36732989999291,None,['3'],1,[0.01357659998757299],25.36732989999291,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,12,['2'],2,TMTstop-control_1_2linestimulus9.png,TMTstop-control_1_2greenlinestimulus9.png,TMTstop-control_1_2redlinestimulus9.png,TMT_Control,2,37,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,2,0,25.508485300000757,None,"['1', '2']",1,"[0.004356399993412197, 0.08180420000280719]",25.508485300000757,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,13,['3'],3,TMTstop-control_1_2linestimulus10.png,TMTstop-control_1_2greenlinestimulus10.png,TMTstop-control_1_2redlinestimulus10.png,TMT_Control,2,38,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,1,1,25.786399000004167,None,['3'],1,[-0.07196299999486655],25.786399000004167,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,14,['2'],2,TMTstop-control_1_2linestimulus11.png,TMTstop-control_1_2greenlinestimulus11.png,TMTstop-control_1_2redlinestimulus11.png,TMT_Control,2,39,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,2,0,25.924404499994125,None,"['1', '2']",1,"[-0.08256969999638386, 0.0028119000053266063]",25.924404499994125,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,15,['3'],3,TMTstop-control_1_2linestimulus12.png,TMTstop-control_1_2greenlinestimulus12.png,TMTstop-control_1_2redlinestimulus12.png,TMT_Control,2,40,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,1,1,26.06480599999486,None,['3'],1,[-0.025971499999286607],26.06480599999486,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,16,['1'],1,TMTstop-control_1_2linestimulus13.png,TMTstop-control_1_2greenlinestimulus13.png,TMTstop-control_1_2redlinestimulus13.png,TMT_Control,2,41,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,1,1,26.20281449999311,None,['1'],1,[-0.04387750000751112],26.20281449999311,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,17,['2'],2,TMTstop-control_1_2linestimulus14.png,TMTstop-control_1_2greenlinestimulus14.png,TMTstop-control_1_2redlinestimulus14.png,TMT_Control,2,42,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,1,1,26.32876010000473,None,['2'],1,[-0.07455060000938829],26.32876010000473,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,18,['1'],1,TMTstop-control_1_2linestimulus15.png,TMTstop-control_1_2greenlinestimulus15.png,TMTstop-control_1_2redlinestimulus15.png,TMT_Control,2,43,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,3,0,26.452683399998932,None,"['2', '3', '1']",1,"[-0.058978300003218465, 0.015539600004558451, 0.16130360000533983]",26.452683399998932,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,19,['2'],2,TMTstop-control_1_2linestimulus16.png,TMTstop-control_1_2greenlinestimulus16.png,TMTstop-control_1_2redlinestimulus16.png,TMT_Control,2,44,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,1,1,26.73528900000383,None,['2'],1,[0.021407500011264347],26.73528900000383,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,20,['3'],3,TMTstop-control_1_2linestimulus17.png,TMTstop-control_1_2greenlinestimulus17.png,TMTstop-control_1_2redlinestimulus17.png,TMT_Control,2,45,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,1,1,26.856425299993134,None,['3'],1,[0.015146799996728078],26.856425299993134,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,21,['1'],1,TMTstop-control_1_2linestimulus18.png,TMTstop-control_1_2greenlinestimulus18.png,TMTstop-control_1_2redlinestimulus18.png,TMT_Control,2,46,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,1,1,26.991487399995094,None,['1'],1,[0.02545970000210218],26.991487399995094,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,22,['3'],3,TMTstop-control_1_2linestimulus19.png,TMTstop-control_1_2greenlinestimulus19.png,TMTstop-control_1_2redlinestimulus19.png,TMT_Control,2,47,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,2,0,27.132560600002762,None,"['2', '3']",1,"[-0.05113199999323115, 0.07854580000275746]",27.132560600002762,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,23,['2'],2,TMTstop-control_1_2linestimulus20.png,TMTstop-control_1_2greenlinestimulus20.png,TMTstop-control_1_2redlinestimulus20.png,TMT_Control,2,48,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,2,0,27.41459020000184,None,"['1', '2']",1,"[-0.09409470000537112, 0.017396900002495386]",27.41459020000184,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,24,['3'],3,TMTstop-control_1_2linestimulus21.png,TMTstop-control_1_2greenlinestimulus21.png,TMTstop-control_1_2redlinestimulus21.png,TMT_Control,2,49,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,1,1,27.555651200003922,None,['3'],1,[-0.021059799997601658],27.555651200003922,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,25,['1'],1,TMTstop-control_1_2linestimulus22.png,TMTstop-control_1_2greenlinestimulus22.png,TMTstop-control_1_2redlinestimulus22.png,TMT_Control,2,50,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,1,1,27.686988300003577,None,['1'],1,[-0.03126230000634678],27.686988300003577,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_2.xlsx,26:52,None,None,None,TMTstop-control_1_2linestimulus23.png,TMTstop-control_1_2greenlinestimulus23.png,TMTstop-control_1_2redlinestimulus23.png,TMT_Control,2,Feedback_last,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,2,0,27.82673220000288,None,"['3', '1']",0,"[0.024283100006869063, 0.18586870000581257]",27.82673220000288,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,1,['2'],2,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMT_Control,3,51,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,2,0,31.909972099994775,None,"['1', '2']",1,"[0.41480359999695793, 0.5370131000090623]",31.909972099994775,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,2,['1'],1,TMTstop-control_1_3.png,TMTstop-control_1_3firstgreen.png,TMTstop-control_1_3firstred.png,TMT_Control,3,52,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,2,0,32.60550679999869,None,"['3', '1']",1,"[-0.04383379999489989, 0.10425289999693632]",32.60550679999869,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,3,['2'],2,TMTstop-control_1_3linestimulus0.png,TMTstop-control_1_3greenlinestimulus0.png,TMTstop-control_1_3redlinestimulus0.png,TMT_Control,3,53,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,1,1,32.87165489999461,None,['2'],1,[-0.08976989999064244],32.87165489999461,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,4,['1'],1,TMTstop-control_1_3linestimulus1.png,TMTstop-control_1_3greenlinestimulus1.png,TMTstop-control_1_3redlinestimulus1.png,TMT_Control,3,54,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,2,0,33.008196199996746,None,"['3', '1']",1,"[-0.10656559999915771, 0.008276199994725175]",33.008196199996746,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,5,['3'],3,TMTstop-control_1_3linestimulus2.png,TMTstop-control_1_3greenlinestimulus2.png,TMTstop-control_1_3redlinestimulus2.png,TMT_Control,3,55,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,2,0,33.1493552000029,None,"['2', '3']",1,"[-0.05812810000497848, 0.05653089999395888]",33.1493552000029,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,6,['1'],1,TMTstop-control_1_3linestimulus3.png,TMTstop-control_1_3greenlinestimulus3.png,TMTstop-control_1_3redlinestimulus3.png,TMT_Control,3,56,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,4,0,33.42985810000391,None,"['1', '2', '3', '1']",1,"[-0.1011626000108663, -0.033907200006069615, 0.07234469999093562, 0.23203699999430683]",33.42985810000391,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,7,['2'],2,TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus4.png,TMTstop-control_1_3redlinestimulus4.png,TMT_Control,3,57,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,1,1,33.84529179999663,None,['2'],1,[0.16441749999648891],33.84529179999663,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
TMTstop-Control_1_3.xlsx,52:78,8,['3'],3,TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus5.png,TMTstop-control_1_3redlinestimulus5.png,TMT_Control,3,58,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,1,1,34.109906199999386,None,['3'],1,[0.0030377999937627465],34.109906199999386,None,,001,2022_May_10_1100,TMT_fmri,2021.2.3,None,
