Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Paper,TrialNumber_Version,Round,Block,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_baseline1.thisRepN,trials_baseline1.thisTrialN,trials_baseline1.thisN,trials_baseline1.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_baseline2.thisRepN,Blocks_baseline2.thisTrialN,Blocks_baseline2.thisN,Blocks_baseline2.thisIndex,trials_baseline2.thisRepN,trials_baseline2.thisTrialN,trials_baseline2.thisN,trials_baseline2.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,ResponseClock,Stim_2.started,Stim_2.stopped,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_2.xlsx,26:52,5,['1'],1,TMTstop-A_1_2linestimulus2.png,TMTstop-A_1_2greenlinestimulus2.png,TMTstop-A_1_2redlinestimulus2.png,TMT_A,2,30,None,2,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,1,95.29075010000088,,,,,,,,118.30763300000399,None,['1'],1,[0.06056420000095386],118.30763300000399,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,6,['3'],3,TMTstop-A_1_2linestimulus3.png,TMTstop-A_1_2greenlinestimulus3.png,TMTstop-A_1_2redlinestimulus3.png,TMT_A,2,31,None,2,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,1,95.40277849999984,,,,,,,,118.41348660000222,None,['3'],1,[0.06541080000170041],118.41348660000222,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,7,['2'],2,TMTstop-A_1_2linestimulus4.png,TMTstop-A_1_2greenlinestimulus4.png,TMTstop-A_1_2redlinestimulus4.png,TMT_A,2,32,None,2,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,1,95.44401579999976,,,,,,,,118.52460129999963,None,['2'],1,[-0.010037599997303914],118.52460129999963,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,8,['1'],1,TMTstop-A_1_2linestimulus5.png,TMTstop-A_1_2greenlinestimulus5.png,TMTstop-A_1_2redlinestimulus5.png,TMT_A,2,33,None,2,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,1,95.55672720000439,,,,,,,,118.5663274000035,None,['1'],1,[0.07257050000043819],118.5663274000035,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,9,['3'],3,TMTstop-A_1_2linestimulus6.png,TMTstop-A_1_2greenlinestimulus6.png,TMTstop-A_1_2redlinestimulus6.png,TMT_A,2,34,None,2,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,1,1,95.67836700000043,,,,,,,,118.6764714000019,None,['3'],1,[0.08357600000454113],118.6764714000019,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,10,['2'],2,TMTstop-A_1_2linestimulus7.png,TMTstop-A_1_2greenlinestimulus7.png,TMTstop-A_1_2redlinestimulus7.png,TMT_A,2,35,None,2,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,1,95.71865020000405,,,,,,,,118.79992420000053,None,['2'],1,[-0.009589199995389208],118.79992420000053,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,11,['1'],1,TMTstop-A_1_2linestimulus8.png,TMTstop-A_1_2greenlinestimulus8.png,TMTstop-A_1_2redlinestimulus8.png,TMT_A,2,36,None,2,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,1,1,95.83465850000357,,,,,,,,118.8396303000045,None,['1'],1,[0.07072519999928772],118.8396303000045,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,12,['2'],2,TMTstop-A_1_2linestimulus9.png,TMTstop-A_1_2greenlinestimulus9.png,TMTstop-A_1_2redlinestimulus9.png,TMT_A,2,37,None,2,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,2,0,95.99885100000392,,,,,,,,118.95703440000216,None,"['3', '2']",1,"[0.07889979999890784, 0.10771229999954812]",118.95703440000216,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,13,['1'],1,TMTstop-A_1_2linestimulus10.png,TMTstop-A_1_2greenlinestimulus10.png,TMTstop-A_1_2redlinestimulus10.png,TMT_A,2,38,None,2,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,1,96.1124232000002,,,,,,,,119.12161530000594,None,['1'],1,[0.06687280000187457],119.12161530000594,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,14,['3'],3,TMTstop-A_1_2linestimulus11.png,TMTstop-A_1_2greenlinestimulus11.png,TMTstop-A_1_2redlinestimulus11.png,TMT_A,2,39,None,2,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,1,1,96.25154690000636,,,,,,,,119.23125250000157,None,['3'],1,[0.09939009999652626],119.23125250000157,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,15,['1'],1,TMTstop-A_1_2linestimulus12.png,TMTstop-A_1_2greenlinestimulus12.png,TMTstop-A_1_2redlinestimulus12.png,TMT_A,2,40,None,2,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,2,0,96.44616640000459,,,,,,,,119.36945779999951,None,"['2', '1']",1,"[0.0029279999944265, 0.1305556000006618]",119.36945779999951,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,16,['3'],3,TMTstop-A_1_2linestimulus13.png,TMTstop-A_1_2greenlinestimulus13.png,TMTstop-A_1_2redlinestimulus13.png,TMT_A,2,41,None,2,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,1,96.5243122000029,,,,,,,,119.56828479999967,None,['3'],1,[0.03369160000147531],119.56828479999967,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,17,['1'],1,TMTstop-A_1_2linestimulus14.png,TMTstop-A_1_2greenlinestimulus14.png,TMTstop-A_1_2redlinestimulus14.png,TMT_A,2,42,None,2,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,2,0,96.73699920000217,,,,,,,,119.64720020000095,None,"['2', '1']",1,"[0.020024699995701667, 0.16044639999745414]",119.64720020000095,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,18,['2'],2,TMTstop-A_1_2linestimulus15.png,TMTstop-A_1_2greenlinestimulus15.png,TMTstop-A_1_2redlinestimulus15.png,TMT_A,2,43,None,2,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,2,0,96.89065710000432,,,,,,,,119.85743770000408,None,"['3', '2']",1,"[0.07644669999717735, 0.10239410000212956]",119.85743770000408,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,19,['1'],1,TMTstop-A_1_2linestimulus16.png,TMTstop-A_1_2greenlinestimulus16.png,TMTstop-A_1_2redlinestimulus16.png,TMT_A,2,44,None,2,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,1,97.03317410000454,,,,,,,,120.0143864000056,None,['1'],1,[0.09777400000166381],120.0143864000056,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,20,['2'],2,TMTstop-A_1_2linestimulus17.png,TMTstop-A_1_2greenlinestimulus17.png,TMTstop-A_1_2redlinestimulus17.png,TMT_A,2,45,None,2,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,2,0,97.23192540000309,,,,,,,,120.15490590000263,None,"['3', '2']",1,"[0.07572720000462141, 0.12469700000656303]",120.15490590000263,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,21,['3'],3,TMTstop-A_1_2linestimulus18.png,TMTstop-A_1_2greenlinestimulus18.png,TMTstop-A_1_2redlinestimulus18.png,TMT_A,2,46,None,2,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,2,0,97.48096540000552,,,,,,,,120.35741590000544,None,"['1', '3']",1,"[0.05682899999374058, 0.18997680000029504]",120.35741590000544,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,22,['2'],2,TMTstop-A_1_2linestimulus19.png,TMTstop-A_1_2greenlinestimulus19.png,TMTstop-A_1_2redlinestimulus19.png,TMT_A,2,47,None,2,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,1,1,97.5210928000015,,,,,,,,120.6018955000036,None,['2'],1,[-0.026283999999577645],120.6018955000036,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,23,['3'],3,TMTstop-A_1_2linestimulus20.png,TMTstop-A_1_2greenlinestimulus20.png,TMTstop-A_1_2redlinestimulus20.png,TMT_A,2,48,None,2,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,9,0,98.59839610000199,,,,,,,,120.6444077000051,None,"['1', '3', '2', '1', '2', '1', '2', '1', '3']",1,"[0.049518200001330115, 0.16970259999652626, 0.20654199999989942, 0.3446318999995128, 0.4953949999980978, 0.6331150999976671, 0.7856183999974746, 0.9539116000014474, 1.022683399998641]",120.6444077000051,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,24,['2'],2,TMTstop-A_1_2linestimulus21.png,TMTstop-A_1_2greenlinestimulus21.png,TMTstop-A_1_2redlinestimulus21.png,TMT_A,2,49,None,2,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,3,0,99.00846660000389,,,,,,,,121.72442890000093,None,"['1', '3', '2']",1,"[0.172625600003812, 0.33695950000401353, 0.360734500005492]",121.72442890000093,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,25,['3'],3,TMTstop-A_1_2linestimulus22.png,TMTstop-A_1_2greenlinestimulus22.png,TMTstop-A_1_2redlinestimulus22.png,TMT_A,2,50,None,2,,,,,,,,,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,2,0,99.3064790999997,,,,,,,,122.13274320000346,None,"['1', '3']",1,"[0.10371499999746447, 0.22359799999685492]",122.13274320000346,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_2.xlsx,26:52,None,None,None,TMTstop-A_1_2linestimulus23.png,TMTstop-A_1_2greenlinestimulus23.png,TMTstop-A_1_2redlinestimulus23.png,TMT_A,2,Feedback_last,None,2,,,,,,,,,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,122.42961930000456,None,"['2', '1', '3', '2']",0,"[0.0033279999988735653, 0.11302900000009686, 0.23213959999702638, 0.27642670000204816]",122.42961930000456,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,1,['1'],1,TMTstop-A_1_3.png,TMTstop-A_1_3.png,TMTstop-A_1_3.png,TMT_A,3,51,None,2,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3,0,104.69213030000537,,,,,,,,126.549468600002,None,"['3', '2', '1']",1,"[1.075606999998854, 1.0937550000016927, 1.2167399999962072]",126.549468600002,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,2,['3'],3,TMTstop-A_1_3.png,TMTstop-A_1_3firstgreen.png,TMTstop-A_1_3firstred.png,TMT_A,3,52,None,2,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,104.80462190000253,,,,,,,,127.81373950000125,None,['3'],1,[0.0731350000060047],127.81373950000125,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,3,['2'],2,TMTstop-A_1_3linestimulus0.png,TMTstop-A_1_3greenlinestimulus0.png,TMTstop-A_1_3redlinestimulus0.png,TMT_A,3,53,None,2,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,1,104.84461250000459,,,,,,,,127.92545670000254,None,['2'],1,[-0.007270299996889662],127.92545670000254,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,4,['3'],3,TMTstop-A_1_3linestimulus1.png,TMTstop-A_1_3greenlinestimulus1.png,TMTstop-A_1_3redlinestimulus1.png,TMT_A,3,54,None,2,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,2,0,105.08256560000154,,,,,,,,127.96542960000079,None,"['1', '3']",1,"[0.07895279999502236, 0.18154819999472238]",127.96542960000079,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,5,['2'],2,TMTstop-A_1_3linestimulus2.png,TMTstop-A_1_3greenlinestimulus2.png,TMTstop-A_1_3redlinestimulus2.png,TMT_A,3,55,None,2,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,3,0,105.39945570000418,,,,,,,,128.2118782000034,None,"['1', '3', '2']",1,"[0.08006109999405453, 0.2061184999984107, 0.25858019999577664]",128.2118782000034,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,6,['1'],1,TMTstop-A_1_3linestimulus3.png,TMTstop-A_1_3greenlinestimulus3.png,TMTstop-A_1_3redlinestimulus3.png,TMT_A,3,56,None,2,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,1,105.48858350000228,,,,,,,,128.52021160000004,None,['1'],1,[0.049530199998116586],128.52021160000004,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,7,['3'],3,TMTstop-A_1_3linestimulus4.png,TMTstop-A_1_3greenlinestimulus4.png,TMTstop-A_1_3redlinestimulus4.png,TMT_A,3,57,None,2,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,1,105.60906990000512,,,,,,,,128.6097521000047,None,['3'],1,[0.0753748999995878],128.6097521000047,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,8,['1'],1,TMTstop-A_1_3linestimulus5.png,TMTstop-A_1_3greenlinestimulus5.png,TMTstop-A_1_3redlinestimulus5.png,TMT_A,3,58,None,2,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,2,0,105.7687517000013,,,,,,,,128.73338380000496,None,"['2', '1']",1,"[-0.010463400001754053, 0.09054509999987204]",128.73338380000496,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,9,['3'],3,TMTstop-A_1_3linestimulus6.png,TMTstop-A_1_3greenlinestimulus6.png,TMTstop-A_1_3redlinestimulus6.png,TMT_A,3,59,None,2,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,1,1,105.88686030000099,,,,,,,,128.89079970000603,None,['3'],1,[0.07626300000265473],128.89079970000603,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,10,['2'],2,TMTstop-A_1_3linestimulus7.png,TMTstop-A_1_3greenlinestimulus7.png,TMTstop-A_1_3redlinestimulus7.png,TMT_A,3,60,None,2,,,,,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,1,105.92880250000599,,,,,,,,129.00956730000325,None,['2'],1,[-0.007292800000868738],129.00956730000325,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,11,['3'],3,TMTstop-A_1_3linestimulus8.png,TMTstop-A_1_3greenlinestimulus8.png,TMTstop-A_1_3redlinestimulus8.png,TMT_A,3,61,None,2,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,5,0,106.46006430000125,,,,,,,,129.05080060000182,None,"['1', '3', '2', '1', '3']",1,"[0.05724539999937406, 0.1888976999980514, 0.2137153000003309, 0.343265399998927, 0.47096659999806434]",129.05080060000182,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,12,['2'],2,TMTstop-A_1_3linestimulus9.png,TMTstop-A_1_3greenlinestimulus9.png,TMTstop-A_1_3redlinestimulus9.png,TMT_A,3,62,None,2,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,1,1,106.5000571000055,,,,,,,,129.5806878000003,None,['2'],1,[-0.03647810000256868],129.5806878000003,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,13,['1'],1,TMTstop-A_1_3linestimulus10.png,TMTstop-A_1_3greenlinestimulus10.png,TMTstop-A_1_3redlinestimulus10.png,TMT_A,3,63,None,2,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,1,1,106.58797060000506,,,,,,,,129.62123850000353,None,['1'],1,[0.043028700005379505],129.62123850000353,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,14,['2'],2,TMTstop-A_1_3linestimulus11.png,TMTstop-A_1_3greenlinestimulus11.png,TMTstop-A_1_3redlinestimulus11.png,TMT_A,3,64,None,2,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,2,0,106.78619980000076,,,,,,,,129.71068640000158,None,"['3', '2']",1,"[0.07742159999907017, 0.13222420000238344]",129.71068640000158,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,15,['3'],3,TMTstop-A_1_3linestimulus12.png,TMTstop-A_1_3greenlinestimulus12.png,TMTstop-A_1_3redlinestimulus12.png,TMT_A,3,65,None,2,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,2,0,106.99880600000324,,,,,,,,129.90811560000293,None,"['1', '3']",1,"[0.052424399997107685, 0.16274519999569748]",129.90811560000293,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,16,['2'],2,TMTstop-A_1_3linestimulus13.png,TMTstop-A_1_3greenlinestimulus13.png,TMTstop-A_1_3redlinestimulus13.png,TMT_A,3,66,None,2,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,1,107.03868520000105,,,,,,,,130.1194844000056,None,['2'],1,[-0.023153199996158946],130.1194844000056,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,17,['3'],3,TMTstop-A_1_3linestimulus14.png,TMTstop-A_1_3greenlinestimulus14.png,TMTstop-A_1_3redlinestimulus14.png,TMT_A,3,67,None,2,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,2,0,107.30210600000282,,,,,,,,130.1593484000041,None,"['1', '3']",1,"[0.05918820000078995, 0.20492440000089118]",130.1593484000041,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,18,['2'],2,TMTstop-A_1_3linestimulus15.png,TMTstop-A_1_3greenlinestimulus15.png,TMTstop-A_1_3redlinestimulus15.png,TMT_A,3,68,None,2,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,1,107.34196210000664,,,,,,,,130.42293540000537,None,['2'],1,[-0.015970499996910803],130.42293540000537,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,19,['3'],3,TMTstop-A_1_3linestimulus16.png,TMTstop-A_1_3greenlinestimulus16.png,TMTstop-A_1_3redlinestimulus16.png,TMT_A,3,69,None,2,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,2,0,107.58398510000552,,,,,,,,130.4637709000017,None,"['1', '3']",1,"[0.04701589999604039, 0.19417869999597315]",130.4637709000017,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,20,['1'],1,TMTstop-A_1_3linestimulus17.png,TMTstop-A_1_3greenlinestimulus17.png,TMTstop-A_1_3redlinestimulus17.png,TMT_A,3,70,None,2,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,2,0,107.73410120000335,,,,,,,,130.70581870000024,None,"['2', '1']",1,"[0.025795299996389076, 0.10991069999727188]",130.70581870000024,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,21,['2'],2,TMTstop-A_1_3linestimulus18.png,TMTstop-A_1_3greenlinestimulus18.png,TMTstop-A_1_3redlinestimulus18.png,TMT_A,3,71,None,2,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,2,0,107.91374619999988,,,,,,,,130.85630160000437,None,"['3', '2']",1,"[0.0962913999974262, 0.12034999999741558]",130.85630160000437,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,22,['3'],3,TMTstop-A_1_3linestimulus19.png,TMTstop-A_1_3greenlinestimulus19.png,TMTstop-A_1_3redlinestimulus19.png,TMT_A,3,72,None,2,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,8,0,108.75872560000425,,,,,,,,131.03660700000182,None,"['1', '3', '2', '1', '3', '2', '1', '3']",1,"[0.07613420000416227, 0.20610320000560023, 0.2286212000035448, 0.3652741000041715, 0.49014980000356445, 0.5039237000019057, 0.6583984000026248, 0.7944109000018216]",131.03660700000182,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,23,['2'],2,TMTstop-A_1_3linestimulus20.png,TMTstop-A_1_3greenlinestimulus20.png,TMTstop-A_1_3redlinestimulus20.png,TMT_A,3,73,None,2,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,1,1,108.80058320000535,,,,,,,,131.88154000000213,None,['2'],1,[-0.0193991999985883],131.88154000000213,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,24,['1'],1,TMTstop-A_1_3linestimulus21.png,TMTstop-A_1_3greenlinestimulus21.png,TMTstop-A_1_3redlinestimulus21.png,TMT_A,3,74,None,2,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,1,1,108.94092649999948,,,,,,,,131.92257020000397,None,['1'],1,[0.10047689999919385],131.92257020000397,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,25,['2'],2,TMTstop-A_1_3linestimulus22.png,TMTstop-A_1_3greenlinestimulus22.png,TMTstop-A_1_3redlinestimulus22.png,TMT_A,3,75,None,2,,,,,,,,,0,2,2,2,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,2,0,109.11561920000531,,,,,,,,132.0637421000065,None,"['3', '2']",1,"[0.09174209999764571, 0.1240722000002279]",132.0637421000065,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-A_1_3.xlsx,52:78,None,None,None,TMTstop-A_1_3linestimulus23.png,TMTstop-A_1_3greenlinestimulus23.png,TMTstop-A_1_3redlinestimulus23.png,TMT_A,3,Feedback_last,None,2,,,,,,,,,0,2,2,2,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,132.23737450000044,None,"['1', '3', '2', '1']",0,"[0.1016003000040655, 0.22707739999896148, 0.25315019999834476, 0.3859775000018999]",132.23737450000044,None,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_3.xlsx,52:78,1,['2'],2,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMT_Control,3,51,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2,0,127.14891450000141,146.4090842000005,None,"['3', '2']",1,"[3.733840599998075, 3.810745599999791]",146.4090842000005,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
TMTstop-Control_1_3.xlsx,52:78,2,['1'],1,TMTstop-control_1_3.png,TMTstop-control_1_3firstgreen.png,TMTstop-control_1_3firstred.png,TMT_Control,3,52,None,1,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,1,1,127.2469740000015,150.27168590000656,None,['1'],1,[0.05721449999691686],150.27168590000656,None,,,,,,,,,001,2022_Nov_17_1338,TMT_fmri,2021.2.3,143.87661141982346,
