Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_1.xlsx,0:26,10,['2'],2,TMTstop-control_1_1linestimulus7.png,TMTstop-control_1_1greenlinestimulus7.png,TMTstop-control_1_1redlinestimulus7.png,TMT_Control,1,10,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,1,1,20.16524699999718,None,['2'],1,[-0.10322119999909773],20.16524699999718,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,11,['1'],1,TMTstop-control_1_1linestimulus8.png,TMTstop-control_1_1greenlinestimulus8.png,TMTstop-control_1_1redlinestimulus8.png,TMT_Control,1,11,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,4,0,20.306819499994162,None,"['1', '2', '3', '1']",1,"[-0.12501780000457074, -0.03986309999891091, 0.0758882999944035, 0.2273230999999214]",20.306819499994162,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,12,['2'],2,TMTstop-control_1_1linestimulus9.png,TMTstop-control_1_1greenlinestimulus9.png,TMTstop-control_1_1redlinestimulus9.png,TMT_Control,1,12,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,1,1,20.700366799996118,None,['2'],1,[-0.09880009999324102],20.700366799996118,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,13,['3'],3,TMTstop-control_1_1linestimulus10.png,TMTstop-control_1_1greenlinestimulus10.png,TMTstop-control_1_1redlinestimulus10.png,TMT_Control,1,13,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,1,1,20.837793499988038,None,['3'],1,[-0.10198000000673346],20.837793499988038,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,14,['2'],2,TMTstop-control_1_1linestimulus11.png,TMTstop-control_1_1greenlinestimulus11.png,TMTstop-control_1_1redlinestimulus11.png,TMT_Control,1,14,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,2,0,20.964976099989144,None,"['1', '2']",1,"[-0.08419559999310877, -0.06006570000317879]",20.964976099989144,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,15,['3'],3,TMTstop-control_1_1linestimulus12.png,TMTstop-control_1_1greenlinestimulus12.png,TMTstop-control_1_1redlinestimulus12.png,TMT_Control,1,15,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,1,1,21.090344699987327,None,['3'],1,[-0.022934900000109337],21.090344699987327,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,16,['2'],2,TMTstop-control_1_1linestimulus13.png,TMTstop-control_1_1greenlinestimulus13.png,TMTstop-control_1_1redlinestimulus13.png,TMT_Control,1,16,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,2,0,21.23029459999816,None,"['1', '2']",1,"[-0.014014200001838617, 0.08237669999653008]",21.23029459999816,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,17,['3'],3,TMTstop-control_1_1linestimulus14.png,TMTstop-control_1_1greenlinestimulus14.png,TMTstop-control_1_1redlinestimulus14.png,TMT_Control,1,17,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,1,1,21.43351509999775,None,['3'],1,[-0.0286781000031624],21.43351509999775,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,18,['2'],2,TMTstop-control_1_1linestimulus15.png,TMTstop-control_1_1greenlinestimulus15.png,TMTstop-control_1_1redlinestimulus15.png,TMT_Control,1,18,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,2,0,21.573672899990925,None,"['1', '2']",1,"[-0.03459860000293702, 0.05545379999966826]",21.573672899990925,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,19,['1'],1,TMTstop-control_1_1linestimulus16.png,TMTstop-control_1_1greenlinestimulus16.png,TMTstop-control_1_1redlinestimulus16.png,TMT_Control,1,19,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,8,0,21.84047459998692,None,"['3', '1', '2', '3', '1', '2', '3', '1']",1,"[-0.11465580000367481, 0.06906979999621399, 0.13348570000380278, 0.2801249000040116, 0.6043879000062589, 0.6199640999984695, 0.7661233999970136, 0.9224624000053154]",21.84047459998692,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,20,['3'],3,TMTstop-control_1_1linestimulus17.png,TMTstop-control_1_1greenlinestimulus17.png,TMTstop-control_1_1redlinestimulus17.png,TMT_Control,1,20,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,2,0,22.898303499998292,None,"['2', '3']",1,"[-0.03826359999948181, 0.05869399999210145]",22.898303499998292,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,21,['1'],1,TMTstop-control_1_1linestimulus18.png,TMTstop-control_1_1greenlinestimulus18.png,TMTstop-control_1_1redlinestimulus18.png,TMT_Control,1,21,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,4,0,23.152667299989844,None,"['1', '2', '2', '1']",1,"[0.21201669999572914, 0.23843320000742096, 0.5927537999959895, 0.6032044000021415]",23.152667299989844,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,22,['2'],2,TMTstop-control_1_1linestimulus19.png,TMTstop-control_1_1greenlinestimulus19.png,TMTstop-control_1_1redlinestimulus19.png,TMT_Control,1,22,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,3,0,23.94311419999576,None,"['3', '1', '2']",1,"[-0.03583249999792315, 0.11937960000068415, 0.19125330001406837]",23.94311419999576,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,23,['3'],3,TMTstop-control_1_1linestimulus20.png,TMTstop-control_1_1greenlinestimulus20.png,TMTstop-control_1_1redlinestimulus20.png,TMT_Control,1,23,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,1,1,24.352618399992934,None,['3'],1,[-0.07890140000381507],24.352618399992934,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,24,['2'],2,TMTstop-control_1_1linestimulus21.png,TMTstop-control_1_1greenlinestimulus21.png,TMTstop-control_1_1redlinestimulus21.png,TMT_Control,1,24,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,2,0,24.477348099986557,None,"['1', '2']",1,"[-0.07187169999815524, 0.03477569999813568]",24.477348099986557,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,25,['1'],1,TMTstop-control_1_1linestimulus22.png,TMTstop-control_1_1greenlinestimulus22.png,TMTstop-control_1_1redlinestimulus22.png,TMT_Control,1,25,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,2,0,24.605005799996434,None,"['3', '1']",1,"[-0.0017602000007173046, 0.12684519999311306]",24.605005799996434,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_1.xlsx,0:26,None,None,None,TMTstop-control_1_1linestimulus23.png,TMTstop-control_1_1greenlinestimulus23.png,TMTstop-control_1_1redlinestimulus23.png,TMT_Control,1,Feedback_last,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,4,0,24.86050909999176,None,"['2', '3', '1', '2']",0,"[-0.04638689999410417, 0.04496850000577979, 0.16671270001097582, 0.2381727000029059]",24.86050909999176,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,1,['2'],2,TMTstop-control_1_2.png,TMTstop-control_1_2.png,TMTstop-control_1_2.png,TMT_Control,2,26,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,1,1,29.057413399990764,None,['2'],1,[0.8600870999944163],29.057413399990764,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,2,['3'],3,TMTstop-control_1_2.png,TMTstop-control_1_2firstgreen.png,TMTstop-control_1_2firstred.png,TMT_Control,2,27,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,1,1,30.132922599994345,None,['3'],1,[0.22149229999922682],30.132922599994345,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,3,['2'],2,TMTstop-control_1_2linestimulus0.png,TMTstop-control_1_2greenlinestimulus0.png,TMTstop-control_1_2redlinestimulus0.png,TMT_Control,2,28,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,1,1,30.55077389998769,None,['2'],1,[0.23216559999855235],30.55077389998769,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,4,['3'],3,TMTstop-control_1_2linestimulus1.png,TMTstop-control_1_2greenlinestimulus1.png,TMTstop-control_1_2redlinestimulus1.png,TMT_Control,2,29,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,1,1,30.940885699994396,None,['3'],1,[0.2461600999959046],30.940885699994396,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,5,['2'],2,TMTstop-control_1_2linestimulus2.png,TMTstop-control_1_2greenlinestimulus2.png,TMTstop-control_1_2redlinestimulus2.png,TMT_Control,2,30,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,1,1,31.344401899987133,None,['2'],1,[0.243558900008793],31.344401899987133,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,6,['3'],3,TMTstop-control_1_2linestimulus3.png,TMTstop-control_1_2greenlinestimulus3.png,TMTstop-control_1_2redlinestimulus3.png,TMT_Control,2,31,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,1,1,31.721409899997525,None,['3'],1,[0.24702779999643099],31.721409899997525,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,7,['2'],2,TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus4.png,TMTstop-control_1_2redlinestimulus4.png,TMT_Control,2,32,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,1,1,32.1263106999977,None,['2'],1,[0.22756079999089707],32.1263106999977,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,8,['1'],1,TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus5.png,TMTstop-control_1_2redlinestimulus5.png,TMT_Control,2,33,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,1,1,32.53538819999085,None,['1'],1,[0.29226430000562686],32.53538819999085,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,9,['3'],3,TMTstop-control_1_2linestimulus6.png,TMTstop-control_1_2greenlinestimulus6.png,TMTstop-control_1_2redlinestimulus6.png,TMT_Control,2,34,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,1,1,32.901927699989756,None,['3'],1,[0.3084208999935072],32.901927699989756,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,10,['2'],2,TMTstop-control_1_2linestimulus7.png,TMTstop-control_1_2greenlinestimulus7.png,TMTstop-control_1_2redlinestimulus7.png,TMT_Control,2,35,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,1,1,33.381580999994185,None,['2'],1,[0.24431739999272395],33.381580999994185,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,11,['3'],3,TMTstop-control_1_2linestimulus8.png,TMTstop-control_1_2greenlinestimulus8.png,TMTstop-control_1_2redlinestimulus8.png,TMT_Control,2,36,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,1,1,33.77356799998961,None,['3'],1,[0.2100022000086028],33.77356799998961,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,12,['2'],2,TMTstop-control_1_2linestimulus9.png,TMTstop-control_1_2greenlinestimulus9.png,TMTstop-control_1_2redlinestimulus9.png,TMT_Control,2,37,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,1,1,34.18029999999271,None,['2'],1,[0.14008679999096785],34.18029999999271,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,13,['3'],3,TMTstop-control_1_2linestimulus10.png,TMTstop-control_1_2greenlinestimulus10.png,TMTstop-control_1_2redlinestimulus10.png,TMT_Control,2,38,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,1,1,34.44593729999906,None,['3'],1,[0.2609216999990167],34.44593729999906,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,14,['2'],2,TMTstop-control_1_2linestimulus11.png,TMTstop-control_1_2greenlinestimulus11.png,TMTstop-control_1_2redlinestimulus11.png,TMT_Control,2,39,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,1,1,34.85051589999057,None,['2'],1,[0.15556299999298062],34.85051589999057,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,15,['3'],3,TMTstop-control_1_2linestimulus12.png,TMTstop-control_1_2greenlinestimulus12.png,TMTstop-control_1_2redlinestimulus12.png,TMT_Control,2,40,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,1,1,35.13198879999982,None,['3'],1,[0.40177560001029633],35.13198879999982,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,16,['1'],1,TMTstop-control_1_2linestimulus13.png,TMTstop-control_1_2greenlinestimulus13.png,TMTstop-control_1_2redlinestimulus13.png,TMT_Control,2,41,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,1,1,35.74029599998903,None,['1'],1,[0.17118230000778567],35.74029599998903,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,17,['2'],2,TMTstop-control_1_2linestimulus14.png,TMTstop-control_1_2greenlinestimulus14.png,TMTstop-control_1_2redlinestimulus14.png,TMT_Control,2,42,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,1,1,36.01081739999063,None,['2'],1,[0.21166939999966417],36.01081739999063,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,18,['1'],1,TMTstop-control_1_2linestimulus15.png,TMTstop-control_1_2greenlinestimulus15.png,TMTstop-control_1_2redlinestimulus15.png,TMT_Control,2,43,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,1,1,36.38319309998769,None,['1'],1,[0.203384599997662],36.38319309998769,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,19,['2'],2,TMTstop-control_1_2linestimulus16.png,TMTstop-control_1_2greenlinestimulus16.png,TMTstop-control_1_2redlinestimulus16.png,TMT_Control,2,44,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,1,1,36.79028629999084,None,['2'],1,[0.104740299997502],36.79028629999084,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,20,['3'],3,TMTstop-control_1_2linestimulus17.png,TMTstop-control_1_2greenlinestimulus17.png,TMTstop-control_1_2redlinestimulus17.png,TMT_Control,2,45,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,1,1,37.043964799988316,None,['3'],1,[0.14432740000484046],37.043964799988316,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,21,['1'],1,TMTstop-control_1_2linestimulus18.png,TMTstop-control_1_2greenlinestimulus18.png,TMTstop-control_1_2redlinestimulus18.png,TMT_Control,2,46,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,1,1,37.310194499994395,None,['1'],1,[0.22412379999877885],37.310194499994395,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,22,['3'],3,TMTstop-control_1_2linestimulus19.png,TMTstop-control_1_2greenlinestimulus19.png,TMTstop-control_1_2redlinestimulus19.png,TMT_Control,2,47,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,1,1,37.701467299993965,None,['3'],1,[0.28130740000051446],37.701467299993965,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,23,['2'],2,TMTstop-control_1_2linestimulus20.png,TMTstop-control_1_2greenlinestimulus20.png,TMTstop-control_1_2redlinestimulus20.png,TMT_Control,2,48,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,1,1,38.0933578999975,None,['2'],1,[0.22404219998861663],38.0933578999975,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,24,['3'],3,TMTstop-control_1_2linestimulus21.png,TMTstop-control_1_2greenlinestimulus21.png,TMTstop-control_1_2redlinestimulus21.png,TMT_Control,2,49,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,1,1,38.488208199996734,None,['3'],1,[0.3121851999894716],38.488208199996734,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,25,['1'],1,TMTstop-control_1_2linestimulus22.png,TMTstop-control_1_2greenlinestimulus22.png,TMTstop-control_1_2redlinestimulus22.png,TMT_Control,2,50,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,1,1,39.009168599994155,None,['1'],1,[0.1063953999982914],39.009168599994155,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_2.xlsx,26:52,None,None,None,TMTstop-control_1_2linestimulus23.png,TMTstop-control_1_2greenlinestimulus23.png,TMTstop-control_1_2redlinestimulus23.png,TMT_Control,2,Feedback_last,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,0,0,39.259720199988806,None,None,1,,39.259720199988806,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_3.xlsx,52:78,1,['2'],2,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMT_Control,3,51,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,1,1,43.348451999991084,None,['2'],1,[0.7997133000026224],43.348451999991084,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_3.xlsx,52:78,2,['1'],1,TMTstop-control_1_3.png,TMTstop-control_1_3firstgreen.png,TMTstop-control_1_3firstred.png,TMT_Control,3,52,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,1,1,44.33242429999518,None,['1'],1,[0.14222400001017377],44.33242429999518,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_3.xlsx,52:78,3,['2'],2,TMTstop-control_1_3linestimulus0.png,TMTstop-control_1_3greenlinestimulus0.png,TMTstop-control_1_3redlinestimulus0.png,TMT_Control,3,53,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,1,1,44.59955669999181,None,['2'],1,[0.1972232999978587],44.59955669999181,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_3.xlsx,52:78,4,['1'],1,TMTstop-control_1_3linestimulus1.png,TMTstop-control_1_3greenlinestimulus1.png,TMTstop-control_1_3redlinestimulus1.png,TMT_Control,3,54,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,1,1,45.00469339999836,None,['1'],1,[0.1252161000011256],45.00469339999836,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_3.xlsx,52:78,5,['3'],3,TMTstop-control_1_3linestimulus2.png,TMTstop-control_1_3greenlinestimulus2.png,TMTstop-control_1_3redlinestimulus2.png,TMT_Control,3,55,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,1,1,45.27196839998942,None,['3'],1,[0.14041789999464527],45.27196839998942,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
TMTstop-Control_1_3.xlsx,52:78,6,['1'],1,TMTstop-control_1_3linestimulus3.png,TMTstop-control_1_3greenlinestimulus3.png,TMTstop-control_1_3redlinestimulus3.png,TMT_Control,3,56,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,1,1,45.536048399997526,None,['1'],1,[0.26513850000628736],45.536048399997526,None,,001,2022_May_10_1103,TMT_fmri,2021.2.3,122.47592429899386,
