Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_1.xlsx,0:26,14,['3'],3,TMTstop-A_1_1linestimulus11.png,TMTstop-A_1_1greenlinestimulus11.png,TMTstop-A_1_1redlinestimulus11.png,TMT_A,1,14,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,1,1,59.60881819999486,None,['3'],1,[0.055311299991444685],59.60881819999486,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,15,['1'],1,TMTstop-A_1_1linestimulus12.png,TMTstop-A_1_1greenlinestimulus12.png,TMTstop-A_1_1redlinestimulus12.png,TMT_A,1,15,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,1,1,59.73358539999754,None,['1'],1,[0.11828320000495296],59.73358539999754,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,16,['3'],3,TMTstop-A_1_1linestimulus13.png,TMTstop-A_1_1greenlinestimulus13.png,TMTstop-A_1_1redlinestimulus13.png,TMT_A,1,16,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,2,0,59.92807979999634,None,"['2', '3']",1,"[-0.01798419999249745, 0.12211359999491833]",59.92807979999634,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,17,['2'],2,TMTstop-A_1_1linestimulus14.png,TMTstop-A_1_1greenlinestimulus14.png,TMTstop-A_1_1redlinestimulus14.png,TMT_A,1,17,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,2,0,60.12964729999658,None,"['1', '2']",1,"[0.055393399990862235, 0.1555476999928942]",60.12964729999658,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,18,['3'],3,TMTstop-A_1_1linestimulus15.png,TMTstop-A_1_1greenlinestimulus15.png,TMTstop-A_1_1redlinestimulus15.png,TMT_A,1,18,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,1,1,60.37960089999251,None,['3'],1,[0.027249399994616397],60.37960089999251,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,19,['1'],1,TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,TMT_A,1,19,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,1,1,60.4837819999957,None,['1'],1,[0.11988120000751223],60.4837819999957,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,20,['3'],3,TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,TMT_A,1,20,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,2,0,60.68549350000103,None,"['2', '3']",1,"[-0.027979600010439754, 0.10551529999065679]",60.68549350000103,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,21,['1'],1,TMTstop-A_1_1linestimulus18.png,TMTstop-A_1_1greenlinestimulus18.png,TMTstop-A_1_1redlinestimulus18.png,TMT_A,1,21,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,1,1,60.886860700004036,None,['1'],1,[0.08621719999064226],60.886860700004036,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,22,['3'],3,TMTstop-A_1_1linestimulus19.png,TMTstop-A_1_1greenlinestimulus19.png,TMTstop-A_1_1redlinestimulus19.png,TMT_A,1,22,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,2,0,61.06034880000516,None,"['2', '3']",1,"[-0.025253599989810027, 0.07572520000394434]",61.06034880000516,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,23,['1'],1,TMTstop-A_1_1linestimulus20.png,TMTstop-A_1_1greenlinestimulus20.png,TMTstop-A_1_1redlinestimulus20.png,TMT_A,1,23,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,1,1,61.2200673000043,None,['1'],1,[0.0848507999908179],61.2200673000043,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,24,['2'],2,TMTstop-A_1_1linestimulus21.png,TMTstop-A_1_1greenlinestimulus21.png,TMTstop-A_1_1redlinestimulus21.png,TMT_A,1,24,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,1,1,61.39371829999436,None,['2'],1,[-0.02760149999812711],61.39371829999436,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,25,['3'],3,TMTstop-A_1_1linestimulus22.png,TMTstop-A_1_1greenlinestimulus22.png,TMTstop-A_1_1redlinestimulus22.png,TMT_A,1,25,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,1,1,61.47002989999601,None,['3'],1,[0.023755999995046295],61.47002989999601,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_1.xlsx,0:26,None,None,None,TMTstop-A_1_1linestimulus23.png,TMTstop-A_1_1greenlinestimulus23.png,TMTstop-A_1_1redlinestimulus23.png,TMT_A,1,Feedback_last,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,3,0,61.574563000001945,None,"['1', '2', '3']",0,"[0.07355529999767896, 0.1479644999926677, 0.2628621999901952]",61.574563000001945,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,1,['3'],3,TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMT_A,2,26,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,2,0,65.70549599999504,None,"['2', '3']",1,"[0.817187799999374, 1.0392405000020517]",65.70549599999504,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,2,['2'],2,TMTstop-A_1_2.png,TMTstop-A_1_2firstgreen.png,TMTstop-A_1_2firstred.png,TMT_A,2,27,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,2,0,66.83779839999625,None,"['1', '2']",1,"[0.09896289999596775, 0.21179889999621082]",66.83779839999625,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,3,['3'],3,TMTstop-A_1_2linestimulus0.png,TMTstop-A_1_2greenlinestimulus0.png,TMTstop-A_1_2redlinestimulus0.png,TMT_A,2,28,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,1,1,67.12942080000357,None,['3'],1,[0.03560399998968933],67.12942080000357,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,4,['1'],1,TMTstop-A_1_2linestimulus1.png,TMTstop-A_1_2greenlinestimulus1.png,TMTstop-A_1_2redlinestimulus1.png,TMT_A,2,29,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,1,1,67.24057219999668,None,['1'],1,[0.08419129998947028],67.24057219999668,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,5,['2'],2,TMTstop-A_1_2linestimulus2.png,TMTstop-A_1_2greenlinestimulus2.png,TMTstop-A_1_2redlinestimulus2.png,TMT_A,2,30,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,1,1,67.4004733000038,None,['2'],1,[0.021814000006997958],67.4004733000038,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,6,['3'],3,TMTstop-A_1_2linestimulus3.png,TMTstop-A_1_2greenlinestimulus3.png,TMTstop-A_1_2redlinestimulus3.png,TMT_A,2,31,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,1,1,67.4976192000031,None,['3'],1,[0.055201800001668744],67.4976192000031,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,7,['2'],2,TMTstop-A_1_2linestimulus4.png,TMTstop-A_1_2greenlinestimulus4.png,TMTstop-A_1_2redlinestimulus4.png,TMT_A,2,32,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,2,0,67.62943020000239,None,"['1', '2']",1,"[0.07023380001191981, 0.18010790001426358]",67.62943020000239,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,8,['1'],1,TMTstop-A_1_2linestimulus5.png,TMTstop-A_1_2greenlinestimulus5.png,TMTstop-A_1_2redlinestimulus5.png,TMT_A,2,33,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,2,0,67.89324920000217,None,"['3', '1']",1,"[-0.0030669999978272244, 0.7859071000129916]",67.89324920000217,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,9,['2'],2,TMTstop-A_1_2linestimulus6.png,TMTstop-A_1_2greenlinestimulus6.png,TMTstop-A_1_2redlinestimulus6.png,TMT_A,2,34,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,1,1,68.75448699999833,None,['2'],1,[0.1035247999971034],68.75448699999833,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,10,['3'],3,TMTstop-A_1_2linestimulus7.png,TMTstop-A_1_2greenlinestimulus7.png,TMTstop-A_1_2redlinestimulus7.png,TMT_A,2,35,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,1,1,68.92809689999558,None,['3'],1,[-0.037264699989464134],68.92809689999558,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,11,['1'],1,TMTstop-A_1_2linestimulus8.png,TMTstop-A_1_2greenlinestimulus8.png,TMTstop-A_1_2redlinestimulus8.png,TMT_A,2,36,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,1,1,68.99760089999472,None,['1'],1,[0.060593299989704974],68.99760089999472,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,12,['2'],2,TMTstop-A_1_2linestimulus9.png,TMTstop-A_1_2greenlinestimulus9.png,TMTstop-A_1_2redlinestimulus9.png,TMT_A,2,37,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,1,1,69.13650930000586,None,['2'],1,[0.009278099998482503],69.13650930000586,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,13,['3'],3,TMTstop-A_1_2linestimulus10.png,TMTstop-A_1_2greenlinestimulus10.png,TMTstop-A_1_2redlinestimulus10.png,TMT_A,2,38,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,1,1,69.2195509000012,None,['3'],1,[0.02739480001037009],69.2195509000012,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,14,['1'],1,TMTstop-A_1_2linestimulus11.png,TMTstop-A_1_2greenlinestimulus11.png,TMTstop-A_1_2redlinestimulus11.png,TMT_A,2,39,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,1,1,69.31667289999314,None,['1'],1,[0.1017411000066204],69.31667289999314,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,15,['3'],3,TMTstop-A_1_2linestimulus12.png,TMTstop-A_1_2greenlinestimulus12.png,TMTstop-A_1_2redlinestimulus12.png,TMT_A,2,40,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,2,0,69.49767620000057,None,"['2', '3']",1,"[-0.019348199988598935, 0.10330390000308398]",69.49767620000057,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,16,['1'],1,TMTstop-A_1_2linestimulus13.png,TMTstop-A_1_2greenlinestimulus13.png,TMTstop-A_1_2redlinestimulus13.png,TMT_A,2,41,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,1,1,69.69192519999342,None,['1'],1,[0.08297620000666939],69.69192519999342,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,17,['2'],2,TMTstop-A_1_2linestimulus14.png,TMTstop-A_1_2greenlinestimulus14.png,TMTstop-A_1_2redlinestimulus14.png,TMT_A,2,42,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,1,1,69.8447570999997,None,['2'],1,[0.008541899995179847],69.8447570999997,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,18,['1'],1,TMTstop-A_1_2linestimulus15.png,TMTstop-A_1_2greenlinestimulus15.png,TMTstop-A_1_2redlinestimulus15.png,TMT_A,2,43,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,2,0,69.92805849999422,None,"['3', '1']",1,"[0.06752979999873787, 0.16985370000475086]",69.92805849999422,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,19,['3'],3,TMTstop-A_1_2linestimulus16.png,TMTstop-A_1_2greenlinestimulus16.png,TMTstop-A_1_2redlinestimulus16.png,TMT_A,2,44,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,2,0,70.19192929999554,None,"['2', '3']",1,"[0.006645300003583543, 0.13481760000286158]",70.19192929999554,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-A_1_2.xlsx,26:52,20,['1'],1,TMTstop-A_1_2linestimulus17.png,TMTstop-A_1_2greenlinestimulus17.png,TMTstop-A_1_2redlinestimulus17.png,TMT_A,2,45,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,0,0,70.40027139999438,None,None,0,,70.40027139999438,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,1,['2'],2,TMTstop-B_1_1.png,TMTstop-B_1_1.png,TMTstop-B_1_1.png,TMT_B,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,75.01085259999672,None,"['1', '2']",1,"[1.1409432999935234, 1.20108959999925]",75.01085259999672,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,A,['1'],1,TMTstop-B_1_1.png,TMTstop-B_1_1firstgreen.png,TMTstop-B_1_1firstred.png,TMT_B,1,2,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,2,0,76.30284709999978,None,"['3', '1']",1,"[0.07724959999904968, 0.28197070000169333]",76.30284709999978,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,2,['2'],2,TMTstop-B_1_1linestimulus0.png,TMTstop-B_1_1greenlinestimulus0.png,TMTstop-B_1_1redlinestimulus0.png,TMT_B,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,1,1,76.6639206999971,None,['2'],1,[0.0003463000030023977],76.6639206999971,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,B,['1'],1,TMTstop-B_1_1linestimulus1.png,TMTstop-B_1_1greenlinestimulus1.png,TMTstop-B_1_1redlinestimulus1.png,TMT_B,1,4,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,2,0,76.73329000000376,None,"['3', '1']",1,"[0.04800359999353532, 0.22630009999556933]",76.73329000000376,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,3,['3'],3,TMTstop-B_1_1linestimulus2.png,TMTstop-B_1_1greenlinestimulus2.png,TMTstop-B_1_1redlinestimulus2.png,TMT_B,1,5,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,2,0,77.0666945999983,None,"['2', '3']",1,"[-0.04813239999930374, 0.07586359999550041]",77.0666945999983,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,C,['2'],2,TMTstop-B_1_1linestimulus3.png,TMTstop-B_1_1greenlinestimulus3.png,TMTstop-B_1_1redlinestimulus3.png,TMT_B,1,6,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,2,0,77.22644739999669,None,"['1', '2']",1,"[0.06214519999048207, 0.14316120000148658]",77.22644739999669,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,4,['3'],3,TMTstop-B_1_1linestimulus4.png,TMTstop-B_1_1greenlinestimulus4.png,TMTstop-B_1_1redlinestimulus4.png,TMT_B,1,7,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,1,1,77.44894259999273,None,['3'],1,[0.05130339998868294],77.44894259999273,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,D,['1'],1,TMTstop-B_1_1linestimulus5.png,TMTstop-B_1_1greenlinestimulus5.png,TMTstop-B_1_1redlinestimulus5.png,TMT_B,1,8,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,1,1,77.57369029999245,None,['1'],1,[0.05588640000496525],77.57369029999245,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,5,['2'],2,TMTstop-B_1_1linestimulus6.png,TMTstop-B_1_1greenlinestimulus6.png,TMTstop-B_1_1redlinestimulus6.png,TMT_B,1,9,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,1,1,77.69847180000215,None,['2'],1,[0.059958099998766556],77.69847180000215,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,E,['3'],3,TMTstop-B_1_1linestimulus7.png,TMTstop-B_1_1greenlinestimulus7.png,TMTstop-B_1_1redlinestimulus7.png,TMT_B,1,10,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,1,1,77.84448949999933,None,['3'],1,[0.0016627000004518777],77.84448949999933,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,6,['1'],1,TMTstop-B_1_1linestimulus8.png,TMTstop-B_1_1greenlinestimulus8.png,TMTstop-B_1_1redlinestimulus8.png,TMT_B,1,11,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,1,1,77.92798799999582,None,['1'],1,[0.06728669999574777],77.92798799999582,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,F,['2'],2,TMTstop-B_1_1linestimulus9.png,TMTstop-B_1_1greenlinestimulus9.png,TMTstop-B_1_1redlinestimulus9.png,TMT_B,1,12,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,1,1,78.06674470000144,None,['2'],1,[0.04440959999919869],78.06674470000144,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,7,['1'],1,TMTstop-B_1_1linestimulus10.png,TMTstop-B_1_1greenlinestimulus10.png,TMTstop-B_1_1redlinestimulus10.png,TMT_B,1,13,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,2,0,78.19944300000498,None,"['3', '1']",1,"[0.024914100009482354, 0.23459020000882447]",78.19944300000498,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,G,['2'],2,TMTstop-B_1_1linestimulus11.png,TMTstop-B_1_1greenlinestimulus11.png,TMTstop-B_1_1redlinestimulus11.png,TMT_B,1,14,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,1,1,78.50422129999788,None,['2'],1,[0.03860260000510607],78.50422129999788,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,8,['1'],1,TMTstop-B_1_1linestimulus12.png,TMTstop-B_1_1greenlinestimulus12.png,TMTstop-B_1_1redlinestimulus12.png,TMT_B,1,15,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,2,0,78.62217489999603,None,"['3', '1']",1,"[0.012612599995918572, 0.21708830000716262]",78.62217489999603,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,H,['2'],2,TMTstop-B_1_1linestimulus13.png,TMTstop-B_1_1greenlinestimulus13.png,TMTstop-B_1_1redlinestimulus13.png,TMT_B,1,16,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,1,1,78.91400229999272,None,['2'],1,[0.0791464000067208],78.91400229999272,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,9,['3'],3,TMTstop-B_1_1linestimulus14.png,TMTstop-B_1_1greenlinestimulus14.png,TMTstop-B_1_1redlinestimulus14.png,TMT_B,1,17,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,1,1,79.07365639999625,None,['3'],1,[-0.019039999999222346],79.07365639999625,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,I,['1'],1,TMTstop-B_1_1linestimulus15.png,TMTstop-B_1_1greenlinestimulus15.png,TMTstop-B_1_1redlinestimulus15.png,TMT_B,1,18,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,1,1,79.1502055000019,None,['1'],1,[0.05616870000085328],79.1502055000019,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,10,['2'],2,TMTstop-B_1_1linestimulus16.png,TMTstop-B_1_1greenlinestimulus16.png,TMTstop-B_1_1redlinestimulus16.png,TMT_B,1,19,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,1,1,79.28915729999426,None,['2'],1,[0.030609499997808598],79.28915729999426,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,J,['1'],1,TMTstop-B_1_1linestimulus17.png,TMTstop-B_1_1greenlinestimulus17.png,TMTstop-B_1_1redlinestimulus17.png,TMT_B,1,20,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,2,0,79.40020910000021,None,"['3', '1']",1,"[0.006525199991301633, 0.14373979999800213]",79.40020910000021,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,11,['2'],2,TMTstop-B_1_1linestimulus18.png,TMTstop-B_1_1greenlinestimulus18.png,TMTstop-B_1_1redlinestimulus18.png,TMT_B,1,21,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,1,1,79.65657890000148,None,['2'],1,[-0.040742500001215376],79.65657890000148,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,K,['3'],3,TMTstop-B_1_1linestimulus19.png,TMTstop-B_1_1greenlinestimulus19.png,TMTstop-B_1_1redlinestimulus19.png,TMT_B,1,22,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,1,1,79.72639949999575,None,['3'],1,[-0.01254779999726452],79.72639949999575,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,12,['1'],1,TMTstop-B_1_1linestimulus20.png,TMTstop-B_1_1greenlinestimulus20.png,TMTstop-B_1_1redlinestimulus20.png,TMT_B,1,23,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,1,1,79.8025903999951,None,['1'],1,[0.04751329999999143],79.8025903999951,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,L,['3'],3,TMTstop-B_1_1linestimulus21.png,TMTstop-B_1_1greenlinestimulus21.png,TMTstop-B_1_1redlinestimulus21.png,TMT_B,1,24,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,2,0,79.93474569999671,None,"['2', '3']",1,"[0.0740215999976499, 0.11499170000024606]",79.93474569999671,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,13,['2'],2,TMTstop-B_1_1linestimulus22.png,TMTstop-B_1_1greenlinestimulus22.png,TMTstop-B_1_1redlinestimulus22.png,TMT_B,1,25,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,24,2,0,80.12919120000151,None,"['1', '2']",1,"[0.029992100011440925, 0.1461664000089513]",80.12919120000151,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_1.xlsx,0:26,None,None,None,TMTstop-B_1_1linestimulus23.png,TMTstop-B_1_1greenlinestimulus23.png,TMTstop-B_1_1redlinestimulus23.png,TMT_B,1,Feedback_last,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,25,9,0,80.37238369999977,None,"['3', '1', '2', '3', '1', '2', '3', '1', '2']",0,"[0.025968400004785508, 0.1286141000018688, 0.2212638000055449, 0.32348009999259375, 0.4681111999962013, 0.5359553000016604, 0.6831482999987202, 0.8190087999973912, 0.8781114000012167]",80.37238369999977,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,1,['2'],2,TMTstop-B_1_2.png,TMTstop-B_1_2.png,TMTstop-B_1_2.png,TMT_B,2,26,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,3,0,84.46188069999334,None,"['3', '1', '2']",1,"[-3.0463144999957876, 0.9062369000021135, 0.9854556000063894]",84.46188069999334,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
