Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,TrialNumber_session,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Blocks_loop.thisRepN,Blocks_loop.thisTrialN,Blocks_loop.thisN,Blocks_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-B_1_1.xlsx,0:26,12,['1'],1,TMTstop-B_1_1linestimulus20.png,TMTstop-B_1_1greenlinestimulus20.png,TMTstop-B_1_1redlinestimulus20.png,1,23,,,,,,,,,0,0,0,0,0,22,22,22,2,0,25.256209400016814,None,"['2', '1']",1,"[-0.06716519990004599, 0.11598789994604886]",25.256209400016814,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_1.xlsx,0:26,L,['3'],3,TMTstop-B_1_1linestimulus21.png,TMTstop-B_1_1greenlinestimulus21.png,TMTstop-B_1_1redlinestimulus21.png,1,24,,,,,,,,,0,0,0,0,0,23,23,23,1,1,25.500109300017357,None,['3'],1,[0.01919150003232062],25.500109300017357,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_1.xlsx,0:26,13,['2'],2,TMTstop-B_1_1linestimulus22.png,TMTstop-B_1_1greenlinestimulus22.png,TMTstop-B_1_1redlinestimulus22.png,1,25,,,,,,,,,0,0,0,0,0,24,24,24,1,1,25.610848900163546,None,['2'],1,[-0.05145639996044338],25.610848900163546,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_1.xlsx,0:26,None,None,None,TMTstop-B_1_1linestimulus23.png,TMTstop-B_1_1greenlinestimulus23.png,TMTstop-B_1_1redlinestimulus23.png,1,Feedback_last,,,,,,,,,0,0,0,0,0,25,25,25,1,1,25.694229300133884,None,['1'],0,[0.07968850014731288],25.694229300133884,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,1,['2'],2,TMTstop-B_1_2.png,TMTstop-B_1_2.png,TMTstop-B_1_2.png,2,26,,,,,,,,,0,1,1,1,0,0,0,0,2,0,29.8170690999832,None,"['3', '2']",1,"[0.5161977000534534, 0.532310500042513]",29.8170690999832,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,A,['3'],3,TMTstop-B_1_2.png,TMTstop-B_1_2firstgreen.png,TMTstop-B_1_2firstred.png,2,27,,,,,,,,,0,1,1,1,0,1,1,1,2,0,30.442647700197995,None,"['1', '3']",1,"[0.11055000009946525, 0.2915664999745786]",30.442647700197995,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,2,['1'],1,TMTstop-B_1_2linestimulus0.png,TMTstop-B_1_2greenlinestimulus0.png,TMTstop-B_1_2redlinestimulus0.png,2,28,,,,,,,,,0,1,1,1,0,2,2,2,2,0,30.81735510006547,None,"['2', '1']",1,"[-0.06589349987916648, 0.15886870003305376]",30.81735510006547,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,B,['2'],2,TMTstop-B_1_2linestimulus1.png,TMTstop-B_1_2greenlinestimulus1.png,TMTstop-B_1_2redlinestimulus1.png,2,29,,,,,,,,,0,1,1,1,0,3,3,3,2,0,31.060777000151575,None,"['3', '2']",1,"[0.11606270004995167, 0.12989010009914637]",31.060777000151575,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,3,['3'],3,TMTstop-B_1_2linestimulus2.png,TMTstop-B_1_2greenlinestimulus2.png,TMTstop-B_1_2redlinestimulus2.png,2,30,,,,,,,,,0,1,1,1,0,4,4,4,5,0,31.31092320010066,None,"['1', '3', '2', '1', '3']",1,"[0.09029529988765717, 0.2688066998962313, 0.2794441001024097, 0.48008739994838834, 0.6959611000493169]",31.31092320010066,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,C,['1'],1,TMTstop-B_1_2linestimulus3.png,TMTstop-B_1_2greenlinestimulus3.png,TMTstop-B_1_2redlinestimulus3.png,2,31,,,,,,,,,0,1,1,1,0,5,5,5,2,0,32.095273500075564,None,"['2', '1']",1,"[-0.020424399990588427, 0.18119910010136664]",32.095273500075564,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,4,['2'],2,TMTstop-B_1_2linestimulus4.png,TMTstop-B_1_2greenlinestimulus4.png,TMTstop-B_1_2redlinestimulus4.png,2,32,,,,,,,,,0,1,1,1,0,6,6,6,1,1,32.373906600056216,None,['2'],1,[0.17755619995296001],32.373906600056216,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,D,['3'],3,TMTstop-B_1_2linestimulus5.png,TMTstop-B_1_2greenlinestimulus5.png,TMTstop-B_1_2redlinestimulus5.png,2,33,,,,,,,,,0,1,1,1,0,7,7,7,3,0,32.63086440018378,None,"['1', '2', '3']",1,"[-0.01303550018928945, 0.3476166999898851, 0.36026469990611076]",32.63086440018378,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,5,['2'],2,TMTstop-B_1_2linestimulus6.png,TMTstop-B_1_2greenlinestimulus6.png,TMTstop-B_1_2redlinestimulus6.png,2,34,,,,,,,,,0,1,1,1,0,8,8,8,3,0,33.06174030015245,None,"['1', '3', '2']",1,"[0.08866220014169812, 0.2576450000051409, 0.2737424001097679]",33.06174030015245,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,E,['1'],1,TMTstop-B_1_2linestimulus7.png,TMTstop-B_1_2greenlinestimulus7.png,TMTstop-B_1_2redlinestimulus7.png,2,35,,,,,,,,,0,1,1,1,0,9,9,9,1,1,33.443574600154534,None,['1'],1,[0.05901420000009239],33.443574600154534,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,6,['3'],3,TMTstop-B_1_2linestimulus8.png,TMTstop-B_1_2greenlinestimulus8.png,TMTstop-B_1_2redlinestimulus8.png,2,36,,,,,,,,,0,1,1,1,0,10,10,10,1,1,33.58240390010178,None,['3'],1,[0.0946074000094086],33.58240390010178,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,F,['1'],1,TMTstop-B_1_2linestimulus9.png,TMTstop-B_1_2greenlinestimulus9.png,TMTstop-B_1_2redlinestimulus9.png,2,37,,,,,,,,,0,1,1,1,0,11,11,11,2,0,33.7480729999952,None,"['2', '1']",1,"[-0.058568499982357025, 0.10956349992193282]",33.7480729999952,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,7,['3'],3,TMTstop-B_1_2linestimulus10.png,TMTstop-B_1_2greenlinestimulus10.png,TMTstop-B_1_2redlinestimulus10.png,2,38,,,,,,,,,0,1,1,1,0,12,12,12,4,0,33.93659200007096,None,"['3', '2', '1', '3']",1,"[0.08952759997919202, 0.09328279993496835, 0.26740929996594787, 0.4182460999581963]",33.93659200007096,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,G,['2'],2,TMTstop-B_1_2linestimulus11.png,TMTstop-B_1_2greenlinestimulus11.png,TMTstop-B_1_2redlinestimulus11.png,2,39,,,,,,,,,0,1,1,1,0,13,13,13,1,1,34.435475800186396,None,['2'],1,[-0.0524384998716414],34.435475800186396,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,8,['3'],3,TMTstop-B_1_2linestimulus12.png,TMTstop-B_1_2greenlinestimulus12.png,TMTstop-B_1_2redlinestimulus12.png,2,40,,,,,,,,,0,1,1,1,0,14,14,14,2,0,34.50515550002456,None,"['1', '3']",1,"[0.029368799878284335, 0.21692819986492395]",34.50515550002456,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,H,['2'],2,TMTstop-B_1_2linestimulus13.png,TMTstop-B_1_2greenlinestimulus13.png,TMTstop-B_1_2redlinestimulus13.png,2,41,,,,,,,,,0,1,1,1,0,15,15,15,1,1,34.80352750001475,None,['2'],1,[-0.050379900028929114],34.80352750001475,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,9,['3'],3,TMTstop-B_1_2linestimulus14.png,TMTstop-B_1_2greenlinestimulus14.png,TMTstop-B_1_2redlinestimulus14.png,2,42,,,,,,,,,0,1,1,1,0,16,16,16,2,0,34.874098300002515,None,"['1', '3']",1,"[0.06404780014418066, 0.19090620009228587]",34.874098300002515,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,I,['1'],1,TMTstop-B_1_2linestimulus15.png,TMTstop-B_1_2greenlinestimulus15.png,TMTstop-B_1_2redlinestimulus15.png,2,43,,,,,,,,,0,1,1,1,0,17,17,17,2,0,35.14408910018392,None,"['2', '1']",1,"[-0.06485110009089112, 0.11698169982992113]",35.14408910018392,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,10,['2'],2,TMTstop-B_1_2linestimulus16.png,TMTstop-B_1_2greenlinestimulus16.png,TMTstop-B_1_2redlinestimulus16.png,2,44,,,,,,,,,0,1,1,1,0,18,18,18,2,0,35.345214900095016,None,"['3', '2']",1,"[0.09044370008632541, 0.12254770006984472]",35.345214900095016,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,J,['3'],3,TMTstop-B_1_2linestimulus17.png,TMTstop-B_1_2greenlinestimulus17.png,TMTstop-B_1_2redlinestimulus17.png,2,45,,,,,,,,,0,1,1,1,0,19,19,19,11,0,35.54656040016562,None,"['1', '3', '2', '1', '3', '2', '1', '3', '2', '1', '3']",1,"[0.0954821000341326, 0.2555297000799328, 0.2698842999525368, 0.4556108000688255, 0.6394625999964774, 0.667343300068751, 0.8554378999397159, 1.1149830999784172, 1.133382699918002, 2.648766699945554, 3.273102100007236]",35.54656040016562,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,11,['2'],2,TMTstop-B_1_2linestimulus18.png,TMTstop-B_1_2greenlinestimulus18.png,TMTstop-B_1_2redlinestimulus18.png,2,46,,,,,,,,,0,1,1,1,0,20,20,20,2,0,38.90801830007695,None,"['3', '2']",1,"[0.4313572000246495, 0.6750905001536012]",38.90801830007695,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,K,['3'],3,TMTstop-B_1_2linestimulus19.png,TMTstop-B_1_2greenlinestimulus19.png,TMTstop-B_1_2redlinestimulus19.png,2,47,,,,,,,,,0,1,1,1,0,21,21,21,3,0,39.66460200003348,None,"['1', '2', '3']",1,"[-0.04489889997057617, 0.17768810014240444, 0.20107059995643795]",39.66460200003348,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,12,['1'],1,TMTstop-B_1_2linestimulus20.png,TMTstop-B_1_2greenlinestimulus20.png,TMTstop-B_1_2redlinestimulus20.png,2,48,,,,,,,,,0,1,1,1,0,22,22,22,1,1,39.9428290000651,None,['1'],1,[0.08388209994882345],39.9428290000651,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,L,['2'],2,TMTstop-B_1_2linestimulus21.png,TMTstop-B_1_2greenlinestimulus21.png,TMTstop-B_1_2redlinestimulus21.png,2,49,,,,,,,,,0,1,1,1,0,23,23,23,2,0,40.11286470014602,None,"['3', '2']",1,"[0.07856720010749996, 0.4365618999581784]",40.11286470014602,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,13,['3'],3,TMTstop-B_1_2linestimulus22.png,TMTstop-B_1_2greenlinestimulus22.png,TMTstop-B_1_2redlinestimulus22.png,2,50,,,,,,,,,0,1,1,1,0,24,24,24,2,0,40.650645200163126,None,"['1', '3']",1,"[0.046644399873912334, 0.30381800001487136]",40.650645200163126,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_2.xlsx,26:52,None,None,None,TMTstop-B_1_2linestimulus23.png,TMTstop-B_1_2greenlinestimulus23.png,TMTstop-B_1_2redlinestimulus23.png,2,Feedback_last,,,,,,,,,0,1,1,1,0,25,25,25,2,0,41.040521200047806,None,"['2', '1']",0,"[-0.027007299941033125, 0.15128999995067716]",41.040521200047806,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_3.xlsx,52:78,1,['3'],3,TMTstop-B_1_3.png,TMTstop-B_1_3.png,TMTstop-B_1_3.png,3,51,,,,,,,,,0,2,2,2,0,0,0,0,3,0,45.13624950009398,None,"['2', '1', '3']",1,"[0.5361061999574304, 0.5401747000869364, 0.7180759999901056]",45.13624950009398,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_3.xlsx,52:78,A,['2'],2,TMTstop-B_1_3.png,TMTstop-B_1_3firstgreen.png,TMTstop-B_1_3firstred.png,3,52,,,,,,,,,0,2,2,2,0,1,1,1,2,0,45.964139000047,None,"['1', '2']",1,"[0.01123060006648302, 0.051926800049841404]",45.964139000047,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_3.xlsx,52:78,2,['3'],3,TMTstop-B_1_3linestimulus0.png,TMTstop-B_1_3greenlinestimulus0.png,TMTstop-B_1_3redlinestimulus0.png,3,53,,,,,,,,,0,2,2,2,0,2,2,2,1,1,46.1167737999931,None,['3'],1,[0.02111149998381734],46.1167737999931,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_3.xlsx,52:78,B,['2'],2,TMTstop-B_1_3linestimulus1.png,TMTstop-B_1_3greenlinestimulus1.png,TMTstop-B_1_3redlinestimulus1.png,3,54,,,,,,,,,0,2,2,2,0,3,3,3,2,0,46.22390040010214,None,"['1', '2']",1,"[0.09828460006974638, 0.1948923000600189]",46.22390040010214,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_3.xlsx,52:78,3,['3'],3,TMTstop-B_1_3linestimulus2.png,TMTstop-B_1_3greenlinestimulus2.png,TMTstop-B_1_3redlinestimulus2.png,3,55,,,,,,,,,0,2,2,2,0,4,4,4,1,1,46.49868700001389,None,['3'],1,[-0.018430700059980154],46.49868700001389,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_3.xlsx,52:78,C,['1'],1,TMTstop-B_1_3linestimulus3.png,TMTstop-B_1_3greenlinestimulus3.png,TMTstop-B_1_3redlinestimulus3.png,3,56,,,,,,,,,0,2,2,2,0,5,5,5,1,1,46.582279900088906,None,['1'],1,[0.04311600001528859],46.582279900088906,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_3.xlsx,52:78,4,['2'],2,TMTstop-B_1_3linestimulus4.png,TMTstop-B_1_3greenlinestimulus4.png,TMTstop-B_1_3redlinestimulus4.png,3,57,,,,,,,,,0,2,2,2,0,6,6,6,1,1,46.72121990006417,None,['2'],1,[-0.04351789993233979],46.72121990006417,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_3.xlsx,52:78,D,['3'],3,TMTstop-B_1_3linestimulus5.png,TMTstop-B_1_3greenlinestimulus5.png,TMTstop-B_1_3redlinestimulus5.png,3,58,,,,,,,,,0,2,2,2,0,7,7,7,1,1,46.80327700008638,None,['3'],1,[-0.03267749981023371],46.80327700008638,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_3.xlsx,52:78,5,['2'],2,TMTstop-B_1_3linestimulus6.png,TMTstop-B_1_3greenlinestimulus6.png,TMTstop-B_1_3redlinestimulus6.png,3,59,,,,,,,,,0,2,2,2,0,8,8,8,2,0,46.87964850012213,None,"['1', '2']",1,"[0.02234949986450374, 0.10246129985898733]",46.87964850012213,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
TMTstop-B_1_3.xlsx,52:78,E,['3'],3,TMTstop-B_1_3linestimulus7.png,TMTstop-B_1_3greenlinestimulus7.png,TMTstop-B_1_3redlinestimulus7.png,3,60,,,,,,,,,0,2,2,2,0,9,9,9,1,1,47.07403810019605,None,['3'],1,[0.029729099944233894],47.07403810019605,None,,001,2022_Feb_02_1545,TMTAB,2021.2.3,143.18175654909592,
