NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
O,['1'],TMTstop-control_1_alinestimulus12.png,TMTstop-control_1_agreenlinestimulus12.png,TMTstop-control_1_aredlinestimulus12.png,None,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,91.64526359998854,None,"['3', '1']",1,"[-0.09873430000152439, 0.06387839998933487]",91.64526359998854,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
P,['3'],TMTstop-control_1_alinestimulus13.png,TMTstop-control_1_agreenlinestimulus13.png,TMTstop-control_1_aredlinestimulus13.png,None,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,91.87516199998208,None,"['2', '3']",1,"[-0.005820499995024875, 0.008404599997447804]",91.87516199998208,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
Q,['2'],TMTstop-control_1_alinestimulus14.png,TMTstop-control_1_agreenlinestimulus14.png,TMTstop-control_1_aredlinestimulus14.png,None,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,92.04053070000373,None,"['1', '2']",1,"[0.03961639999761246, 0.08126540001831017]",92.04053070000373,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
R,['3'],TMTstop-control_1_alinestimulus15.png,TMTstop-control_1_agreenlinestimulus15.png,TMTstop-control_1_aredlinestimulus15.png,None,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,92.25547529998585,None,['3'],1,[-0.02819919999456033],92.25547529998585,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
S,['2'],TMTstop-control_1_alinestimulus16.png,TMTstop-control_1_agreenlinestimulus16.png,TMTstop-control_1_aredlinestimulus16.png,None,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,92.35891320000519,None,"['1', '2', '3', '1', '2']",1,"[0.04746630002046004, 0.16953900002408773, 0.2515019999991637, 0.408256100025028, 0.49336150000453927]",92.35891320000519,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
T,['1'],TMTstop-control_1_alinestimulus17.png,TMTstop-control_1_agreenlinestimulus17.png,TMTstop-control_1_aredlinestimulus17.png,None,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,92.99835909999092,None,"['3', '2', '3', '1']",1,"[-0.07075139999506064, 0.559756800008472, 0.7186721000180114, 0.9339426000078674]",92.99835909999092,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
U,['3'],TMTstop-control_1_alinestimulus18.png,TMTstop-control_1_agreenlinestimulus18.png,TMTstop-control_1_aredlinestimulus18.png,None,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,94.12559449998662,None,"['2', '3']",1,"[-0.06086420000065118, -0.014443699998082593]",94.12559449998662,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
V,['2'],TMTstop-control_1_alinestimulus19.png,TMTstop-control_1_agreenlinestimulus19.png,TMTstop-control_1_aredlinestimulus19.png,None,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,94.25029749999521,None,['2'],1,[1.839178099995479],94.25029749999521,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
W,['1'],TMTstop-control_1_alinestimulus20.png,TMTstop-control_1_agreenlinestimulus20.png,TMTstop-control_1_aredlinestimulus20.png,None,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,96.19780850000097,None,"['3', '1']",1,"[-0.081848900008481, 0.06916539999656379]",96.19780850000097,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
X,['2'],TMTstop-control_1_alinestimulus21.png,TMTstop-control_1_agreenlinestimulus21.png,TMTstop-control_1_aredlinestimulus21.png,None,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,96.42743469998823,None,['2'],1,[-0.03162749999319203],96.42743469998823,None,,001,2021_Nov_18_1153,TMTAB,2021.2.3,None,
