NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
None,None,TMTstop-control_1_alinestimulus23.png,TMTstop-control_1_agreenlinestimulus23.png,TMTstop-control_1_aredlinestimulus23.png,None,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.390251100005116,None,None,1,,42.390251100005116,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
1,['1'],TMTstop-control_1_2.png,TMTstop-control_1_2.png,TMTstop-control_1_2.png,10,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.395023899996886,None,,,,,,,,,,,,,46.445855500001926,None,['1'],1,[1.6722133000002941],46.445855500001926,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
2,['3'],TMTstop-control_1_2.png,TMTstop-control_1_2firstgreen.png,TMTstop-control_1_2firstred.png,10,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.203261899994686,None,"['2', '3']",1,"[0.05184120000922121, 0.12527350000164006]",48.203261899994686,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
3,['2'],TMTstop-control_1_2linestimulus0.png,TMTstop-control_1_2greenlinestimulus0.png,TMTstop-control_1_2redlinestimulus0.png,10,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.41090210000402,None,"['1', '2']",1,"[0.09309500000381377, 0.16542040000786074]",48.41090210000402,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
4,['3'],TMTstop-control_1_2linestimulus1.png,TMTstop-control_1_2greenlinestimulus1.png,TMTstop-control_1_2redlinestimulus1.png,10,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.661059499994735,None,['3'],1,[0.016630099999019876],48.661059499994735,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
5,['1'],TMTstop-control_1_2linestimulus2.png,TMTstop-control_1_2greenlinestimulus2.png,TMTstop-control_1_2redlinestimulus2.png,10,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.75836969999364,None,['1'],1,[0.04112619999796152],48.75836969999364,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
6,['3'],TMTstop-control_1_2linestimulus3.png,TMTstop-control_1_2greenlinestimulus3.png,TMTstop-control_1_2redlinestimulus3.png,10,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87641280000389,None,"['2', '3']",1,"[-0.02341080000041984, 0.07833699999901]",48.87641280000389,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
7,['2'],TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus4.png,TMTstop-control_1_2redlinestimulus4.png,10,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.063804299992626,None,"['1', '2']",1,"[0.03802510000241455, 0.08042440000281204]",49.063804299992626,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
8,['1'],TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus5.png,TMTstop-control_1_2redlinestimulus5.png,10,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.23030799999833,None,"['3', '1']",1,"[0.040512999999918975, 0.18346859999292064]",49.23030799999833,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
9,['2'],TMTstop-control_1_2linestimulus6.png,TMTstop-control_1_2greenlinestimulus6.png,TMTstop-control_1_2redlinestimulus6.png,10,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.501196600002004,None,['2'],1,[-0.05100320000201464],49.501196600002004,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
10,['3'],TMTstop-control_1_2linestimulus7.png,TMTstop-control_1_2greenlinestimulus7.png,TMTstop-control_1_2redlinestimulus7.png,10,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.584736499993596,None,['3'],1,[-0.010242000003927387],49.584736499993596,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
11,['1'],TMTstop-control_1_2linestimulus8.png,TMTstop-control_1_2greenlinestimulus8.png,TMTstop-control_1_2redlinestimulus8.png,10,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.660911099999794,None,['1'],1,[0.04974979998951312],49.660911099999794,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
12,['2'],TMTstop-control_1_2linestimulus9.png,TMTstop-control_1_2greenlinestimulus9.png,TMTstop-control_1_2redlinestimulus9.png,10,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.78647779999301,None,['2'],1,[-0.01795459999993909],49.78647779999301,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
13,['3'],TMTstop-control_1_2linestimulus10.png,TMTstop-control_1_2greenlinestimulus10.png,TMTstop-control_1_2redlinestimulus10.png,1,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.862140199998976,None,['3'],1,[0.00820279998879414],49.862140199998976,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
14,['1'],TMTstop-control_1_2linestimulus11.png,TMTstop-control_1_2greenlinestimulus11.png,TMTstop-control_1_2redlinestimulus11.png,None,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.94588250000379,None,['1'],1,[0.06172320000769105],49.94588250000379,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
15,['2'],TMTstop-control_1_2linestimulus12.png,TMTstop-control_1_2greenlinestimulus12.png,TMTstop-control_1_2redlinestimulus12.png,None,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.084422800005996,None,['2'],1,[-0.034976900002220646],50.084422800005996,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
16,['1'],TMTstop-control_1_2linestimulus13.png,TMTstop-control_1_2greenlinestimulus13.png,TMTstop-control_1_2redlinestimulus13.png,None,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.15392179999617,None,"['3', '1']",1,"[0.03264350000245031, 0.16157440000097267]",50.15392179999617,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
17,['2'],TMTstop-control_1_2linestimulus14.png,TMTstop-control_1_2greenlinestimulus14.png,TMTstop-control_1_2redlinestimulus14.png,None,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.39042339999287,None,['2'],1,[-0.016474299991386943],50.39042339999287,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
18,['1'],TMTstop-control_1_2linestimulus15.png,TMTstop-control_1_2greenlinestimulus15.png,TMTstop-control_1_2redlinestimulus15.png,None,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.459547399994335,None,"['3', '1']",1,"[0.024101600007270463, 0.1540034000063315]",50.459547399994335,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
19,['3'],TMTstop-control_1_2linestimulus16.png,TMTstop-control_1_2greenlinestimulus16.png,TMTstop-control_1_2redlinestimulus16.png,None,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.71659840000211,None,"['2', '3']",1,"[-0.05912710000120569, 0.07990369999606628]",50.71659840000211,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
20,['1'],TMTstop-control_1_2linestimulus17.png,TMTstop-control_1_2greenlinestimulus17.png,TMTstop-control_1_2redlinestimulus17.png,None,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.86921029999212,None,['1'],1,[0.05828539999492932],50.86921029999212,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
21,['2'],TMTstop-control_1_2linestimulus18.png,TMTstop-control_1_2greenlinestimulus18.png,TMTstop-control_1_2redlinestimulus18.png,None,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.00130809999246,None,['2'],1,[-0.02224249999562744],51.00130809999246,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
22,['1'],TMTstop-control_1_2linestimulus19.png,TMTstop-control_1_2greenlinestimulus19.png,TMTstop-control_1_2redlinestimulus19.png,None,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07096300000558,None,"['3', '1']",1,"[0.022809699992649257, 0.15389969998796005]",51.07096300000558,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
23,['3'],TMTstop-control_1_2linestimulus20.png,TMTstop-control_1_2greenlinestimulus20.png,TMTstop-control_1_2redlinestimulus20.png,None,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.32058010000037,None,"['2', '3']",1,"[-0.036770599996089004, 0.08306249999441206]",51.32058010000037,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
24,['1'],TMTstop-control_1_2linestimulus21.png,TMTstop-control_1_2greenlinestimulus21.png,TMTstop-control_1_2redlinestimulus21.png,None,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.47357319999719,None,['1'],1,[0.08129080000799149],51.47357319999719,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
25,['3'],TMTstop-control_1_2linestimulus22.png,TMTstop-control_1_2greenlinestimulus22.png,TMTstop-control_1_2redlinestimulus22.png,None,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.62634329999855,None,"['2', '3']",1,"[-0.014825099991867319, 0.08913200000824872]",51.62634329999855,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
None,None,TMTstop-control_1_2linestimulus23.png,TMTstop-control_1_2greenlinestimulus23.png,TMTstop-control_1_2redlinestimulus23.png,None,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.82052350000595,None,['1'],0,[0.03716190000704955],51.82052350000595,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
A,['1'],TMTstop-control_1_b.png,TMTstop-control_1_b.png,TMTstop-control_1_b.png,10,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,52.86704230000032,None,,,,,,,,,,,,,55.896763500000816,None,['1'],1,[0.8072863999987021],55.896763500000816,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
B,['2'],TMTstop-control_1_b.png,TMTstop-control_1_bfirstgreen.png,TMTstop-control_1_bfirstred.png,10,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.77895599999465,None,['2'],1,[0.014593100000638515],56.77895599999465,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
C,['1'],TMTstop-control_1_blinestimulus0.png,TMTstop-control_1_bgreenlinestimulus0.png,TMTstop-control_1_bredlinestimulus0.png,10,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.86921550000261,None,"['3', '1']",1,"[0.02196479999111034, 0.16291289999207947]",56.86921550000261,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
D,['3'],TMTstop-control_1_blinestimulus1.png,TMTstop-control_1_bgreenlinestimulus1.png,TMTstop-control_1_bredlinestimulus1.png,10,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.12622019999253,None,"['2', '3']",1,"[-0.03939890000037849, 0.06642920000012964]",57.12622019999253,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
E,['1'],TMTstop-control_1_blinestimulus2.png,TMTstop-control_1_bgreenlinestimulus2.png,TMTstop-control_1_bredlinestimulus2.png,10,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.27905660000397,None,['1'],1,[0.020438299994566478],57.27905660000397,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
F,['3'],TMTstop-control_1_blinestimulus3.png,TMTstop-control_1_bgreenlinestimulus3.png,TMTstop-control_1_bredlinestimulus3.png,10,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.376238900003955,None,"['2', '3']",1,"[-0.01588859999901615, 0.08228820000658743]",57.376238900003955,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
G,['2'],TMTstop-control_1_blinestimulus4.png,TMTstop-control_1_bgreenlinestimulus4.png,TMTstop-control_1_bredlinestimulus4.png,10,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.563483299993095,None,"['1', '2']",1,"[0.005128999997396022, 0.06944239999575075]",57.563483299993095,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
H,['1'],TMTstop-control_1_blinestimulus5.png,TMTstop-control_1_bgreenlinestimulus5.png,TMTstop-control_1_bredlinestimulus5.png,10,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.716556300001685,None,"['3', '1']",1,"[0.010063599998829886, 0.11975369999709073]",57.716556300001685,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
I,['3'],TMTstop-control_1_blinestimulus6.png,TMTstop-control_1_bgreenlinestimulus6.png,TMTstop-control_1_bredlinestimulus6.png,10,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.91084569999657,None,"['2', '3']",1,"[0.0053552000026684254, 0.10121930000605062]",57.91084569999657,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
J,['1'],TMTstop-control_1_blinestimulus7.png,TMTstop-control_1_bgreenlinestimulus7.png,TMTstop-control_1_bredlinestimulus7.png,10,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.11219840000558,None,['1'],1,[0.021948499997961335],58.11219840000558,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
K,['2'],TMTstop-control_1_blinestimulus8.png,TMTstop-control_1_bgreenlinestimulus8.png,TMTstop-control_1_bredlinestimulus8.png,10,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.20254539999587,None,['2'],1,[-0.004403600003570318],58.20254539999587,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
L,['1'],TMTstop-control_1_blinestimulus9.png,TMTstop-control_1_bgreenlinestimulus9.png,TMTstop-control_1_bredlinestimulus9.png,10,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.272271199995885,None,"['3', '1']",1,"[0.05175700000836514, 0.19720950000919402]",58.272271199995885,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
M,['2'],TMTstop-control_1_blinestimulus10.png,TMTstop-control_1_bgreenlinestimulus10.png,TMTstop-control_1_bredlinestimulus10.png,1,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.571209000001545,None,['2'],1,[-0.04762549999577459],58.571209000001545,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
N,['1'],TMTstop-control_1_blinestimulus11.png,TMTstop-control_1_bgreenlinestimulus11.png,TMTstop-control_1_bredlinestimulus11.png,None,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.64749180000217,None,"['3', '1']",1,"[0.006381700004567392, 0.2327069000020856]",58.64749180000217,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
O,['3'],TMTstop-control_1_blinestimulus12.png,TMTstop-control_1_bgreenlinestimulus12.png,TMTstop-control_1_bredlinestimulus12.png,None,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.980344499999774,None,"['2', '3']",1,"[-0.0034694000059971586, 0.09264449999318458]",58.980344499999774,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
P,['1'],TMTstop-control_1_blinestimulus13.png,TMTstop-control_1_bgreenlinestimulus13.png,TMTstop-control_1_bredlinestimulus13.png,None,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.167827500001295,None,['1'],1,[0.07968149999214802],59.167827500001295,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
Q,['3'],TMTstop-control_1_blinestimulus14.png,TMTstop-control_1_bgreenlinestimulus14.png,TMTstop-control_1_bredlinestimulus14.png,None,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.32083640000201,None,"['2', '3']",1,"[-0.009270599999581464, 0.11383999999088701]",59.32083640000201,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
R,['2'],TMTstop-control_1_blinestimulus15.png,TMTstop-control_1_bgreenlinestimulus15.png,TMTstop-control_1_bredlinestimulus15.png,None,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.51506180000433,None,"['1', '2']",1,"[0.06717009999556467, 0.12219009999535047]",59.51506180000433,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
S,['1'],TMTstop-control_1_blinestimulus16.png,TMTstop-control_1_bgreenlinestimulus16.png,TMTstop-control_1_bredlinestimulus16.png,None,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.73081500000262,None,"['3', '1']",1,"[0.018928100005723536, 0.15951540000969544]",59.73081500000262,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
T,['3'],TMTstop-control_1_blinestimulus17.png,TMTstop-control_1_bgreenlinestimulus17.png,TMTstop-control_1_bredlinestimulus17.png,None,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.97348179999972,None,"['2', '3']",1,"[-0.034943499995279126, 0.11215359999914654]",59.97348179999972,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
U,['1'],TMTstop-control_1_blinestimulus18.png,TMTstop-control_1_bgreenlinestimulus18.png,TMTstop-control_1_bredlinestimulus18.png,None,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.16764109999349,None,['1'],1,[0.054105899995192885],60.16764109999349,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
V,['2'],TMTstop-control_1_blinestimulus19.png,TMTstop-control_1_bgreenlinestimulus19.png,TMTstop-control_1_bredlinestimulus19.png,None,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.299663199999486,None,['2'],1,[-0.004894700003205799],60.299663199999486,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
W,['1'],TMTstop-control_1_blinestimulus20.png,TMTstop-control_1_bgreenlinestimulus20.png,TMTstop-control_1_bredlinestimulus20.png,None,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.369116500005475,None,"['3', '1']",1,"[0.024660299997776747, 0.15934679999190848]",60.369116500005475,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
X,['2'],TMTstop-control_1_blinestimulus21.png,TMTstop-control_1_bgreenlinestimulus21.png,TMTstop-control_1_bredlinestimulus21.png,None,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.63298090000171,None,['2'],1,[-0.03928250000171829],60.63298090000171,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
Y,['3'],TMTstop-control_1_blinestimulus22.png,TMTstop-control_1_bgreenlinestimulus22.png,TMTstop-control_1_bredlinestimulus22.png,None,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.702520599996205,None,['3'],1,[0.008912999997846782],60.702520599996205,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
None,None,TMTstop-control_1_blinestimulus23.png,TMTstop-control_1_bgreenlinestimulus23.png,TMTstop-control_1_bredlinestimulus23.png,None,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.78589919999649,None,None,1,,60.78589919999649,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
1,['3'],TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMTstop-control_1_3.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,61.782886999993934,None,,,,,,,,,,,,,64.83455280000635,None,"['1', '2', '3']",1,"[1.2957482000056189, 1.397321099997498, 1.49820109999564]",64.83455280000635,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
2,['1'],TMTstop-control_1_3.png,TMTstop-control_1_3firstgreen.png,TMTstop-control_1_3firstred.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.41766769999231,None,['1'],1,[0.08849449999979697],66.41766769999231,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
3,['3'],TMTstop-control_1_3linestimulus0.png,TMTstop-control_1_3greenlinestimulus0.png,TMTstop-control_1_3redlinestimulus0.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.57739120000042,None,"['2', '3']",1,"[-0.022114899998996407, 0.12012350000441074]",66.57739120000042,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
4,['1'],TMTstop-control_1_3linestimulus1.png,TMTstop-control_1_3greenlinestimulus1.png,TMTstop-control_1_3redlinestimulus1.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.79960450000362,None,['1'],1,[0.03551409998908639],66.79960450000362,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
5,['3'],TMTstop-control_1_3linestimulus2.png,TMTstop-control_1_3greenlinestimulus2.png,TMTstop-control_1_3redlinestimulus2.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.91073679999681,None,"['2', '3']",1,"[-0.028329099994152784, 0.0936022999958368]",66.91073679999681,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
6,['2'],TMTstop-control_1_3linestimulus3.png,TMTstop-control_1_3greenlinestimulus3.png,TMTstop-control_1_3redlinestimulus3.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0839391000045,None,"['1', '2']",1,"[0.5728726999950595, 0.6103402000007918]",67.0839391000045,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
