NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.corr,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,['1'],TMT-A_1_3linestimulus0.png,TMT-A_1_3greenlinestimulus0.png,TMT-A_1_3redlinestimulus0.png,10,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,55.7067415999918,None,['3'],0,[0.04432909999741241],55.7067415999918,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
4,['2'],TMT-A_1_3linestimulus1.png,TMT-A_1_3greenlinestimulus1.png,TMT-A_1_3redlinestimulus1.png,10,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,55.83184319999418,None,['1'],0,[0.05377129999396857],55.83184319999418,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
5,['3'],TMT-A_1_3linestimulus2.png,TMT-A_1_3greenlinestimulus2.png,TMT-A_1_3redlinestimulus2.png,10,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,55.95698589998938,None,['2'],0,[0.0003645999968284741],55.95698589998938,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
6,['2'],TMT-A_1_3linestimulus3.png,TMT-A_1_3greenlinestimulus3.png,TMT-A_1_3redlinestimulus3.png,10,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,56.026551099988865,None,['3'],0,[0.03056529999594204],56.026551099988865,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
7,['1'],TMT-A_1_3linestimulus4.png,TMT-A_1_3greenlinestimulus4.png,TMT-A_1_3redlinestimulus4.png,10,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,56.13743909999903,None,['1'],1,[0.06112410000059754],56.13743909999903,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
8,['2'],TMT-A_1_3linestimulus5.png,TMT-A_1_3greenlinestimulus5.png,TMT-A_1_3redlinestimulus5.png,10,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,56.27646860000095,None,['2'],1,[-0.017331600000034086],56.27646860000095,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
9,['1'],TMT-A_1_3linestimulus6.png,TMT-A_1_3greenlinestimulus6.png,TMT-A_1_3redlinestimulus6.png,10,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,56.34565049999219,None,['3'],0,[0.02441309999267105],56.34565049999219,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
10,['2'],TMT-A_1_3linestimulus7.png,TMT-A_1_3greenlinestimulus7.png,TMT-A_1_3redlinestimulus7.png,10,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,56.44300790000125,None,['1'],0,[0.06358339999860618],56.44300790000125,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
11,['1'],TMT-A_1_3linestimulus8.png,TMT-A_1_3greenlinestimulus8.png,TMT-A_1_3redlinestimulus8.png,10,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,56.588819700002205,None,['2'],0,[-0.022619999988819472],56.588819700002205,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
12,['3'],TMT-A_1_3linestimulus9.png,TMT-A_1_3greenlinestimulus9.png,TMT-A_1_3redlinestimulus9.png,10,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,56.65825880000193,None,['3'],1,[0.0142894000018714],56.65825880000193,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
13,['1'],TMT-A_1_3linestimulus10.png,TMT-A_1_3greenlinestimulus10.png,TMT-A_1_3redlinestimulus10.png,1,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,56.741575699998066,None,['1'],1,[0.06671289999212604],56.741575699998066,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
14,['2'],TMT-A_1_3linestimulus11.png,TMT-A_1_3greenlinestimulus11.png,TMT-A_1_3redlinestimulus11.png,None,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,56.88057989999652,None,['2'],1,[-0.006715199997415766],56.88057989999652,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
15,['3'],TMT-A_1_3linestimulus12.png,TMT-A_1_3greenlinestimulus12.png,TMT-A_1_3redlinestimulus12.png,None,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,56.94999649999954,None,['3'],1,[0.03235440001299139],56.94999649999954,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
16,['2'],TMT-A_1_3linestimulus13.png,TMT-A_1_3greenlinestimulus13.png,TMT-A_1_3redlinestimulus13.png,None,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,57.06143849999353,None,['1'],0,[0.04974489999585785],57.06143849999353,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
17,['3'],TMT-A_1_3linestimulus14.png,TMT-A_1_3greenlinestimulus14.png,TMT-A_1_3redlinestimulus14.png,None,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,57.18598029999703,None,['2'],0,[-0.018981999994139187],57.18598029999703,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
18,['2'],TMT-A_1_3linestimulus15.png,TMT-A_1_3greenlinestimulus15.png,TMT-A_1_3redlinestimulus15.png,None,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,57.255447699993965,None,['3'],0,[0.0345171999942977],57.255447699993965,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
19,['1'],TMT-A_1_3linestimulus16.png,TMT-A_1_3greenlinestimulus16.png,TMT-A_1_3redlinestimulus16.png,None,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,57.37394989999302,None,['1'],1,[0.053583899993100204],57.37394989999302,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
20,['3'],TMT-A_1_3linestimulus17.png,TMT-A_1_3greenlinestimulus17.png,TMT-A_1_3redlinestimulus17.png,None,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,57.50549529999262,None,['2'],0,[-0.005761099993833341],57.50549529999262,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
21,['1'],TMT-A_1_3linestimulus18.png,TMT-A_1_3greenlinestimulus18.png,TMT-A_1_3redlinestimulus18.png,None,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,57.5750132999965,None,['3'],0,[0.048981699990690686],57.5750132999965,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
22,['2'],TMT-A_1_3linestimulus19.png,TMT-A_1_3greenlinestimulus19.png,TMT-A_1_3redlinestimulus19.png,None,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,57.69986429999699,None,['1'],0,[0.06790609999734443],57.69986429999699,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
23,['3'],TMT-A_1_3linestimulus20.png,TMT-A_1_3greenlinestimulus20.png,TMT-A_1_3redlinestimulus20.png,None,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,57.83944499999052,None,['2'],0,[-0.014165499989758246],57.83944499999052,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
24,['2'],TMT-A_1_3linestimulus21.png,TMT-A_1_3greenlinestimulus21.png,TMT-A_1_3redlinestimulus21.png,None,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,57.915386099994066,None,['3'],0,[0.05325869999069255],57.915386099994066,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
25,['3'],TMT-A_1_3linestimulus22.png,TMT-A_1_3greenlinestimulus22.png,TMT-A_1_3redlinestimulus22.png,None,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,58.04024539999955,None,['1'],0,[0.054823600003146566],58.04024539999955,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
None,None,TMT-A_1_3linestimulus23.png,TMT-A_1_3greenlinestimulus23.png,TMT-A_1_3redlinestimulus23.png,None,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,58.172321699996246,None,['2'],0,[0.0255332999950042],58.172321699996246,None,,001,2021_Nov_17_1635,TMTAB,2021.2.3,144.60688617153977,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.21119190000172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,
