NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,['2'],2,TMTstop-A_1_plinestimulus6.png,TMTstop-A_1_pgreenlinestimulus6.png,TMTstop-A_1_predlinestimulus6.png,10,,,,,0,8,8,8,,,,,3,0,37.81459819999873,None,"['3', '1', '2']",1,"[0.08503869999549352, 0.2638695999921765, 0.3359801999758929]",37.81459819999873,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
10,['1'],1,TMTstop-A_1_plinestimulus7.png,TMTstop-A_1_pgreenlinestimulus7.png,TMTstop-A_1_predlinestimulus7.png,10,,,,,0,9,9,9,,,,,2,0,38.23816519998945,None,"['3', '1']",1,"[0.042580599983921275, 0.2007893999980297]",38.23816519998945,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
11,['2'],2,TMTstop-A_1_plinestimulus8.png,TMTstop-A_1_pgreenlinestimulus8.png,TMTstop-A_1_predlinestimulus8.png,10,,,,,0,10,10,10,,,,,1,1,38.565526799997315,None,['2'],1,[-0.07139409999945201],38.565526799997315,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
12,['1'],1,TMTstop-A_1_plinestimulus9.png,TMTstop-A_1_pgreenlinestimulus9.png,TMTstop-A_1_predlinestimulus9.png,10,,,,,0,11,11,11,,,,,2,0,38.65587729998515,None,"['3', '1']",1,"[-0.038271800003713, 0.13081770000280812]",38.65587729998515,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
13,['2'],2,TMTstop-A_1_plinestimulus10.png,TMTstop-A_1_pgreenlinestimulus10.png,TMTstop-A_1_predlinestimulus10.png,1,,,,,0,12,12,12,,,,,1,1,38.91215479999664,None,['2'],1,[-0.05751260000397451],38.91215479999664,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
14,['3'],3,TMTstop-A_1_plinestimulus11.png,TMTstop-A_1_pgreenlinestimulus11.png,TMTstop-A_1_predlinestimulus11.png,None,,,,,0,13,13,13,,,,,1,1,39.010289199999534,None,['3'],1,[-0.03479889998561703],39.010289199999534,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
15,['1'],1,TMTstop-A_1_plinestimulus12.png,TMTstop-A_1_pgreenlinestimulus12.png,TMTstop-A_1_predlinestimulus12.png,None,,,,,0,14,14,14,,,,,1,1,39.1099534999812,None,['1'],1,[-0.0017550000047776848],39.1099534999812,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
16,['3'],3,TMTstop-A_1_plinestimulus13.png,TMTstop-A_1_pgreenlinestimulus13.png,TMTstop-A_1_predlinestimulus13.png,None,,,,,0,15,15,15,,,,,2,0,39.22083469998324,None,"['2', '3']",1,"[-0.040870599972549826, 0.07597160001751035]",39.22083469998324,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
17,['1'],1,TMTstop-A_1_plinestimulus14.png,TMTstop-A_1_pgreenlinestimulus14.png,TMTstop-A_1_predlinestimulus14.png,None,,,,,0,16,16,16,,,,,1,1,39.51995580000221,None,['1'],1,[-0.03326019999803975],39.51995580000221,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
18,['2'],2,TMTstop-A_1_plinestimulus15.png,TMTstop-A_1_pgreenlinestimulus15.png,TMTstop-A_1_predlinestimulus15.png,None,,,,,0,17,17,17,,,,,1,1,39.65720529999817,None,['2'],1,[-0.11502910000854172],39.65720529999817,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
19,['3'],3,TMTstop-A_1_plinestimulus16.png,TMTstop-A_1_pgreenlinestimulus16.png,TMTstop-A_1_predlinestimulus16.png,None,,,,,0,18,18,18,,,,,1,1,39.76177369998186,None,['3'],1,[-0.07700660001137294],39.76177369998186,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
20,['2'],2,TMTstop-A_1_plinestimulus17.png,TMTstop-A_1_pgreenlinestimulus17.png,TMTstop-A_1_predlinestimulus17.png,None,,,,,0,19,19,19,,,,,2,0,39.857818899996346,None,"['1', '2']",1,"[0.015106000006198883, 0.08755410002777353]",39.857818899996346,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
21,['3'],3,TMTstop-A_1_plinestimulus18.png,TMTstop-A_1_pgreenlinestimulus18.png,TMTstop-A_1_predlinestimulus18.png,None,,,,,0,20,20,20,,,,,1,1,40.085588199988706,None,['3'],1,[-0.02146860002540052],40.085588199988706,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
22,['1'],1,TMTstop-A_1_plinestimulus19.png,TMTstop-A_1_pgreenlinestimulus19.png,TMTstop-A_1_predlinestimulus19.png,None,,,,,0,21,21,21,,,,,1,1,40.17738219999592,None,['1'],1,[0.05925049999495968],40.17738219999592,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
23,['2'],2,TMTstop-A_1_plinestimulus20.png,TMTstop-A_1_pgreenlinestimulus20.png,TMTstop-A_1_predlinestimulus20.png,None,,,,,0,22,22,22,,,,,1,1,40.33835989999352,None,['2'],1,[-0.055843799986178055],40.33835989999352,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
24,['3'],3,TMTstop-A_1_plinestimulus21.png,TMTstop-A_1_pgreenlinestimulus21.png,TMTstop-A_1_predlinestimulus21.png,None,,,,,0,23,23,23,,,,,1,1,40.4330023000075,None,['3'],1,[-0.007201500004157424],40.4330023000075,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
25,['2'],2,TMTstop-A_1_plinestimulus22.png,TMTstop-A_1_pgreenlinestimulus22.png,TMTstop-A_1_predlinestimulus22.png,None,,,,,0,24,24,24,,,,,2,0,40.51647679999587,None,"['1', '2']",1,"[0.059956899989629164, 0.09957479999866337]",40.51647679999587,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
None,None,None,TMTstop-A_1_plinestimulus23.png,TMTstop-A_1_pgreenlinestimulus23.png,TMTstop-A_1_predlinestimulus23.png,None,,,,,0,25,25,25,,,,,7,0,40.73196309999912,None,"['3', '1', '2', '3', '1', '2', '3']",0,"[0.026678099995478988, 0.18294269999023527, 0.22533180000027642, 0.352841099986108, 0.5300693000026513, 0.5932408999942709, 0.7602069999848027]",40.73196309999912,None,,001,2022_Apr_29_1020,TMT_practice,2021.2.3,146.86703245037344,
,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
