Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-B_1_5.xlsx,104:130,F,['3'],3,TMTstop-B_1_5linestimulus9.png,TMTstop-B_1_5greenlinestimulus9.png,TMTstop-B_1_5redlinestimulus9.png,5,112,,,,,,,,,0,4,4,4,0,11,11,11,1,1,51.15120330010541,None,['3'],1,[0.008744300110265613],51.15120330010541,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,7,['1'],1,TMTstop-B_1_5linestimulus10.png,TMTstop-B_1_5greenlinestimulus10.png,TMTstop-B_1_5redlinestimulus10.png,5,113,,,,,,,,,0,4,4,4,0,12,12,12,1,1,51.25137730012648,None,['1'],1,[0.06598150008358061],51.25137730012648,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,G,['3'],3,TMTstop-B_1_5linestimulus11.png,TMTstop-B_1_5greenlinestimulus11.png,TMTstop-B_1_5redlinestimulus11.png,5,114,,,,,,,,,0,4,4,4,0,13,13,13,2,0,51.415654400130734,None,"['2', '3']",1,"[-0.07722770003601909, 0.042257299879565835]",51.415654400130734,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,8,['1'],1,TMTstop-B_1_5linestimulus12.png,TMTstop-B_1_5greenlinestimulus12.png,TMTstop-B_1_5redlinestimulus12.png,5,115,,,,,,,,,0,4,4,4,0,14,14,14,1,1,51.582234100205824,None,['1'],1,[0.03383710002526641],51.582234100205824,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,H,['2'],2,TMTstop-B_1_5linestimulus13.png,TMTstop-B_1_5greenlinestimulus13.png,TMTstop-B_1_5redlinestimulus13.png,5,116,,,,,,,,,0,4,4,4,0,15,15,15,1,1,51.692667399998754,None,['2'],1,[-0.05572139983996749],51.692667399998754,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,9,['3'],3,TMTstop-B_1_5linestimulus14.png,TMTstop-B_1_5greenlinestimulus14.png,TMTstop-B_1_5redlinestimulus14.png,5,117,,,,,,,,,0,4,4,4,0,16,16,16,1,1,51.76903540012427,None,['3'],1,[0.05284269992262125],51.76903540012427,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,I,['1'],1,TMTstop-B_1_5linestimulus15.png,TMTstop-B_1_5greenlinestimulus15.png,TMTstop-B_1_5redlinestimulus15.png,5,118,,,,,,,,,0,4,4,4,0,17,17,17,1,1,51.90134110022336,None,['1'],1,[0.11285330005921423],51.90134110022336,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,10,['3'],3,TMTstop-B_1_5linestimulus16.png,TMTstop-B_1_5greenlinestimulus16.png,TMTstop-B_1_5redlinestimulus16.png,5,119,,,,,,,,,0,4,4,4,0,18,18,18,2,0,52.09073040005751,None,"['2', '3']",1,"[-0.05389199987985194, 0.09962150012142956]",52.09073040005751,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,J,['2'],2,TMTstop-B_1_5linestimulus17.png,TMTstop-B_1_5greenlinestimulus17.png,TMTstop-B_1_5redlinestimulus17.png,5,120,,,,,,,,,0,4,4,4,0,19,19,19,2,0,52.29701770003885,None,"['1', '2']",1,"[0.0722932000644505, 0.10960560012608767]",52.29701770003885,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,11,['1'],1,TMTstop-B_1_5linestimulus18.png,TMTstop-B_1_5greenlinestimulus18.png,TMTstop-B_1_5redlinestimulus18.png,5,121,,,,,,,,,0,4,4,4,0,20,20,20,2,0,52.498247400159016,None,"['3', '1']",1,"[0.05512669985182583, 0.2102130998391658]",52.498247400159016,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,K,['2'],2,TMTstop-B_1_5linestimulus19.png,TMTstop-B_1_5greenlinestimulus19.png,TMTstop-B_1_5redlinestimulus19.png,5,122,,,,,,,,,0,4,4,4,0,21,21,21,1,1,52.803840400185436,None,['2'],1,[-0.0752204000018537],52.803840400185436,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,12,['3'],3,TMTstop-B_1_5linestimulus20.png,TMTstop-B_1_5greenlinestimulus20.png,TMTstop-B_1_5redlinestimulus20.png,5,123,,,,,,,,,0,4,4,4,0,22,22,22,1,1,52.88012670003809,None,['3'],1,[0.0014362998772412539],52.88012670003809,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,L,['1'],1,TMTstop-B_1_5linestimulus21.png,TMTstop-B_1_5greenlinestimulus21.png,TMTstop-B_1_5redlinestimulus21.png,5,124,,,,,,,,,0,4,4,4,0,23,23,23,1,1,52.956713600084186,None,['1'],1,[0.08000029996037483],52.956713600084186,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,13,['3'],3,TMTstop-B_1_5linestimulus22.png,TMTstop-B_1_5greenlinestimulus22.png,TMTstop-B_1_5redlinestimulus22.png,5,125,,,,,,,,,0,4,4,4,0,24,24,24,2,0,53.123417700175196,None,"['2', '3']",1,"[-0.03767589991912246, 0.09011410013772547]",53.123417700175196,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
TMTstop-B_1_5.xlsx,104:130,None,None,None,TMTstop-B_1_5linestimulus23.png,TMTstop-B_1_5greenlinestimulus23.png,TMTstop-B_1_5redlinestimulus23.png,5,Feedback_last,,,,,,,,,0,4,4,4,0,25,25,25,2,0,53.331642700126395,None,"['1', '2']",0,"[0.012030500220134854, 0.16528580011799932]",53.331642700126395,None,,001,2022_Feb_02_1708,TMTAstop-A,2021.2.3,144.17760382967097,
