NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,text_2.started,text_2.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,['3'],TMTstop-B_1_1linestimulus8.png,TMTstop-B_1_1greenlinestimulus8.png,TMTstop-B_1_1redlinestimulus7.png,10,0,10,10,10,,,,,32.43470520002302,None,['3'],1,[1.4105601999908686],32.43470520002302,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
F,['2'],TMTstop-B_1_1linestimulus9.png,TMTstop-B_1_1greenlinestimulus9.png,TMTstop-B_1_1redlinestimulus8.png,10,0,11,11,11,,,,,33.963022500043735,None,"['3', '3', '3', '2']",0,"[0.45798099995590746, 0.9572451999410987, 1.5272269999841228, 2.037106000003405]",33.963022500043735,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
7,['1'],TMTstop-B_1_1linestimulus10.png,TMTstop-B_1_1greenlinestimulus10.png,TMTstop-B_1_1redlinestimulus9.png,1,0,12,12,12,,,,,36.094428800046444,None,"['2', '2', '1']",0,"[0.5012833999935538, 0.9625908000161871, 1.4839907999848947]",36.094428800046444,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
G,['3'],TMTstop-B_1_1linestimulus11.png,TMTstop-B_1_1greenlinestimulus11.png,TMTstop-B_1_1redlinestimulus10.png,None,0,13,13,13,,,,,37.67038929997943,None,"['1', '2', '3']",0,"[0.6656786000821739, 1.2029172000475228, 1.6721505000023171]",37.67038929997943,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
8,['1'],TMTstop-B_1_1linestimulus12.png,TMTstop-B_1_1greenlinestimulus12.png,TMTstop-B_1_1redlinestimulus11.png,None,0,14,14,14,,,,,39.42046900000423,None,"['2', '1']",0,"[0.2692168999928981, 0.5022120999637991]",39.42046900000423,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
H,['2'],TMTstop-B_1_1linestimulus13.png,TMTstop-B_1_1greenlinestimulus13.png,TMTstop-B_1_1redlinestimulus12.png,None,0,15,15,15,,,,,40.038956000003964,None,"['3', '1', '2']",0,"[0.03495810006279498, 0.22300810005981475, 0.32174549996852875]",40.038956000003964,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
9,['3'],TMTstop-B_1_1linestimulus14.png,TMTstop-B_1_1greenlinestimulus14.png,TMTstop-B_1_1redlinestimulus13.png,None,0,16,16,16,,,,,40.46239720005542,None,['3'],1,[-0.0034807000774890184],40.46239720005542,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
I,['2'],TMTstop-B_1_1linestimulus15.png,TMTstop-B_1_1greenlinestimulus15.png,TMTstop-B_1_1redlinestimulus14.png,None,0,17,17,17,,,,,40.58054690004792,None,"['1', '2']",0,"[0.0320445999968797, 0.11438599997200072]",40.58054690004792,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
10,['1'],TMTstop-B_1_1linestimulus16.png,TMTstop-B_1_1greenlinestimulus16.png,TMTstop-B_1_1redlinestimulus15.png,None,0,18,18,18,,,,,40.781734799966216,None,"['3', '1']",0,"[0.027080400031991303, 0.1823276000795886]",40.781734799966216,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
J,['2'],TMTstop-B_1_1linestimulus17.png,TMTstop-B_1_1greenlinestimulus17.png,TMTstop-B_1_1redlinestimulus16.png,None,0,19,19,19,,,,,41.080157799995504,None,['2'],1,[-0.009002699982374907],41.080157799995504,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
11,['3'],TMTstop-B_1_1linestimulus18.png,TMTstop-B_1_1greenlinestimulus18.png,TMTstop-B_1_1redlinestimulus17.png,None,0,20,20,20,,,,,41.20748209999874,None,['3'],1,[-0.047323400038294494],41.20748209999874,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
K,['1'],TMTstop-B_1_1linestimulus19.png,TMTstop-B_1_1greenlinestimulus19.png,TMTstop-B_1_1redlinestimulus18.png,None,0,21,21,21,,,,,41.352003399981186,None,['1'],1,[-0.02212780003901571],41.352003399981186,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
12,['3'],TMTstop-B_1_1linestimulus20.png,TMTstop-B_1_1greenlinestimulus20.png,TMTstop-B_1_1redlinestimulus19.png,None,0,22,22,22,,,,,41.48426219995599,None,"['2', '3']",0,"[-0.07673349999822676, 0.027826400008052588]",41.48426219995599,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
L,['1'],TMTstop-B_1_1linestimulus21.png,TMTstop-B_1_1greenlinestimulus21.png,TMTstop-B_1_1redlinestimulus20.png,None,0,23,23,23,,,,,41.65638309996575,None,['1'],1,[0.005898999981582165],41.65638309996575,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
13,['2'],TMTstop-B_1_1linestimulus22.png,TMTstop-B_1_1greenlinestimulus22.png,TMTstop-B_1_1redlinestimulus21.png,None,0,24,24,24,,,,,41.81663280003704,None,['2'],1,[-0.09305280004628003],41.81663280003704,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
None,None,TMTstop-B_1_1linestimulus23.png,TMTstop-B_1_1greenlinestimulus23.png,TMTstop-B_1_1redlinestimulus22.png,None,0,25,25,25,,,,,41.93506010004785,None,"['3', '1', '2', '3']",0,"[-0.09201030002441257, 0.08629939996171743, 0.15242790000047535, 0.25493359996471554]",41.93506010004785,None,,001,2021_Nov_03_1527,TMTAB,2021.2.3,144.72471177298198,
