Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_1.xlsx,0:26,13,['3'],3,TMTstop-control_1_1linestimulus10.png,TMTstop-control_1_1greenlinestimulus10.png,TMTstop-control_1_1redlinestimulus10.png,TMT-Control,1,13,0,0,0,0,0,12,12,12,2,0,14.931602299911901,None,"['2', '3']",1,"[-0.0416788998991251, 0.048937400104478]",14.931602299911901,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,14,['1'],1,TMTstop-control_1_1linestimulus11.png,TMTstop-control_1_1greenlinestimulus11.png,TMTstop-control_1_1redlinestimulus11.png,TMT-Control,1,14,0,0,0,0,0,13,13,13,1,1,15.112729799933732,None,['1'],1,[0.0067425998859107494],15.112729799933732,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,15,['3'],3,TMTstop-control_1_1linestimulus12.png,TMTstop-control_1_1greenlinestimulus12.png,TMTstop-control_1_1redlinestimulus12.png,TMT-Control,1,15,0,0,0,0,0,14,14,14,2,0,15.211484899977222,None,"['2', '3']",1,"[-0.07030899985693395, 0.041601600125432014]",15.211484899977222,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,16,['1'],1,TMTstop-control_1_1linestimulus13.png,TMTstop-control_1_1greenlinestimulus13.png,TMTstop-control_1_1redlinestimulus13.png,TMT-Control,1,16,0,0,0,0,0,15,15,15,1,1,15.35587319987826,None,['1'],1,[0.025539299938827753],15.35587319987826,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,17,['2'],2,TMTstop-control_1_1linestimulus14.png,TMTstop-control_1_1greenlinestimulus14.png,TMTstop-control_1_1redlinestimulus14.png,TMT-Control,1,17,0,0,0,0,0,16,16,16,1,1,15.46694489987567,None,['2'],1,[-0.03409109986387193],15.46694489987567,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,18,['1'],1,TMTstop-control_1_1linestimulus15.png,TMTstop-control_1_1greenlinestimulus15.png,TMTstop-control_1_1redlinestimulus15.png,TMT-Control,1,18,0,0,0,0,0,17,17,17,2,0,15.542166499886662,None,"['3', '1']",1,"[-0.014297400135546923, 0.12182519980706275]",15.542166499886662,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,19,['3'],3,TMTstop-control_1_1linestimulus16.png,TMTstop-control_1_1greenlinestimulus16.png,TMTstop-control_1_1redlinestimulus16.png,TMT-Control,1,19,0,0,0,0,0,18,18,18,2,0,15.73669739998877,None,"['2', '3']",1,"[-0.0357956001535058, 0.07022459991276264]",15.73669739998877,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,20,['1'],1,TMTstop-control_1_1linestimulus17.png,TMTstop-control_1_1greenlinestimulus17.png,TMTstop-control_1_1redlinestimulus17.png,TMT-Control,1,20,0,0,0,0,0,19,19,19,1,1,15.890886100009084,None,['1'],1,[0.04829730000346899],15.890886100009084,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,21,['3'],3,TMTstop-control_1_1linestimulus18.png,TMTstop-control_1_1greenlinestimulus18.png,TMTstop-control_1_1redlinestimulus18.png,TMT-Control,1,21,0,0,0,0,0,20,20,20,2,0,16.01629969989881,None,"['2', '3']",1,"[-0.04735670005902648, 0.07020860002376139]",16.01629969989881,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,22,['1'],1,TMTstop-control_1_1linestimulus19.png,TMTstop-control_1_1greenlinestimulus19.png,TMTstop-control_1_1redlinestimulus19.png,TMT-Control,1,22,0,0,0,0,0,21,21,21,1,1,16.168283500010148,None,['1'],1,[0.056332699954509735],16.168283500010148,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,23,['3'],3,TMTstop-control_1_1linestimulus20.png,TMTstop-control_1_1greenlinestimulus20.png,TMTstop-control_1_1redlinestimulus20.png,TMT-Control,1,23,0,0,0,0,0,22,22,22,2,0,16.340807599946856,None,"['2', '3']",1,"[-0.052839700132608414, 0.03523889998905361]",16.340807599946856,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,24,['1'],1,TMTstop-control_1_1linestimulus21.png,TMTstop-control_1_1greenlinestimulus21.png,TMTstop-control_1_1redlinestimulus21.png,TMT-Control,1,24,0,0,0,0,0,23,23,23,1,1,16.453453599940985,None,['1'],1,[0.05991220008581877],16.453453599940985,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,25,['3'],3,TMTstop-control_1_1linestimulus22.png,TMTstop-control_1_1greenlinestimulus22.png,TMTstop-control_1_1redlinestimulus22.png,TMT-Control,1,25,0,0,0,0,0,24,24,24,2,0,16.59103829995729,None,"['2', '3']",1,"[-0.017864099936559796, 0.059044199995696545]",16.59103829995729,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_1.xlsx,0:26,None,None,None,TMTstop-control_1_1linestimulus23.png,TMTstop-control_1_1greenlinestimulus23.png,TMTstop-control_1_1redlinestimulus23.png,TMT-Control,1,Feedback_last,0,0,0,0,0,25,25,25,3,0,16.744064999977127,None,"['1', '2', '3']",0,"[0.0288761998526752, 0.0998972998932004, 0.178061299957335]",16.744064999977127,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_2.xlsx,26:52,1,['1'],1,TMTstop-control_1_2.png,TMTstop-control_1_2.png,TMTstop-control_1_2.png,TMT-Control,2,26,0,1,1,1,0,0,0,0,2,0,20.87489639990963,None,"['3', '1']",1,"[0.43431010004132986, 0.9023647999856621]",20.87489639990963,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_2.xlsx,26:52,2,['3'],3,TMTstop-control_1_2.png,TMTstop-control_1_2firstgreen.png,TMTstop-control_1_2firstred.png,TMT-Control,2,27,0,1,1,1,0,1,1,1,2,0,21.86876739980653,None,"['2', '3']",1,"[-0.004650300135836005, 0.14523159991949797]",21.86876739980653,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_2.xlsx,26:52,3,['2'],2,TMTstop-control_1_2linestimulus0.png,TMTstop-control_1_2greenlinestimulus0.png,TMTstop-control_1_2redlinestimulus0.png,TMT-Control,2,28,0,1,1,1,0,2,2,2,0,0,22.104478899855167,None,None,0,,22.104478899855167,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_3.xlsx,52:78,1,['3'],3,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMT-Control,3,51,0,2,2,2,0,0,0,0,0,0,30.061904479935762,None,None,0,,30.061904479935762,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_4.xlsx,78:104,1,['2'],2,TMTstop-control_1_4.png,TMTstop-control_1_4.png,TMTstop-control_1_4.png,TMT-Control,4,76,0,3,3,3,0,0,0,0,0,0,33.146949080005285,None,None,0,,33.146949080005285,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_5.xlsx,104:130,1,['1'],1,TMTstop-control_1_5.png,TMTstop-control_1_5.png,TMTstop-control_1_5.png,TMT-Control,5,101,0,4,4,4,0,0,0,0,0,0,36.22915638000704,None,None,0,,36.22915638000704,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
TMTstop-Control_1_6.xlsx,130:156,1,['1'],1,TMTstop-control_1_6.png,TMTstop-control_1_6.png,TMTstop-control_1_6.png,TMT-Control,6,126,0,5,5,5,0,0,0,0,0,0,39.31913977996446,None,None,0,,39.31913977996446,None,,001,2022_Feb_02_1727,TMT_fmri,2021.2.3,148.21555877189027,
