NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,['2'],2,TMTstop-B_1_plinestimulus0.png,TMTstop-B_1_pgreenlinestimulus0.png,TMTstop-B_1_predlinestimulus0.png,10,,,,,,,,,0,2,2,2,2,0,109.55325340000127,None,"['3', '2']",1,"[0.043045999998867046, 0.0653426999997464]",109.55325340000127,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
B,['3'],3,TMTstop-B_1_plinestimulus1.png,TMTstop-B_1_pgreenlinestimulus1.png,TMTstop-B_1_predlinestimulus1.png,10,,,,,,,,,0,3,3,3,5,0,109.70384940000076,None,"['1', '3', '2', '1', '3']",1,"[0.08417800000461284, 0.2182680000041728, 0.221397799999977, 0.3642401000033715, 0.5033458000034443]",109.70384940000076,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
3,['1'],1,TMTstop-B_1_plinestimulus2.png,TMTstop-B_1_pgreenlinestimulus2.png,TMTstop-B_1_predlinestimulus2.png,10,,,,,,,,,0,4,4,4,2,0,110.2982570000022,None,"['2', '1']",1,"[-0.05067770000459859, 0.09157959999720333]",110.2982570000022,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
C,['3'],3,TMTstop-B_1_plinestimulus3.png,TMTstop-B_1_pgreenlinestimulus3.png,TMTstop-B_1_predlinestimulus3.png,10,,,,,,,,,0,5,5,5,1,1,110.47551530000055,None,['3'],1,[0.039966700001969],110.47551530000055,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
4,['1'],1,TMTstop-B_1_plinestimulus4.png,TMTstop-B_1_pgreenlinestimulus4.png,TMTstop-B_1_predlinestimulus4.png,10,,,,,,,,,0,6,6,6,2,0,110.59060979999776,None,"['2', '1']",1,"[-0.049687799997627735, 0.08818230000179028]",110.59060979999776,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
D,['3'],3,TMTstop-B_1_plinestimulus5.png,TMTstop-B_1_pgreenlinestimulus5.png,TMTstop-B_1_predlinestimulus5.png,10,,,,,,,,,0,7,7,7,1,1,110.77562749999925,None,['3'],1,[0.015090700006112456],110.77562749999925,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
5,['2'],2,TMTstop-B_1_plinestimulus6.png,TMTstop-B_1_pgreenlinestimulus6.png,TMTstop-B_1_predlinestimulus6.png,10,,,,,,,,,0,8,8,8,1,1,110.85990400000446,None,['2'],1,[-0.03570169999875361],110.85990400000446,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
E,['1'],1,TMTstop-B_1_plinestimulus7.png,TMTstop-B_1_pgreenlinestimulus7.png,TMTstop-B_1_predlinestimulus7.png,10,,,,,,,,,0,9,9,9,1,1,110.95569300000352,None,['1'],1,[0.010227999999187887],110.95569300000352,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
6,['3'],3,TMTstop-B_1_plinestimulus8.png,TMTstop-B_1_pgreenlinestimulus8.png,TMTstop-B_1_predlinestimulus8.png,10,,,,,,,,,0,10,10,10,1,1,111.04366380000283,None,['3'],1,[0.03818239999964135],111.04366380000283,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
F,['1'],1,TMTstop-B_1_plinestimulus9.png,TMTstop-B_1_pgreenlinestimulus9.png,TMTstop-B_1_predlinestimulus9.png,10,,,,,,,,,0,11,11,11,2,0,111.15145370000391,None,"['2', '1']",1,"[-0.04315109999879496, 0.09353340000234311]",111.15145370000391,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
7,['3'],3,TMTstop-B_1_plinestimulus10.png,TMTstop-B_1_pgreenlinestimulus10.png,TMTstop-B_1_predlinestimulus10.png,1,,,,,,,,,0,12,12,12,1,1,111.33447380000143,None,['3'],1,[0.01889849999861326],111.33447380000143,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
G,['1'],1,TMTstop-B_1_plinestimulus11.png,TMTstop-B_1_pgreenlinestimulus11.png,TMTstop-B_1_predlinestimulus11.png,None,,,,,,,,,0,13,13,13,2,0,111.42825679999805,None,"['2', '1']",1,"[-0.049049099994590506, 0.08980380000139121]",111.42825679999805,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
8,['2'],2,TMTstop-B_1_plinestimulus12.png,TMTstop-B_1_pgreenlinestimulus12.png,TMTstop-B_1_predlinestimulus12.png,None,,,,,,,,,0,14,14,14,2,0,111.61719550000271,None,"['3', '2']",1,"[0.024251800001366064, 0.05530200000066543]",111.61719550000271,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
H,['3'],3,TMTstop-B_1_plinestimulus13.png,TMTstop-B_1_pgreenlinestimulus13.png,TMTstop-B_1_predlinestimulus13.png,None,,,,,,,,,0,15,15,15,5,0,111.75637160000042,None,"['1', '3', '2', '1', '3']",1,"[0.04148120000172639, 0.17500309999741148, 0.1950068000005558, 0.31629229999816744, 0.45712880000064615]",111.75637160000042,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
9,['2'],2,TMTstop-B_1_plinestimulus14.png,TMTstop-B_1_pgreenlinestimulus14.png,TMTstop-B_1_predlinestimulus14.png,None,,,,,,,,,0,16,16,16,1,1,112.28399770000397,None,['2'],1,[-0.05758329999662237],112.28399770000397,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
I,['3'],3,TMTstop-B_1_plinestimulus15.png,TMTstop-B_1_pgreenlinestimulus15.png,TMTstop-B_1_predlinestimulus15.png,None,,,,,,,,,0,17,17,17,11,0,112.36040930000308,None,"['1', '3', '2', '1', '3', '2', '1', '3', '2', '1', '3']",1,"[0.00037879999581491575, 0.13205339999694843, 0.13533789999928558, 0.26859609999519307, 0.3994643999976688, 0.42936270000063814, 0.5549161999952048, 0.6836911999998847, 0.7009231999982148, 0.853807899999083, 0.9981437999958871]",112.36040930000308,None,,001,2022_Nov_17_1326,TMT_practice,2021.2.3,144.22543011688293,
