NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,n,Stim.started_mean,Stim.started_raw,Stim.started_std,Stim.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_raw,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
11,['2'],2,TMTstop-control_1_plinestimulus8.png,TMTstop-control_1_pgreenlinestimulus8.png,TMTstop-control_1_predlinestimulus8.png,10,1.0,149.98744201660156,149.98744201660156,0.0,,1.0,1.0,0.0,2,0.9361957000219263,149.98744201660156,149.98744201660156,0.0,,10.0
12,['3'],3,TMTstop-control_1_plinestimulus9.png,TMTstop-control_1_pgreenlinestimulus9.png,TMTstop-control_1_predlinestimulus9.png,10,1.0,151.05995178222656,151.05995178222656,0.0,,1.0,1.0,0.0,3,0.7085490000026766,151.05995178222656,151.05995178222656,0.0,,11.0
13,['1'],1,TMTstop-control_1_plinestimulus10.png,TMTstop-control_1_pgreenlinestimulus10.png,TMTstop-control_1_predlinestimulus10.png,1,1.0,151.87179565429688,151.87179565429688,0.0,,1.0,1.0,0.0,1,0.6081563000043388,151.87179565429688,151.87179565429688,0.0,,12.0
14,['2'],2,TMTstop-control_1_plinestimulus11.png,TMTstop-control_1_pgreenlinestimulus11.png,TMTstop-control_1_predlinestimulus11.png,None,1.0,152.58078002929688,152.58078002929688,0.0,,1.0,1.0,0.0,2,0.7781237000017427,152.58078002929688,152.58078002929688,0.0,,13.0
15,['3'],3,TMTstop-control_1_plinestimulus12.png,TMTstop-control_1_pgreenlinestimulus12.png,TMTstop-control_1_predlinestimulus12.png,None,1.0,153.47747802734375,153.47747802734375,0.0,,1.0,1.0,0.0,3,0.5883767000050284,153.47747802734375,153.47747802734375,0.0,,14.0
16,['1'],1,TMTstop-control_1_plinestimulus13.png,TMTstop-control_1_pgreenlinestimulus13.png,TMTstop-control_1_predlinestimulus13.png,None,1.0,154.1853790283203,154.1853790283203,0.0,,1.0,1.0,0.0,1,0.5426643000100739,154.1853790283203,154.1853790283203,0.0,,15.0
17,['3'],3,TMTstop-control_1_plinestimulus14.png,TMTstop-control_1_pgreenlinestimulus14.png,TMTstop-control_1_predlinestimulus14.png,None,1.0,154.82798767089844,154.82798767089844,0.0,,1.0,1.0,0.0,3,0.5469825000036508,154.82798767089844,154.82798767089844,0.0,,16.0
18,['1'],1,TMTstop-control_1_plinestimulus15.png,TMTstop-control_1_pgreenlinestimulus15.png,TMTstop-control_1_predlinestimulus15.png,None,1.0,155.46641540527344,155.46641540527344,0.0,,1.0,1.0,0.0,1,0.5945989000028931,155.46641540527344,155.46641540527344,0.0,,17.0
19,['3'],3,TMTstop-control_1_plinestimulus16.png,TMTstop-control_1_pgreenlinestimulus16.png,TMTstop-control_1_predlinestimulus16.png,None,1.0,156.1471710205078,156.1471710205078,0.0,,1.0,1.0,0.0,3,1.1445680999895558,156.1471710205078,156.1471710205078,0.0,,18.0
20,['2'],2,TMTstop-control_1_plinestimulus17.png,TMTstop-control_1_pgreenlinestimulus17.png,TMTstop-control_1_predlinestimulus17.png,None,1.0,157.36959838867188,157.36959838867188,0.0,,1.0,1.0,0.0,2,0.5606277999759186,157.36959838867188,157.36959838867188,0.0,,19.0
21,['1'],1,TMTstop-control_1_plinestimulus18.png,TMTstop-control_1_pgreenlinestimulus18.png,TMTstop-control_1_predlinestimulus18.png,None,1.0,158.0217742919922,158.0217742919922,0.0,,1.0,1.0,0.0,1,0.6583953000081237,158.0217742919922,158.0217742919922,0.0,,20.0
22,['3'],3,TMTstop-control_1_plinestimulus19.png,TMTstop-control_1_pgreenlinestimulus19.png,TMTstop-control_1_predlinestimulus19.png,None,1.0,158.76492309570312,158.76492309570312,0.0,,1.0,1.0,0.0,3,0.602683100005379,158.76492309570312,158.76492309570312,0.0,,21.0
23,['2'],2,TMTstop-control_1_plinestimulus20.png,TMTstop-control_1_pgreenlinestimulus20.png,TMTstop-control_1_predlinestimulus20.png,None,1.0,159.47421264648438,159.47421264648438,0.0,,1.0,1.0,0.0,2,0.7011458000051789,159.47421264648438,159.47421264648438,0.0,,22.0
24,['1'],1,TMTstop-control_1_plinestimulus21.png,TMTstop-control_1_pgreenlinestimulus21.png,TMTstop-control_1_predlinestimulus21.png,None,1.0,160.26492309570312,160.26492309570312,0.0,,1.0,1.0,0.0,1,0.3252005999966059,160.26492309570312,160.26492309570312,0.0,,23.0
25,['3'],3,TMTstop-control_1_plinestimulus22.png,TMTstop-control_1_pgreenlinestimulus22.png,TMTstop-control_1_predlinestimulus22.png,None,1.0,160.6818084716797,160.6818084716797,0.0,,1.0,1.0,0.0,3,0.49009079998359084,160.6818084716797,160.6818084716797,0.0,,24.0
None,None,None,TMTstop-control_1_plinestimulus23.png,TMTstop-control_1_pgreenlinestimulus23.png,TMTstop-control_1_predlinestimulus23.png,None,1.0,161.25794982910156,161.25794982910156,0.0,,0.0,0.0,0.0,2,0.8306002999888733,161.25794982910156,161.25794982910156,0.0,,25.0

extraInfo
participant,
session,001
date,2022_Apr_29_1103
expName,TMT_practice
psychopyVersion,2021.2.3
frameRate,141.50436120379786
