Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_1.xlsx,0:26,12,['3'],3,TMTstop-A_1_1linestimulus9.png,TMTstop-A_1_1greenlinestimulus9.png,TMTstop-A_1_1redlinestimulus9.png,TMT_A,1,12,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,1,1,79.51030390011147,None,['3'],1,[-0.10117339994758368],79.51030390011147,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,13,['2'],2,TMTstop-A_1_1linestimulus10.png,TMTstop-A_1_1greenlinestimulus10.png,TMTstop-A_1_1redlinestimulus10.png,TMT_A,1,13,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,2,0,79.62717300001532,None,"['1', '2']",1,"[-0.09538620011880994, -0.06801620009355247]",79.62717300001532,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,14,['3'],3,TMTstop-A_1_1linestimulus11.png,TMTstop-A_1_1greenlinestimulus11.png,TMTstop-A_1_1redlinestimulus11.png,TMT_A,1,14,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,1,1,79.74560029990971,None,['3'],1,[-0.08030859986320138],79.74560029990971,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,15,['1'],1,TMTstop-A_1_1linestimulus12.png,TMTstop-A_1_1greenlinestimulus12.png,TMTstop-A_1_1redlinestimulus12.png,TMT_A,1,15,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,4,0,79.87837209994905,None,"['1', '2', '3', '1']",1,"[-0.07597050000913441, -0.039825200103223324, 0.08547629998065531, 0.2130889999680221]",79.87837209994905,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,16,['3'],3,TMTstop-A_1_1linestimulus13.png,TMTstop-A_1_1greenlinestimulus13.png,TMTstop-A_1_1redlinestimulus13.png,TMT_A,1,16,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,2,0,80.21189550007693,None,"['2', '3']",1,"[-0.07854830008000135, 0.012435599928721786]",80.21189550007693,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,17,['2'],2,TMTstop-A_1_1linestimulus14.png,TMTstop-A_1_1greenlinestimulus14.png,TMTstop-A_1_1redlinestimulus14.png,TMT_A,1,17,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,2,0,80.39859910006635,None,"['1', '2']",1,"[-0.02692690002731979, 0.04488339996896684]",80.39859910006635,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,18,['3'],3,TMTstop-A_1_1linestimulus15.png,TMTstop-A_1_1greenlinestimulus15.png,TMTstop-A_1_1redlinestimulus15.png,TMT_A,1,18,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,1,1,80.60048709996045,None,['3'],1,[-0.06468549999408424],80.60048709996045,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,19,['1'],1,TMTstop-A_1_1linestimulus16.png,TMTstop-A_1_1greenlinestimulus16.png,TMTstop-A_1_1redlinestimulus16.png,TMT_A,1,19,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,4,0,80.74080349993892,None,"['1', '2', '3', '1']",1,"[-0.09143549995496869, -0.023710299981758, 0.07926899986341596, 0.217121799942106]",80.74080349993892,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,20,['3'],3,TMTstop-A_1_1linestimulus17.png,TMTstop-A_1_1greenlinestimulus17.png,TMTstop-A_1_1redlinestimulus17.png,TMT_A,1,20,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,2,0,81.08362019993365,None,"['2', '3']",1,"[-0.0878796000033617, 0.04043239983730018]",81.08362019993365,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,21,['1'],1,TMTstop-A_1_1linestimulus18.png,TMTstop-A_1_1greenlinestimulus18.png,TMTstop-A_1_1redlinestimulus18.png,TMT_A,1,21,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,1,1,81.26442399993539,None,['1'],1,[-0.019193900050595403],81.26442399993539,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,22,['3'],3,TMTstop-A_1_1linestimulus19.png,TMTstop-A_1_1greenlinestimulus19.png,TMTstop-A_1_1redlinestimulus19.png,TMT_A,1,22,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,2,0,81.38524689991027,None,"['2', '3']",1,"[-0.10564179997891188, 0.008443100145086646]",81.38524689991027,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,23,['1'],1,TMTstop-A_1_1linestimulus20.png,TMTstop-A_1_1greenlinestimulus20.png,TMTstop-A_1_1redlinestimulus20.png,TMT_A,1,23,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,4,0,81.5640837000683,None,"['1', '2', '3', '1']",1,"[-0.036755000008270144, -0.014838500181213021, 0.09381099999882281, 0.23686119983904064]",81.5640837000683,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,24,['2'],2,TMTstop-A_1_1linestimulus21.png,TMTstop-A_1_1greenlinestimulus21.png,TMTstop-A_1_1redlinestimulus21.png,TMT_A,1,24,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,4,0,81.9882467999123,None,"['2', '3', '1', '2']",1,"[-0.11778520001098514, 0.0005588000640273094, 0.12627510004676878, 0.16527720005251467]",81.9882467999123,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_1.xlsx,0:26,25,['3'],3,TMTstop-A_1_1linestimulus22.png,TMTstop-A_1_1greenlinestimulus22.png,TMTstop-A_1_1redlinestimulus22.png,TMT_A,1,25,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,1,1,82.33632829994895,None,['3'],1,[-0.065750100184232],82.33632829994895,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
