NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
22,['1'],1,TMTstop-A_1_plinestimulus19.png,TMTstop-A_1_pgreenlinestimulus19.png,TMTstop-A_1_predlinestimulus19.png,None,,,,,0,21,21,21,,,,,1,1,219.06918230000883,None,['1'],1,[1.2239384000131395],219.06918230000883,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
23,['2'],2,TMTstop-A_1_plinestimulus20.png,TMTstop-A_1_pgreenlinestimulus20.png,TMTstop-A_1_predlinestimulus20.png,None,,,,,0,22,22,22,,,,,1,1,220.4181294000009,None,['2'],1,[1.158157099998789],220.4181294000009,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
24,['3'],3,TMTstop-A_1_plinestimulus21.png,TMTstop-A_1_pgreenlinestimulus21.png,TMTstop-A_1_predlinestimulus21.png,None,,,,,0,23,23,23,,,,,1,1,221.6664979000052,None,['3'],1,[0.9402744999970309],221.6664979000052,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
25,['2'],2,TMTstop-A_1_plinestimulus22.png,TMTstop-A_1_pgreenlinestimulus22.png,TMTstop-A_1_predlinestimulus22.png,None,,,,,0,24,24,24,,,,,3,0,222.69460089999484,None,"['1', '3', '2']",1,"[0.8956341999873985, 1.9152378999860957, 2.276084199984325]",222.69460089999484,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
None,None,None,TMTstop-A_1_plinestimulus23.png,TMTstop-A_1_pgreenlinestimulus23.png,TMTstop-A_1_predlinestimulus23.png,None,,,,,0,25,25,25,,,,,0,0,225.05693750001956,None,None,1,,225.05693750001956,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
1,['3'],3,TMTstop-B_1_p.png,TMTstop-B_1_p.png,TMTstop-B_1_p.png,10,,,,,,,,,0,0,0,0,1,1,235.1796988999995,None,['3'],1,[8.471155299979728],235.1796988999995,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
A,['1'],1,TMTstop-B_1_p.png,TMTstop-B_1_pfirstgreen.png,TMTstop-B_1_pfirstred.png,10,,,,,,,,,0,1,1,1,1,1,243.83264350000536,None,['1'],1,[0.8725873000221327],243.83264350000536,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
2,['2'],2,TMTstop-B_1_plinestimulus0.png,TMTstop-B_1_pgreenlinestimulus0.png,TMTstop-B_1_predlinestimulus0.png,10,,,,,,,,,0,2,2,2,1,1,244.8132908999978,None,['2'],1,[0.8382940000155941],244.8132908999978,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
B,['3'],3,TMTstop-B_1_plinestimulus1.png,TMTstop-B_1_pgreenlinestimulus1.png,TMTstop-B_1_predlinestimulus1.png,10,,,,,,,,,0,3,3,3,1,1,245.74177130000317,None,['3'],1,[0.6233930999878794],245.74177130000317,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
3,['1'],1,TMTstop-B_1_plinestimulus2.png,TMTstop-B_1_pgreenlinestimulus2.png,TMTstop-B_1_predlinestimulus2.png,10,,,,,,,,,0,4,4,4,1,1,246.44365790000302,None,['1'],1,[1.194864699995378],246.44365790000302,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
