NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.corr,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,['1'],TMTstop-control_1_4linestimulus7.png,TMTstop-control_1_4greenlinestimulus7.png,TMTstop-control_1_4redlinestimulus7.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3040073000011,None,['3'],0,[-0.08465970000543166],87.3040073000011,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
11,['2'],TMTstop-control_1_4linestimulus8.png,TMTstop-control_1_4greenlinestimulus8.png,TMTstop-control_1_4redlinestimulus8.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.44334430000163,None,"['1', '2']",0,"[-0.08036990000982769, -0.02975660000811331]",87.44334430000163,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
12,['1'],TMTstop-control_1_4linestimulus9.png,TMTstop-control_1_4greenlinestimulus9.png,TMTstop-control_1_4redlinestimulus9.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.58200229999784,None,['3'],0,[-0.07131040000240318],87.58200229999784,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
13,['2'],TMTstop-control_1_4linestimulus10.png,TMTstop-control_1_4greenlinestimulus10.png,TMTstop-control_1_4redlinestimulus10.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.71986260000267,None,['1'],0,[-0.07970030000433326],87.71986260000267,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
14,['1'],TMTstop-control_1_4linestimulus11.png,TMTstop-control_1_4greenlinestimulus11.png,TMTstop-control_1_4redlinestimulus11.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.86030260000553,None,"['2', '3']",0,"[-0.13808699999935925, -0.07926949999819044]",87.86030260000553,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
15,['2'],TMTstop-control_1_4linestimulus12.png,TMTstop-control_1_4greenlinestimulus12.png,TMTstop-control_1_4redlinestimulus12.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9966041000007,None,"['1', '2']",0,"[-0.08213270000123885, -0.008578499997383915]",87.9966041000007,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
16,['3'],TMTstop-control_1_4linestimulus13.png,TMTstop-control_1_4greenlinestimulus13.png,TMTstop-control_1_4redlinestimulus13.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.13598700000148,None,['3'],1,[-0.06480829999782145],88.13598700000148,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
17,['2'],TMTstop-control_1_4linestimulus14.png,TMTstop-control_1_4greenlinestimulus14.png,TMTstop-control_1_4redlinestimulus14.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.27276419999544,None,['1'],0,[-0.07847149998997338],88.27276419999544,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
18,['3'],TMTstop-control_1_4linestimulus15.png,TMTstop-control_1_4greenlinestimulus15.png,TMTstop-control_1_4redlinestimulus15.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.41155099999742,None,"['2', '3']",0,"[-0.1323854000074789, -0.04604000000108499]",88.41155099999742,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
19,['1'],TMTstop-control_1_4linestimulus16.png,TMTstop-control_1_4greenlinestimulus16.png,TMTstop-control_1_4redlinestimulus16.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.55045999999857,None,['1'],1,[0.020215600001392886],88.55045999999857,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
20,['3'],TMTstop-control_1_4linestimulus17.png,TMTstop-control_1_4greenlinestimulus17.png,TMTstop-control_1_4redlinestimulus17.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.68936950000352,None,['2'],0,[-0.035250300003099255],88.68936950000352,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
21,['2'],TMTstop-control_1_4linestimulus18.png,TMTstop-control_1_4greenlinestimulus18.png,TMTstop-control_1_4redlinestimulus18.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.82801500000642,None,['3'],0,[-0.08080560000962578],88.82801500000642,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
22,['3'],TMTstop-control_1_4linestimulus19.png,TMTstop-control_1_4greenlinestimulus19.png,TMTstop-control_1_4redlinestimulus19.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.97944019999704,None,"['1', '2']",0,"[-0.059877500010770746, -0.0020472000032896176]",88.97944019999704,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
23,['2'],TMTstop-control_1_4linestimulus20.png,TMTstop-control_1_4greenlinestimulus20.png,TMTstop-control_1_4redlinestimulus20.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.09121670000604,None,['3'],0,[-0.010129199989023618],89.09121670000604,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
24,['1'],TMTstop-control_1_4linestimulus21.png,TMTstop-control_1_4greenlinestimulus21.png,TMTstop-control_1_4redlinestimulus21.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.22951069999544,None,['1'],1,[-0.004715800008852966],89.22951069999544,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
25,['3'],TMTstop-control_1_4linestimulus22.png,TMTstop-control_1_4greenlinestimulus22.png,TMTstop-control_1_4redlinestimulus22.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.36698730000353,None,['2'],0,[-0.07913689999259077],89.36698730000353,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
None,None,TMTstop-control_1_4linestimulus23.png,TMTstop-control_1_4greenlinestimulus23.png,TMTstop-control_1_4redlinestimulus23.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.50521950000257,None,['3'],0,[-0.10768430000462104],89.50521950000257,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
A,['2'],TMTstop-control_1_d.png,TMTstop-control_1_d.png,TMTstop-control_1_d.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,89.52543960000912,None,,,,,,,,,,,,,,92.61414920000243,None,['1'],0,[-3.053818100001081],92.61414920000243,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
B,['1'],TMTstop-control_1_d.png,TMTstop-control_1_dfirstgreen.png,TMTstop-control_1_dfirstred.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,92.74970630000462,None,['1'],1,[1.8669668000075035],92.74970630000462,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
C,['2'],TMTstop-control_1_dlinestimulus0.png,TMTstop-control_1_dgreenlinestimulus0.png,TMTstop-control_1_dredlinestimulus0.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,94.82892830000492,None,['2'],1,[-0.13731049999478273],94.82892830000492,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
D,['1'],TMTstop-control_1_dlinestimulus1.png,TMTstop-control_1_dgreenlinestimulus1.png,TMTstop-control_1_dredlinestimulus1.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,94.96670879999874,None,['3'],0,[-0.11975739999616053],94.96670879999874,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
E,['3'],TMTstop-control_1_dlinestimulus2.png,TMTstop-control_1_dgreenlinestimulus2.png,TMTstop-control_1_dredlinestimulus2.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,95.10542780000833,None,['1'],0,[-0.061667399990255944],95.10542780000833,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
F,['1'],TMTstop-control_1_dlinestimulus3.png,TMTstop-control_1_dgreenlinestimulus3.png,TMTstop-control_1_dredlinestimulus3.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,95.24410340000759,None,"['2', '3']",0,"[-0.08571979998669121, -0.02148539999325294]",95.24410340000759,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
G,['3'],TMTstop-control_1_dlinestimulus4.png,TMTstop-control_1_dgreenlinestimulus4.png,TMTstop-control_1_dredlinestimulus4.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,95.38202780000574,None,['1'],0,[0.020620600000256673],95.38202780000574,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
H,['2'],TMTstop-control_1_dlinestimulus5.png,TMTstop-control_1_dgreenlinestimulus5.png,TMTstop-control_1_dredlinestimulus5.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,95.53220450000663,None,['2'],1,[-0.06989149999571964],95.53220450000663,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
I,['3'],TMTstop-control_1_dlinestimulus6.png,TMTstop-control_1_dgreenlinestimulus6.png,TMTstop-control_1_dredlinestimulus6.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,95.65907599999628,None,['3'],1,[-0.09563579999667127],95.65907599999628,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
J,['1'],TMTstop-control_1_dlinestimulus7.png,TMTstop-control_1_dgreenlinestimulus7.png,TMTstop-control_1_dredlinestimulus7.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,95.7971261000057,None,"['1', '2']",0,"[-0.09682079999765847, -0.00558489999093581]",95.7971261000057,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
K,['2'],TMTstop-control_1_dlinestimulus8.png,TMTstop-control_1_dgreenlinestimulus8.png,TMTstop-control_1_dredlinestimulus8.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,95.93607049999991,None,['3'],0,[-0.0697954000061145],95.93607049999991,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
L,['1'],TMTstop-control_1_dlinestimulus9.png,TMTstop-control_1_dgreenlinestimulus9.png,TMTstop-control_1_dredlinestimulus9.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,96.0737885999988,None,"['1', '2']",0,"[-0.07433560000208672, -0.017434499997762032]",96.0737885999988,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
M,['3'],TMTstop-control_1_dlinestimulus10.png,TMTstop-control_1_dgreenlinestimulus10.png,TMTstop-control_1_dredlinestimulus10.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,96.21240730000136,None,['3'],1,[-0.06697759999951813],96.21240730000136,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
N,['2'],TMTstop-control_1_dlinestimulus11.png,TMTstop-control_1_dgreenlinestimulus11.png,TMTstop-control_1_dredlinestimulus11.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,96.35022000000754,None,"['1', '2']",0,"[-0.04632779999519698, -0.0024944999895524234]",96.35022000000754,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
O,['1'],TMTstop-control_1_dlinestimulus12.png,TMTstop-control_1_dgreenlinestimulus12.png,TMTstop-control_1_dredlinestimulus12.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,96.48892750000232,None,['3'],0,[-0.021930999995674938],96.48892750000232,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
P,['3'],TMTstop-control_1_dlinestimulus13.png,TMTstop-control_1_dgreenlinestimulus13.png,TMTstop-control_1_dredlinestimulus13.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,96.62639510000008,None,['1'],0,[-0.015603600011672825],96.62639510000008,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
Q,['2'],TMTstop-control_1_dlinestimulus14.png,TMTstop-control_1_dgreenlinestimulus14.png,TMTstop-control_1_dredlinestimulus14.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,96.74934979999671,None,['2'],1,[-0.02516359998844564],96.74934979999671,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
R,['1'],TMTstop-control_1_dlinestimulus15.png,TMTstop-control_1_dgreenlinestimulus15.png,TMTstop-control_1_dredlinestimulus15.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,96.8879922000051,None,['3'],0,[-0.08324969999375753],96.8879922000051,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
S,['3'],TMTstop-control_1_dlinestimulus16.png,TMTstop-control_1_dgreenlinestimulus16.png,TMTstop-control_1_dredlinestimulus16.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,97.02604379999684,None,"['1', '2']",0,"[-0.07126189999689814, -0.007357099995715544]",97.02604379999684,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
T,['2'],TMTstop-control_1_dlinestimulus17.png,TMTstop-control_1_dgreenlinestimulus17.png,TMTstop-control_1_dredlinestimulus17.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,97.16578850000224,None,['3'],0,[-0.036233099992387],97.16578850000224,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
U,['1'],TMTstop-control_1_dlinestimulus18.png,TMTstop-control_1_dgreenlinestimulus18.png,TMTstop-control_1_dredlinestimulus18.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,97.30332229999476,None,['1'],1,[0.010913300007814541],97.30332229999476,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
V,['3'],TMTstop-control_1_dlinestimulus19.png,TMTstop-control_1_dgreenlinestimulus19.png,TMTstop-control_1_dredlinestimulus19.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,97.44165300000168,None,['2'],0,[-0.050531400003819726],97.44165300000168,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
W,['2'],TMTstop-control_1_dlinestimulus20.png,TMTstop-control_1_dgreenlinestimulus20.png,TMTstop-control_1_dredlinestimulus20.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,97.58019580000837,None,['3'],0,[-0.08316460000060033],97.58019580000837,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
X,['1'],TMTstop-control_1_dlinestimulus21.png,TMTstop-control_1_dgreenlinestimulus21.png,TMTstop-control_1_dredlinestimulus21.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,97.71894150000298,None,['1'],1,[-0.07107779999205377],97.71894150000298,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
Y,['2'],TMTstop-control_1_dlinestimulus22.png,TMTstop-control_1_dgreenlinestimulus22.png,TMTstop-control_1_dredlinestimulus22.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,97.85693049999827,None,"['2', '3']",0,"[-0.12439850000373553, -0.04314999999769498]",97.85693049999827,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
None,None,TMTstop-control_1_dlinestimulus23.png,TMTstop-control_1_dgreenlinestimulus23.png,TMTstop-control_1_dredlinestimulus23.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,97.99682210000174,None,['1'],0,[-0.027919700005440973],97.99682210000174,None,,,,001,2021_Nov_17_1833,TMTAB,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.01460690000386,None,,,,,,,
