NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.corr,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
R,['3'],TMTstop-control_1_alinestimulus15.png,TMTstop-control_1_agreenlinestimulus15.png,TMTstop-control_1_aredlinestimulus15.png,None,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.27357309999934,None,['1'],0,[-0.005355300003429875],36.27357309999934,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
S,['2'],TMTstop-control_1_alinestimulus16.png,TMTstop-control_1_agreenlinestimulus16.png,TMTstop-control_1_aredlinestimulus16.png,None,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.41220960000646,None,['2'],1,[-0.07119089999468997],36.41220960000646,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
T,['1'],TMTstop-control_1_alinestimulus17.png,TMTstop-control_1_agreenlinestimulus17.png,TMTstop-control_1_aredlinestimulus17.png,None,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.55180539999856,None,['3'],0,[-0.11908769998990465],36.55180539999856,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
U,['3'],TMTstop-control_1_alinestimulus18.png,TMTstop-control_1_agreenlinestimulus18.png,TMTstop-control_1_aredlinestimulus18.png,None,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.68928180000512,None,"['1', '2']",0,"[-0.058446299997740425, -0.027489399988553487]",36.68928180000512,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
V,['2'],TMTstop-control_1_alinestimulus19.png,TMTstop-control_1_agreenlinestimulus19.png,TMTstop-control_1_aredlinestimulus19.png,None,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8269716000068,None,['3'],0,[-0.035325899996678345],36.8269716000068,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
W,['1'],TMTstop-control_1_alinestimulus20.png,TMTstop-control_1_agreenlinestimulus20.png,TMTstop-control_1_aredlinestimulus20.png,None,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.96553030000359,None,['1'],1,[-0.03591569999116473],36.96553030000359,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
X,['2'],TMTstop-control_1_alinestimulus21.png,TMTstop-control_1_agreenlinestimulus21.png,TMTstop-control_1_aredlinestimulus21.png,None,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.103747300003306,None,"['2', '3']",0,"[-0.11210130000836216, -0.00246690001222305]",37.103747300003306,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
Y,['1'],TMTstop-control_1_alinestimulus22.png,TMTstop-control_1_agreenlinestimulus22.png,TMTstop-control_1_aredlinestimulus22.png,None,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.24425540000084,None,['1'],1,[0.023092799994628876],37.24425540000084,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
None,None,TMTstop-control_1_alinestimulus23.png,TMTstop-control_1_agreenlinestimulus23.png,TMTstop-control_1_aredlinestimulus23.png,None,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.394257399995695,None,['2'],0,[-0.07274580000375863],37.394257399995695,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
1,['1'],TMTstop-control_1_2.png,TMTstop-control_1_2.png,TMTstop-control_1_2.png,10,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.408488100001705,None,,,,,,,,,,,,,,40.56227300000319,None,['3'],0,[-3.1142825999995694],40.56227300000319,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
2,['3'],TMTstop-control_1_2.png,TMTstop-control_1_2firstgreen.png,TMTstop-control_1_2firstred.png,10,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.70128219999606,None,['1'],0,[0.25362430000677705],40.70128219999606,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
3,['2'],TMTstop-control_1_2linestimulus0.png,TMTstop-control_1_2greenlinestimulus0.png,TMTstop-control_1_2redlinestimulus0.png,10,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.116359199993894,None,"['2', '3']",0,"[-0.11484559999371413, -0.018391599995084107]",41.116359199993894,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
4,['3'],TMTstop-control_1_2linestimulus1.png,TMTstop-control_1_2greenlinestimulus1.png,TMTstop-control_1_2redlinestimulus1.png,10,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25438040000154,None,['1'],0,[-0.004532599996309727],41.25438040000154,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
5,['1'],TMTstop-control_1_2linestimulus2.png,TMTstop-control_1_2greenlinestimulus2.png,TMTstop-control_1_2redlinestimulus2.png,10,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.393147700000554,None,['2'],0,[-0.02481029999034945],41.393147700000554,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
6,['3'],TMTstop-control_1_2linestimulus3.png,TMTstop-control_1_2greenlinestimulus3.png,TMTstop-control_1_2redlinestimulus3.png,10,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.531388100003824,None,['3'],1,[-0.06218320000334643],41.531388100003824,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
7,['2'],TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus4.png,TMTstop-control_1_2redlinestimulus4.png,10,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.669840000002296,None,['1'],0,[-0.059723999991547316],41.669840000002296,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
8,['1'],TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus5.png,TMTstop-control_1_2redlinestimulus5.png,10,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.80854480000562,None,"['2', '3']",0,"[-0.13377799998852424, -0.03862469999876339]",41.80854480000562,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
9,['2'],TMTstop-control_1_2linestimulus6.png,TMTstop-control_1_2greenlinestimulus6.png,TMTstop-control_1_2redlinestimulus6.png,10,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.94647179999447,None,['1'],0,[-0.03566400001000147],41.94647179999447,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
10,['3'],TMTstop-control_1_2linestimulus7.png,TMTstop-control_1_2greenlinestimulus7.png,TMTstop-control_1_2redlinestimulus7.png,10,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.08503689999634,None,"['2', '3']",0,"[-0.1351959000021452, -0.027389399998355657]",42.08503689999634,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
11,['1'],TMTstop-control_1_2linestimulus8.png,TMTstop-control_1_2greenlinestimulus8.png,TMTstop-control_1_2redlinestimulus8.png,10,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.223445199997514,None,['1'],1,[-0.022513800009619445],42.223445199997514,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
12,['2'],TMTstop-control_1_2linestimulus9.png,TMTstop-control_1_2greenlinestimulus9.png,TMTstop-control_1_2redlinestimulus9.png,10,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.364222200005315,None,['2'],1,[-0.13562529999762774],42.364222200005315,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
13,['3'],TMTstop-control_1_2linestimulus10.png,TMTstop-control_1_2greenlinestimulus10.png,TMTstop-control_1_2redlinestimulus10.png,1,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.500122700002976,None,['3'],1,[-0.10067689999414142],42.500122700002976,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
14,['1'],TMTstop-control_1_2linestimulus11.png,TMTstop-control_1_2greenlinestimulus11.png,TMTstop-control_1_2redlinestimulus11.png,None,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.63900920000742,None,"['1', '2']",0,"[-0.1089664999890374, -0.0887588999903528]",42.63900920000742,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
15,['2'],TMTstop-control_1_2linestimulus12.png,TMTstop-control_1_2greenlinestimulus12.png,TMTstop-control_1_2redlinestimulus12.png,None,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.78026240000327,None,['3'],0,[0.02072980000230018],42.78026240000327,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
16,['1'],TMTstop-control_1_2linestimulus13.png,TMTstop-control_1_2greenlinestimulus13.png,TMTstop-control_1_2redlinestimulus13.png,None,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.930178499998874,None,"['1', '2']",0,"[-0.11551770000369288, -0.04783100000349805]",42.930178499998874,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
17,['2'],TMTstop-control_1_2linestimulus14.png,TMTstop-control_1_2greenlinestimulus14.png,TMTstop-control_1_2redlinestimulus14.png,None,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.063614500002586,None,['1'],0,[0.09531540000170935],43.063614500002586,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
18,['1'],TMTstop-control_1_2linestimulus15.png,TMTstop-control_1_2greenlinestimulus15.png,TMTstop-control_1_2redlinestimulus15.png,None,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.347097799996845,None,"['2', '3']",0,"[-0.11215390000143088, -0.011343799997121096]",43.347097799996845,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
19,['3'],TMTstop-control_1_2linestimulus16.png,TMTstop-control_1_2greenlinestimulus16.png,TMTstop-control_1_2redlinestimulus16.png,None,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.47030850000738,None,['1'],0,[-0.0068826999922748655],43.47030850000738,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
20,['1'],TMTstop-control_1_2linestimulus17.png,TMTstop-control_1_2greenlinestimulus17.png,TMTstop-control_1_2redlinestimulus17.png,None,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.60887989999901,None,"['2', '3']",0,"[-0.10880800000450108, 0.001250200002687052]",43.60887989999901,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
21,['2'],TMTstop-control_1_2linestimulus18.png,TMTstop-control_1_2greenlinestimulus18.png,TMTstop-control_1_2redlinestimulus18.png,None,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.746117000002414,None,['1'],0,[-0.002925099994172342],43.746117000002414,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
22,['1'],TMTstop-control_1_2linestimulus19.png,TMTstop-control_1_2greenlinestimulus19.png,TMTstop-control_1_2redlinestimulus19.png,None,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.88442750000104,None,['2'],0,[-0.08710979999159463],43.88442750000104,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
23,['3'],TMTstop-control_1_2linestimulus20.png,TMTstop-control_1_2greenlinestimulus20.png,TMTstop-control_1_2redlinestimulus20.png,None,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.02241600000707,None,['3'],1,[-0.10422609999659471],44.02241600000707,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
24,['1'],TMTstop-control_1_2linestimulus21.png,TMTstop-control_1_2greenlinestimulus21.png,TMTstop-control_1_2redlinestimulus21.png,None,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.16152280000097,None,"['1', '2']",0,"[-0.12771889999567065, -0.08728110000083689]",44.16152280000097,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
25,['3'],TMTstop-control_1_2linestimulus22.png,TMTstop-control_1_2greenlinestimulus22.png,TMTstop-control_1_2redlinestimulus22.png,None,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.31434779999836,None,"['3', '1']",0,"[-0.12445249999291264, -0.0006201000069268048]",44.31434779999836,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
None,None,TMTstop-control_1_2linestimulus23.png,TMTstop-control_1_2greenlinestimulus23.png,TMTstop-control_1_2redlinestimulus23.png,None,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44927939999616,None,['2'],0,[-0.0914780999883078],44.44927939999616,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
A,['1'],TMTstop-control_1_b.png,TMTstop-control_1_b.png,TMTstop-control_1_b.png,10,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,44.46178230000078,None,,,,,,,,,,,,,,47.62045479999506,None,"['3', '1', '2', '3']",0,"[-3.160531000001356, -3.0316044999926817, -2.9782271000003675, -2.8846420999907423]",47.62045479999506,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
B,['2'],TMTstop-control_1_b.png,TMTstop-control_1_bfirstgreen.png,TMTstop-control_1_bfirstred.png,10,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.75900659999752,None,['3'],0,[0.6830224000004819],47.75900659999752,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
C,['1'],TMTstop-control_1_blinestimulus0.png,TMTstop-control_1_bgreenlinestimulus0.png,TMTstop-control_1_bredlinestimulus0.png,10,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.589239399996586,None,['1'],1,[-0.011504200010676868],48.589239399996586,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
D,['3'],TMTstop-control_1_blinestimulus1.png,TMTstop-control_1_bgreenlinestimulus1.png,TMTstop-control_1_bredlinestimulus1.png,10,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.72824749999563,None,['2'],0,[-0.0920654000074137],48.72824749999563,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
E,['1'],TMTstop-control_1_blinestimulus2.png,TMTstop-control_1_bgreenlinestimulus2.png,TMTstop-control_1_bredlinestimulus2.png,10,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.86566870000388,None,"['3', '1']",0,"[-0.129024699999718, -0.0012664000096265227]",48.86566870000388,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
F,['3'],TMTstop-control_1_blinestimulus3.png,TMTstop-control_1_bgreenlinestimulus3.png,TMTstop-control_1_bredlinestimulus3.png,10,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.00465119999717,None,"['2', '3']",0,"[-0.08535619999747723, -0.007269199995789677]",49.00465119999717,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
G,['2'],TMTstop-control_1_blinestimulus4.png,TMTstop-control_1_bgreenlinestimulus4.png,TMTstop-control_1_bredlinestimulus4.png,10,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.14299000000756,None,['1'],0,[-0.013449099991703406],49.14299000000756,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
H,['1'],TMTstop-control_1_blinestimulus5.png,TMTstop-control_1_bgreenlinestimulus5.png,TMTstop-control_1_bredlinestimulus5.png,10,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.28096309999819,None,"['2', '3']",0,"[-0.11103220000222791, -0.025564000010490417]",49.28096309999819,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
I,['3'],TMTstop-control_1_blinestimulus6.png,TMTstop-control_1_bgreenlinestimulus6.png,TMTstop-control_1_bredlinestimulus6.png,10,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.419311300007394,None,['1'],0,[-0.031781300000147894],49.419311300007394,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
J,['1'],TMTstop-control_1_blinestimulus7.png,TMTstop-control_1_bgreenlinestimulus7.png,TMTstop-control_1_bredlinestimulus7.png,10,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.55891459999839,None,"['2', '3']",0,"[-0.1255776999896625, -0.04371509999327827]",49.55891459999839,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
K,['2'],TMTstop-control_1_blinestimulus8.png,TMTstop-control_1_bgreenlinestimulus8.png,TMTstop-control_1_bredlinestimulus8.png,10,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.69617310000467,None,"['1', '2']",0,"[-0.042550799989840016, -0.015776300002471544]",49.69617310000467,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
L,['1'],TMTstop-control_1_blinestimulus9.png,TMTstop-control_1_bgreenlinestimulus9.png,TMTstop-control_1_bredlinestimulus9.png,10,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.834183300001314,None,['3'],0,[-0.061284199997317046],49.834183300001314,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
M,['2'],TMTstop-control_1_blinestimulus10.png,TMTstop-control_1_bgreenlinestimulus10.png,TMTstop-control_1_bredlinestimulus10.png,1,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.973388200000045,None,['1'],0,[-0.06164699999499135],49.973388200000045,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
N,['1'],TMTstop-control_1_blinestimulus11.png,TMTstop-control_1_bgreenlinestimulus11.png,TMTstop-control_1_bredlinestimulus11.png,None,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1123915000062,None,"['2', '3']",0,"[-0.11932320000778418, -0.06280359999800567]",50.1123915000062,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
O,['3'],TMTstop-control_1_blinestimulus12.png,TMTstop-control_1_bgreenlinestimulus12.png,TMTstop-control_1_bredlinestimulus12.png,None,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.249280599993654,None,"['1', '2']",0,"[-0.04405450000194833, -0.008674500000779517]",50.249280599993654,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
P,['1'],TMTstop-control_1_blinestimulus13.png,TMTstop-control_1_bgreenlinestimulus13.png,TMTstop-control_1_bredlinestimulus13.png,None,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.38756099999591,None,['3'],0,[-0.048715299999457784],50.38756099999591,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
Q,['3'],TMTstop-control_1_blinestimulus14.png,TMTstop-control_1_bgreenlinestimulus14.png,TMTstop-control_1_bredlinestimulus14.png,None,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.52611920000345,None,"['1', '2']",0,"[-0.052025699988007545, -0.03499879999435507]",50.52611920000345,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
R,['2'],TMTstop-control_1_blinestimulus15.png,TMTstop-control_1_bgreenlinestimulus15.png,TMTstop-control_1_bredlinestimulus15.png,None,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.66521439999633,None,['3'],0,[-0.07410349999554455],50.66521439999633,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
S,['1'],TMTstop-control_1_blinestimulus16.png,TMTstop-control_1_bgreenlinestimulus16.png,TMTstop-control_1_bredlinestimulus16.png,None,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.803025999994134,None,"['1', '2']",0,"[-0.08422279999649618, -0.05963970000448171]",50.803025999994134,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
T,['3'],TMTstop-control_1_blinestimulus17.png,TMTstop-control_1_bgreenlinestimulus17.png,TMTstop-control_1_bredlinestimulus17.png,None,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.94122849999985,None,['3'],1,[-0.09250579999934416],50.94122849999985,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
U,['1'],TMTstop-control_1_blinestimulus18.png,TMTstop-control_1_bgreenlinestimulus18.png,TMTstop-control_1_bredlinestimulus18.png,None,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07957689999603,None,"['1', '2']",0,"[-0.10663369999383576, -0.05660709999210667]",51.07957689999603,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
V,['2'],TMTstop-control_1_blinestimulus19.png,TMTstop-control_1_bgreenlinestimulus19.png,TMTstop-control_1_bredlinestimulus19.png,None,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.234118000007584,None,"['3', '1']",0,"[-0.11450500000501052, -0.0005757000035373494]",51.234118000007584,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
W,['1'],TMTstop-control_1_blinestimulus20.png,TMTstop-control_1_bgreenlinestimulus20.png,TMTstop-control_1_bredlinestimulus20.png,None,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.35620389999531,None,['2'],0,[-0.09275239999988116],51.35620389999531,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
X,['2'],TMTstop-control_1_blinestimulus21.png,TMTstop-control_1_bgreenlinestimulus21.png,TMTstop-control_1_bredlinestimulus21.png,None,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.49594609999622,None,['3'],0,[-0.12919600000896025],51.49594609999622,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
Y,['3'],TMTstop-control_1_blinestimulus22.png,TMTstop-control_1_bgreenlinestimulus22.png,TMTstop-control_1_bredlinestimulus22.png,None,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.63566970000102,None,"['1', '2', '3']",0,"[-0.13497909999568947, -0.1209112000069581, -0.01409379999677185]",51.63566970000102,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
None,None,TMTstop-control_1_blinestimulus23.png,TMTstop-control_1_bgreenlinestimulus23.png,TMTstop-control_1_bredlinestimulus23.png,None,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.77199819999805,None,['1'],0,[-0.028446700001950376],51.77199819999805,None,,,,001,2021_Nov_17_1847,TMTAB,2021.2.3,None,
